Süre (Sn)	Basýnç (Torr)
0		7,6E+2
5		3,2E-8
10		1,4E-2
15		7,6E+2
20		7,6E+2
25		7,6E+2
30		7,6E+2
35		7,6E+2
40		7,6E+2
45		7,6E+2
50		7,6E+2
55		7,6E+2
60		7,6E+2
65		7,6E+2
70		7,6E+2
75		7,6E+2
80		7,6E+2
85		7,6E+2
90		7,6E+2
95		7,6E+2
100		7,6E+2
105		7,6E+2
110		6,7E+2
115		5,4E+2
120		4,4E+2
125		3,6E+2
130		3E+2
135		2,6E+2
140		2,2E+2
145		1,9E+2
150		1,7E+2
155		1,4E+2
160		1,3E+2
165		1,1E+2
170		9,7E+1
175		8,4E+1
180		7,4E+1
185		6,5E+1
190		5,7E+1
195		5E+1
200		4,3E+1
205		3,8E+1
210		3,3E+1
215		2,8E+1
220		2,4E+1
225		2,1E+1
230		1,8E+1
235		1,5E+1
240		1,2E+1
245		9,7E+0
250		7,6E+0
255		5,9E+0
260		4,3E+0
265		3E+0
270		2,1E+0
275		1,3E+0
280		8,8E-1
285		5,8E-1
290		3,8E-1
295		2,5E-1
300		1,7E-1
305		1,1E-1
310		8E-2
315		5,8E-2
320		4,2E-2
325		3,1E-2
330		2,4E-2
335		1,9E-2
340		1,5E-2
345		1,2E-2
350		1E-2
355		9E-3
360		8E-3
365		7,1E-3
370		6,3E-3
375		5,6E-3
380		5,1E-3
385		4,6E-3
390		3,3E-3
395		1,8E-3
400		9,1E-4
405		7,4E-4
410		6,6E-4
415		6,1E-4
420		5,7E-4
425		5,4E-4
430		5,1E-4
435		4,8E-4
440		4,4E-4
445		4,2E-4
450		4E-4
455		3,9E-4
460		3,9E-4
465		3,8E-4
470		3,6E-4
475		3,5E-4
480		3,4E-4
485		3,3E-4
490		3,1E-4
495		3,1E-4
500		3E-4
505		2,9E-4
510		2,9E-4
515		3E-4
520		2,9E-4
525		2,9E-4
530		2,8E-4
535		2,7E-4
540		2,6E-4
545		2,6E-4
550		2,6E-4
555		2,5E-4
560		2,6E-4
565		2,6E-4
570		2,6E-4
575		2,6E-4
580		2,6E-4
585		2,5E-4
590		2,5E-4
595		2,4E-4
600		2,4E-4
605		2,3E-4
610		2,2E-4
615		2,2E-4
620		2,2E-4
625		2,1E-4
630		2,1E-4
635		2,1E-4
640		2,1E-4
645		2,1E-4
650		2,1E-4
655		2,1E-4
660		2,1E-4
665		2,1E-4
670		2,1E-4
675		2,1E-4
680		2E-4
685		2E-4
690		2E-4
695		1,9E-4
700		1,9E-4
705		1,9E-4
710		1,8E-4
715		1,8E-4
720		1,9E-4
725		1,9E-4
730		1,9E-4
735		1,9E-4
740		1,9E-4
745		1,9E-4
750		1,9E-4
755		1,8E-4
760		1,7E-4
765		1,7E-4
770		1,7E-4
775		1,7E-4
780		1,7E-4
785		1,7E-4
790		1,7E-4
795		1,7E-4
800		1,6E-4
805		1,6E-4
810		1,6E-4
815		1,6E-4
820		1,6E-4
825		1,6E-4
830		1,6E-4
835		1,6E-4
840		1,5E-4
845		1,5E-4
850		1,5E-4
855		1,5E-4
860		1,5E-4
865		1,5E-4
870		1,5E-4
875		1,5E-4
880		1,5E-4
885		1,5E-4
890		1,5E-4
895		1,5E-4
900		1,5E-4
905		1,4E-4
910		1,4E-4
915		1,4E-4
920		1,4E-4
925		1,4E-4
930		1,5E-4
935		1,5E-4
940		1,5E-4
945		1,5E-4
950		1,5E-4
955		1,5E-4
960		1,4E-4
965		1,4E-4
970		1,4E-4
975		1,4E-4
980		1,4E-4
985		1,4E-4
990		1,4E-4
995		1,4E-4
1000		1,4E-4
1005		1,4E-4
1010		1,4E-4
1015		1,4E-4
1020		1,4E-4
1025		1,4E-4
1030		1,4E-4
1035		1,3E-4
1040		1,3E-4
1045		1,3E-4
1050		1,3E-4
1055		1,3E-4
1060		1,4E-4
1065		1,6E-4
1070		1,7E-4
1075		1,7E-4
1080		1,6E-4
1085		1,6E-4
1090		1,6E-4
1095		1,6E-4
1100		1,6E-4
1105		1,6E-4
1110		1,5E-4
1115		1,6E-4
1120		1,6E-4
1125		1,6E-4
