Süre (Sn)	Basýnç (Torr)
0		1,1E-1
1		4,0E-1
2		5,4E+0
3		2,0E+1
4		2,0E+1
5		2,0E+1
6		2,0E+1
7		2,0E+1
8		2,0E+1
9		2,0E+1
10		2,0E+1
11		2,0E+1
12		2,0E+1
13		2,0E+1
14		2,0E+1
15		2,0E+1
16		2,0E+1
17		2,0E+1
18		2,0E+1
19		2,0E+1
20		2,0E+1
21		2,0E+1
22		2,0E+1
23		2,0E+1
24		2,0E+1
25		2,0E+1
26		2,0E+1
27		2,0E+1
28		2,0E+1
29		2,0E+1
30		2,0E+1
31		2,0E+1
32		2,0E+1
33		2,0E+1
34		2,0E+1
35		2,0E+1
36		2,0E+1
37		2,0E+1
38		2,0E+1
39		2,0E+1
40		2,0E+1
41		2,0E+1
42		2,0E+1
43		2,0E+1
44		2,0E+1
45		2,0E+1
46		2,0E+1
47		2,0E+1
48		2,0E+1
49		2,0E+1
50		2,0E+1
51		2,0E+1
52		2,0E+1
53		2,0E+1
54		2,0E+1
55		2,1E+1
56		2,1E+1
57		2,1E+1
58		2,1E+1
59		2,1E+1
60		2,1E+1
61		2,1E+1
62		2,1E+1
63		2,1E+1
64		2,1E+1
65		2,1E+1
66		2,1E+1
67		2,1E+1
68		2,1E+1
69		2,1E+1
70		2,1E+1
71		2,1E+1
72		2,1E+1
73		2,1E+1
74		2,0E+1
75		2,0E+1
76		2,0E+1
77		1,9E+1
78		1,9E+1
79		1,8E+1
80		1,8E+1
81		1,7E+1
82		1,6E+1
83		1,6E+1
84		1,5E+1
85		1,4E+1
86		1,4E+1
87		1,3E+1
88		1,3E+1
89		1,2E+1
90		1,1E+1
91		1,1E+1
92		1,0E+1
93		9,7E+0
94		9,2E+0
95		8,6E+0
96		8,2E+0
97		7,8E+0
98		7,2E+0
99		6,8E+0
100		6,4E+0
101		5,9E+0
102		5,6E+0
103		5,3E+0
104		4,8E+0
105		4,5E+0
106		4,3E+0
107		3,9E+0
108		3,6E+0
109		3,4E+0
110		3,1E+0
111		2,9E+0
112		2,7E+0
113		2,5E+0
114		2,3E+0
115		2,1E+0
116		1,9E+0
117		1,8E+0
118		1,7E+0
119		1,5E+0
120		1,4E+0
121		1,3E+0
122		1,2E+0
123		1,1E+0
124		1,0E+0
125		9,2E-1
126		8,5E-1
127		7,9E-1
128		7,1E-1
129		6,6E-1
130		6,1E-1
131		5,5E-1
132		5,1E-1
133		4,7E-1
134		4,3E-1
135		4,0E-1
136		3,7E-1
137		3,3E-1
138		3,1E-1
139		2,9E-1
140		2,6E-1
141		2,4E-1
142		2,2E-1
143		2,0E-1
144		1,9E-1
145		1,8E-1
146		1,6E-1
147		1,5E-1
148		1,4E-1
149		1,3E-1
150		1,2E-1
151		1,1E-1
152		1,0E-1
153		9,9E-2
154		9,3E-2
155		8,7E-2
156		8,3E-2
157		8,0E-2
158		7,6E-2
159		7,3E-2
160		7,1E-2
161		6,9E-2
162		6,7E-2
163		6,6E-2
164		6,5E-2
165		6,4E-2
166		6,4E-2
167		6,3E-2
168		6,3E-2
169		6,3E-2
170		6,3E-2
171		6,3E-2
172		6,3E-2
173		6,3E-2
174		6,3E-2
175		6,3E-2
176		6,3E-2
177		6,3E-2
178		6,3E-2
179		6,3E-2
180		6,3E-2
181		6,3E-2
182		6,3E-2
183		6,3E-2
184		6,3E-2
185		6,3E-2
186		6,3E-2
187		6,3E-2
188		6,4E-2
189		6,4E-2
190		6,4E-2
191		6,4E-2
192		6,4E-2
193		6,4E-2
194		6,4E-2
195		6,4E-2
196		6,4E-2
197		6,4E-2
198		6,4E-2
199		6,4E-2
200		6,4E-2
201		6,4E-2
202		6,4E-2
203		6,4E-2
204		6,4E-2
205		6,4E-2
206		6,4E-2
207		6,4E-2
208		6,4E-2
209		6,4E-2
210		6,4E-2
211		6,4E-2
212		6,4E-2
213		6,4E-2
214		6,4E-2
215		6,4E-2
216		6,4E-2
217		6,4E-2
218		6,4E-2
219		6,4E-2
220		6,4E-2
221		6,4E-2
222		6,4E-2
223		6,4E-2
224		6,4E-2
225		6,4E-2
226		6,4E-2
227		6,4E-2
228		6,4E-2
229		6,4E-2
230		6,4E-2
231		6,4E-2
232		6,4E-2
233		6,4E-2
234		6,4E-2
235		6,4E-2
236		6,4E-2
237		6,4E-2
238		6,4E-2
239		6,4E-2
240		6,4E-2
241		6,4E-2
242		6,4E-2
243		6,4E-2
244		6,4E-2
245		6,4E-2
246		6,4E-2
247		6,4E-2
248		6,4E-2
249		6,4E-2
250		6,4E-2
251		6,4E-2
252		6,4E-2
253		6,4E-2
254		6,4E-2
255		6,4E-2
256		6,4E-2
257		6,4E-2
258		6,4E-2
259		6,4E-2
260		6,4E-2
261		6,4E-2
262		6,4E-2
263		6,4E-2
264		6,4E-2
265		6,4E-2
266		6,4E-2
267		6,4E-2
268		6,4E-2
269		6,4E-2
270		6,4E-2
271		6,4E-2
272		6,4E-2
273		6,4E-2
274		6,4E-2
275		6,4E-2
276		6,4E-2
277		6,4E-2
278		6,4E-2
279		6,4E-2
280		6,4E-2
281		6,4E-2
282		6,4E-2
283		6,4E-2
284		6,4E-2
285		6,4E-2
286		6,4E-2
287		6,4E-2
288		6,4E-2
289		6,4E-2
290		6,4E-2
291		6,4E-2
292		6,4E-2
293		6,4E-2
294		6,4E-2
295		6,4E-2
296		6,5E-2
297		6,5E-2
298		6,5E-2
299		6,4E-2
300		6,4E-2
301		6,5E-2
302		6,5E-2
303		6,5E-2
304		6,5E-2
305		6,5E-2
306		6,5E-2
307		6,5E-2
308		6,5E-2
309		6,5E-2
310		6,5E-2
311		6,5E-2
312		6,5E-2
313		6,5E-2
314		6,5E-2
315		6,5E-2
316		6,5E-2
317		6,5E-2
318		6,5E-2
319		6,5E-2
320		6,5E-2
321		6,5E-2
322		6,5E-2
323		6,5E-2
324		6,5E-2
325		6,5E-2
326		6,5E-2
327		6,5E-2
328		6,5E-2
329		6,5E-2
330		6,5E-2
331		6,5E-2
332		6,5E-2
333		6,5E-2
334		6,5E-2
335		6,5E-2
336		6,5E-2
337		6,5E-2
338		6,5E-2
339		6,5E-2
340		6,5E-2
341		6,5E-2
342		6,5E-2
343		6,5E-2
344		6,5E-2
345		6,5E-2
346		6,5E-2
347		6,5E-2
348		6,5E-2
349		6,5E-2
350		6,5E-2
351		6,5E-2
352		6,5E-2
353		6,5E-2
354		6,5E-2
355		6,5E-2
356		6,5E-2
357		6,5E-2
358		6,5E-2
359		6,5E-2
360		6,5E-2
361		6,5E-2
362		6,5E-2
363		6,5E-2
364		6,5E-2
365		6,5E-2
366		6,5E-2
367		6,5E-2
368		6,5E-2
369		6,5E-2
370		6,5E-2
371		6,5E-2
372		6,5E-2
373		6,5E-2
374		6,5E-2
375		6,5E-2
376		6,5E-2
377		6,5E-2
378		6,5E-2
379		6,5E-2
380		6,5E-2
381		6,5E-2
382		6,5E-2
383		6,5E-2
384		6,5E-2
385		6,5E-2
386		6,5E-2
387		6,5E-2
388		6,5E-2
389		6,5E-2
390		6,5E-2
391		6,5E-2
392		6,5E-2
393		6,5E-2
394		6,5E-2
395		6,5E-2
396		6,5E-2
397		6,6E-2
398		6,6E-2
399		6,6E-2
400		6,6E-2
401		6,6E-2
402		6,6E-2
403		6,6E-2
404		6,6E-2
405		6,6E-2
406		6,6E-2
407		6,6E-2
408		6,6E-2
409		6,6E-2
410		6,6E-2
411		6,5E-2
412		6,6E-2
413		6,6E-2
414		6,6E-2
415		6,6E-2
416		6,6E-2
417		6,6E-2
418		6,6E-2
419		6,6E-2
420		6,6E-2
421		6,6E-2
422		6,6E-2
423		6,6E-2
424		6,6E-2
425		6,6E-2
426		6,6E-2
427		6,6E-2
428		6,6E-2
429		6,6E-2
430		6,6E-2
431		6,6E-2
432		6,6E-2
433		6,6E-2
434		6,6E-2
435		6,6E-2
436		6,6E-2
437		6,6E-2
438		6,6E-2
439		6,6E-2
440		6,6E-2
441		6,6E-2
442		6,6E-2
443		6,6E-2
444		6,6E-2
445		6,6E-2
446		6,6E-2
447		6,6E-2
448		6,6E-2
449		6,6E-2
450		6,6E-2
451		6,6E-2
452		6,6E-2
453		6,6E-2
454		6,6E-2
455		6,6E-2
456		6,6E-2
457		6,6E-2
458		6,6E-2
459		6,6E-2
460		6,6E-2
461		6,6E-2
462		6,6E-2
463		6,6E-2
464		6,6E-2
465		6,6E-2
466		6,6E-2
467		6,6E-2
468		6,6E-2
469		6,6E-2
470		6,6E-2
471		6,6E-2
472		6,6E-2
473		6,6E-2
474		6,6E-2
475		6,6E-2
476		6,6E-2
477		6,6E-2
478		6,6E-2
479		6,6E-2
480		6,6E-2
481		6,6E-2
482		6,6E-2
483		6,6E-2
484		6,6E-2
485		6,6E-2
486		6,6E-2
487		6,6E-2
488		6,6E-2
489		6,6E-2
490		6,6E-2
491		6,6E-2
492		6,6E-2
493		6,6E-2
494		6,6E-2
495		6,6E-2
496		6,6E-2
497		6,6E-2
498		6,6E-2
499		6,6E-2
500		6,6E-2
501		6,6E-2
502		6,6E-2
503		6,6E-2
504		6,6E-2
505		6,6E-2
506		6,6E-2
507		6,6E-2
508		6,6E-2
509		6,6E-2
510		6,6E-2
511		6,6E-2
512		6,6E-2
513		6,6E-2
514		6,6E-2
515		6,6E-2
516		6,6E-2
517		6,6E-2
518		6,6E-2
519		6,6E-2
520		6,6E-2
521		6,6E-2
522		6,6E-2
523		6,6E-2
524		6,7E-2
525		6,6E-2
526		6,6E-2
527		6,6E-2
528		6,6E-2
529		6,7E-2
530		6,6E-2
531		6,6E-2
532		6,6E-2
533		6,6E-2
534		6,6E-2
535		6,6E-2
536		6,6E-2
537		6,6E-2
538		6,6E-2
539		6,6E-2
540		6,6E-2
541		6,6E-2
542		6,6E-2
543		6,6E-2
544		6,6E-2
545		6,6E-2
546		6,6E-2
547		6,6E-2
548		6,6E-2
549		6,6E-2
550		6,6E-2
551		6,6E-2
552		6,6E-2
553		6,6E-2
554		6,6E-2
555		6,6E-2
556		6,6E-2
557		6,7E-2
558		6,6E-2
559		6,7E-2
560		6,7E-2
561		6,7E-2
562		6,7E-2
563		6,6E-2
564		6,6E-2
565		6,6E-2
566		6,6E-2
567		6,6E-2
568		6,6E-2
569		6,6E-2
570		6,6E-2
571		6,6E-2
572		6,6E-2
573		6,6E-2
574		6,6E-2
575		6,6E-2
576		6,6E-2
577		6,6E-2
578		6,6E-2
579		6,6E-2
580		6,7E-2
581		6,7E-2
582		6,7E-2
583		6,7E-2
584		6,7E-2
585		6,7E-2
586		6,7E-2
587		6,7E-2
588		6,7E-2
589		6,7E-2
590		6,7E-2
591		6,7E-2
592		6,6E-2
593		6,6E-2
594		6,6E-2
595		6,6E-2
596		6,7E-2
597		6,7E-2
598		6,7E-2
599		6,7E-2
600		6,7E-2
601		6,7E-2
602		6,7E-2
603		6,7E-2
604		6,7E-2
605		6,7E-2
606		6,7E-2
607		6,7E-2
608		6,7E-2
609		6,7E-2
610		6,7E-2
611		6,7E-2
612		6,7E-2
613		6,7E-2
614		6,7E-2
615		6,7E-2
616		6,7E-2
617		6,7E-2
618		6,7E-2
619		6,7E-2
620		6,7E-2
621		6,7E-2
622		6,7E-2
623		6,7E-2
624		6,6E-2
625		6,6E-2
626		6,6E-2
627		6,6E-2
628		6,6E-2
629		6,6E-2
630		6,6E-2
631		6,6E-2
632		6,6E-2
633		6,6E-2
634		6,6E-2
635		6,6E-2
636		6,7E-2
637		6,7E-2
638		6,7E-2
639		6,7E-2
640		6,7E-2
641		6,7E-2
642		6,7E-2
643		6,7E-2
644		6,7E-2
645		6,7E-2
646		6,7E-2
647		6,7E-2
648		6,6E-2
649		6,6E-2
650		6,6E-2
651		6,6E-2
652		6,6E-2
653		6,6E-2
654		6,7E-2
655		6,7E-2
656		6,7E-2
657		6,7E-2
658		6,7E-2
659		6,7E-2
660		6,7E-2
661		6,7E-2
662		6,7E-2
663		6,7E-2
664		6,7E-2
665		6,7E-2
666		6,7E-2
667		6,7E-2
668		6,7E-2
669		6,7E-2
670		6,7E-2
671		6,7E-2
672		6,7E-2
673		6,7E-2
674		6,7E-2
675		6,7E-2
676		6,7E-2
677		6,7E-2
678		6,7E-2
679		6,7E-2
680		6,7E-2
681		6,7E-2
682		6,7E-2
683		6,7E-2
684		6,7E-2
685		6,7E-2
686		6,7E-2
687		6,7E-2
688		6,7E-2
689		6,7E-2
690		6,7E-2
691		6,7E-2
692		6,7E-2
693		6,7E-2
694		6,7E-2
695		6,7E-2
696		6,7E-2
697		6,7E-2
698		6,7E-2
699		6,7E-2
700		6,7E-2
701		6,7E-2
702		6,7E-2
703		6,7E-2
704		6,7E-2
705		6,7E-2
706		6,7E-2
707		6,7E-2
708		6,7E-2
709		6,7E-2
710		6,7E-2
711		6,7E-2
712		6,7E-2
713		6,7E-2
714		6,7E-2
715		6,7E-2
716		6,7E-2
717		6,7E-2
718		6,7E-2
719		6,7E-2
720		6,7E-2
721		6,7E-2
722		6,7E-2
723		6,7E-2
724		6,7E-2
725		6,7E-2
726		6,7E-2
727		6,7E-2
728		6,7E-2
729		6,7E-2
730		6,7E-2
731		6,7E-2
732		6,7E-2
733		6,7E-2
734		6,7E-2
735		6,7E-2
736		6,7E-2
737		6,7E-2
738		6,7E-2
739		6,7E-2
740		6,7E-2
741		6,7E-2
742		6,6E-2
743		6,6E-2
744		6,6E-2
745		6,7E-2
746		6,7E-2
747		6,7E-2
748		6,6E-2
749		6,6E-2
750		6,6E-2
751		6,6E-2
752		6,7E-2
753		6,7E-2
754		6,7E-2
755		6,7E-2
756		6,7E-2
757		6,7E-2
758		6,7E-2
759		6,7E-2
760		6,7E-2
761		6,7E-2
762		6,7E-2
763		6,7E-2
764		6,7E-2
765		6,7E-2
766		6,7E-2
767		6,7E-2
768		6,7E-2
769		6,7E-2
770		6,7E-2
771		6,7E-2
772		6,7E-2
773		6,7E-2
774		6,7E-2
775		6,7E-2
776		6,7E-2
777		6,7E-2
778		6,7E-2
779		6,7E-2
780		6,7E-2
781		6,7E-2
782		6,7E-2
783		6,7E-2
784		6,7E-2
785		6,7E-2
786		6,7E-2
787		6,7E-2
788		6,7E-2
789		6,7E-2
790		6,7E-2
791		6,7E-2
792		6,7E-2
793		6,7E-2
794		6,7E-2
795		6,7E-2
796		6,7E-2
797		6,7E-2
798		6,7E-2
799		6,7E-2
800		6,7E-2
801		6,7E-2
802		6,7E-2
803		6,7E-2
804		6,7E-2
805		6,6E-2
806		6,6E-2
807		6,7E-2
808		6,7E-2
809		6,7E-2
810		6,7E-2
811		6,7E-2
812		6,7E-2
813		6,7E-2
814		6,7E-2
815		6,7E-2
816		6,7E-2
817		6,7E-2
818		6,7E-2
819		6,7E-2
820		6,7E-2
821		6,7E-2
822		6,7E-2
823		6,7E-2
824		6,7E-2
825		6,7E-2
826		6,7E-2
827		6,7E-2
828		6,7E-2
829		6,7E-2
830		6,7E-2
831		6,7E-2
832		6,7E-2
833		6,7E-2
834		6,7E-2
835		6,7E-2
836		6,7E-2
837		6,7E-2
838		6,7E-2
839		6,7E-2
840		6,7E-2
841		6,7E-2
842		6,7E-2
843		6,7E-2
844		6,7E-2
845		6,7E-2
846		6,7E-2
847		6,7E-2
848		6,7E-2
849		6,7E-2
850		6,7E-2
851		6,7E-2
852		6,7E-2
853		6,7E-2
854		6,7E-2
855		6,7E-2
856		6,7E-2
857		6,7E-2
858		6,7E-2
859		6,7E-2
860		6,7E-2
861		6,7E-2
862		6,7E-2
863		6,7E-2
864		6,7E-2
865		6,7E-2
866		6,7E-2
867		6,7E-2
868		6,7E-2
869		6,7E-2
870		6,7E-2
871		6,7E-2
872		6,7E-2
873		6,7E-2
874		6,7E-2
875		6,7E-2
876		6,7E-2
877		6,7E-2
878		6,7E-2
879		6,7E-2
880		6,7E-2
881		6,7E-2
882		6,7E-2
883		6,7E-2
884		6,7E-2
885		6,7E-2
886		6,7E-2
887		6,7E-2
888		6,7E-2
889		6,7E-2
890		6,7E-2
891		6,7E-2
892		6,7E-2
893		6,7E-2
894		6,7E-2
895		6,7E-2
896		6,7E-2
897		6,7E-2
898		6,7E-2
899		6,7E-2
900		6,7E-2
901		6,7E-2
902		6,7E-2
903		6,7E-2
904		6,7E-2
905		6,7E-2
906		6,7E-2
907		6,7E-2
908		6,7E-2
909		6,7E-2
910		6,7E-2
911		6,7E-2
912		6,7E-2
913		6,7E-2
914		6,7E-2
915		6,7E-2
916		6,7E-2
917		6,7E-2
918		6,7E-2
919		6,7E-2
920		6,7E-2
921		6,7E-2
922		6,7E-2
923		6,7E-2
924		6,7E-2
925		6,7E-2
926		6,7E-2
927		6,7E-2
928		6,7E-2
929		6,7E-2
930		6,7E-2
931		6,7E-2
932		6,7E-2
933		6,7E-2
934		6,7E-2
935		6,7E-2
936		6,7E-2
937		6,7E-2
938		6,7E-2
939		6,7E-2
940		6,7E-2
941		6,7E-2
942		6,7E-2
943		6,7E-2
944		6,7E-2
945		6,7E-2
946		6,7E-2
947		6,7E-2
948		6,7E-2
949		6,7E-2
950		6,7E-2
951		6,7E-2
952		6,7E-2
953		6,7E-2
954		6,7E-2
955		6,7E-2
956		6,7E-2
957		6,7E-2
958		6,7E-2
959		6,7E-2
960		6,7E-2
961		6,7E-2
962		6,7E-2
963		6,7E-2
964		6,7E-2
965		6,7E-2
966		6,7E-2
967		6,7E-2
968		6,7E-2
969		6,7E-2
970		6,7E-2
971		6,7E-2
972		6,7E-2
973		6,7E-2
974		6,7E-2
975		6,7E-2
976		6,7E-2
977		6,7E-2
978		6,7E-2
979		6,7E-2
980		6,7E-2
981		6,7E-2
982		6,7E-2
983		6,7E-2
984		6,7E-2
985		6,7E-2
986		6,7E-2
987		6,7E-2
988		6,7E-2
989		6,7E-2
990		6,7E-2
991		6,7E-2
992		6,7E-2
993		6,7E-2
994		6,7E-2
995		6,7E-2
996		6,7E-2
997		6,7E-2
998		6,7E-2
999		6,7E-2
1000		6,7E-2
1001		6,7E-2
1002		6,7E-2
1003		6,7E-2
1004		6,7E-2
1005		6,7E-2
1006		6,7E-2
1007		6,7E-2
1008		6,7E-2
1009		6,7E-2
1010		6,7E-2
1011		6,7E-2
1012		6,7E-2
1013		6,7E-2
1014		6,7E-2
1015		6,7E-2
1016		6,7E-2
1017		6,7E-2
1018		6,7E-2
1019		6,7E-2
1020		6,7E-2
1021		6,7E-2
1022		6,7E-2
1023		6,7E-2
1024		6,7E-2
1025		6,7E-2
1026		6,7E-2
1027		6,7E-2
1028		6,7E-2
1029		6,7E-2
1030		6,7E-2
1031		6,7E-2
1032		6,7E-2
1033		6,7E-2
1034		6,7E-2
1035		6,7E-2
1036		6,7E-2
1037		6,7E-2
1038		6,7E-2
1039		6,7E-2
1040		6,7E-2
1041		6,7E-2
1042		6,7E-2
1043		6,7E-2
1044		6,7E-2
1045		6,7E-2
1046		6,7E-2
1047		6,7E-2
1048		6,7E-2
1049		6,7E-2
1050		6,7E-2
1051		6,7E-2
1052		6,7E-2
1053		6,7E-2
