Süre (Sn)	Basýnç (Torr)
0		9,7E-6
5		1,2E-5
10		1,5E-5
15		1,9E-5
20		2,1E-5
25		2,3E-5
30		2,5E-5
35		2,7E-5
40		2,7E-5
45		2,2E-5
50		1,4E-5
55		8,6E-6
60		6,9E-6
65		6,2E-6
70		5,7E-6
75		5,4E-6
80		5,2E-6
85		5E-6
90		4,8E-6
95		4,7E-6
100		4,7E-6
105		4,7E-6
110		4,6E-6
115		4,6E-6
120		4,5E-6
125		4,5E-6
130		4,4E-6
135		4,4E-6
140		4,3E-6
145		4,2E-6
150		4,2E-6
155		4,3E-6
160		4,3E-6
165		4,2E-6
170		4,2E-6
175		4,2E-6
180		4,2E-6
185		4,1E-6
190		4,1E-6
195		4E-6
200		4E-6
205		3,9E-6
210		3,9E-6
215		3,9E-6
220		3,9E-6
225		3,9E-6
230		3,9E-6
235		3,9E-6
240		3,9E-6
245		4E-6
250		3,9E-6
255		3,9E-6
260		3,8E-6
265		3,8E-6
270		3,8E-6
275		3,7E-6
280		3,7E-6
285		3,7E-6
290		3,7E-6
295		3,7E-6
300		3,7E-6
305		3,7E-6
310		3,7E-6
315		3,7E-6
320		3,7E-6
325		3,6E-6
330		3,6E-6
335		3,6E-6
340		3,6E-6
345		3,5E-6
350		3,5E-6
355		3,5E-6
360		3,5E-6
365		3,5E-6
370		3,5E-6
375		3,5E-6
380		3,5E-6
385		3,5E-6
390		3,5E-6
395		3,5E-6
400		3,4E-6
405		3,5E-6
410		3,5E-6
415		3,4E-6
420		3,4E-6
425		3,4E-6
430		3,4E-6
435		3,4E-6
440		3,3E-6
445		3,4E-6
450		3,3E-6
455		3,3E-6
460		3,3E-6
