Süre (Sn)	Basýnç (Torr)
0		4,5E-5
1		4,5E-5
2		4,5E-5
3		4,5E-5
4		4,6E-5
5		4,6E-5
6		4,6E-5
7		4,6E-5
8		4,7E-5
9		4,7E-5
10		4,7E-5
11		4,7E-5
12		4,8E-5
13		4,8E-5
14		4,8E-5
15		4,8E-5
16		4,9E-5
17		4,9E-5
18		4,9E-5
19		4,9E-5
20		5,0E-5
21		5,0E-5
22		5,0E-5
23		5,0E-5
24		5,0E-5
25		5,1E-5
26		5,1E-5
27		5,1E-5
28		5,1E-5
29		5,1E-5
30		5,1E-5
31		5,2E-5
32		5,2E-5
33		5,2E-5
34		5,2E-5
35		5,2E-5
36		5,2E-5
37		5,3E-5
38		5,3E-5
39		5,3E-5
40		5,3E-5
41		5,4E-5
42		5,4E-5
43		5,4E-5
44		5,4E-5
45		5,4E-5
46		5,4E-5
47		5,5E-5
48		5,5E-5
49		5,5E-5
50		5,6E-5
51		5,6E-5
52		5,6E-5
53		5,6E-5
54		5,6E-5
55		5,6E-5
56		5,7E-5
57		5,7E-5
58		5,7E-5
59		5,7E-5
60		5,7E-5
61		5,8E-5
62		5,8E-5
63		5,8E-5
64		5,8E-5
65		5,8E-5
66		5,8E-5
67		5,9E-5
68		5,9E-5
69		5,9E-5
70		5,9E-5
71		5,9E-5
72		6,0E-5
73		6,0E-5
74		6,0E-5
75		6,0E-5
76		6,1E-5
77		6,1E-5
78		6,1E-5
79		6,1E-5
80		6,1E-5
81		6,1E-5
82		6,2E-5
83		6,2E-5
84		6,2E-5
85		6,2E-5
86		6,2E-5
87		6,3E-5
88		6,3E-5
89		6,3E-5
90		6,3E-5
91		6,3E-5
92		6,4E-5
93		6,4E-5
94		6,4E-5
95		6,4E-5
96		6,5E-5
97		6,5E-5
98		6,5E-5
99		6,5E-5
100		6,5E-5
101		6,5E-5
102		6,6E-5
103		6,6E-5
104		6,6E-5
105		6,6E-5
106		6,6E-5
107		6,7E-5
108		6,7E-5
109		6,7E-5
110		6,7E-5
111		6,7E-5
112		6,7E-5
113		6,7E-5
114		6,8E-5
115		6,8E-5
116		6,8E-5
117		6,8E-5
118		6,8E-5
119		6,8E-5
120		6,9E-5
121		6,9E-5
122		6,9E-5
123		6,9E-5
124		6,9E-5
125		6,9E-5
126		6,9E-5
127		6,9E-5
128		7,0E-5
129		7,0E-5
130		7,0E-5
131		7,0E-5
132		7,0E-5
133		7,0E-5
134		7,1E-5
135		7,1E-5
136		7,1E-5
137		7,1E-5
138		7,1E-5
139		7,2E-5
140		7,2E-5
141		7,2E-5
142		7,2E-5
143		7,2E-5
144		7,2E-5
145		7,2E-5
146		7,2E-5
147		7,2E-5
148		7,1E-5
149		7,1E-5
150		7,0E-5
151		6,9E-5
152		6,9E-5
153		6,8E-5
154		6,8E-5
155		6,7E-5
156		6,7E-5
157		6,6E-5
158		6,6E-5
159		6,5E-5
160		6,5E-5
161		6,5E-5
162		6,5E-5
163		6,5E-5
164		6,6E-5
165		6,6E-5
166		6,6E-5
167		6,6E-5
168		6,6E-5
169		6,6E-5
170		6,6E-5
171		6,6E-5
172		6,7E-5
173		6,7E-5
174		6,7E-5
175		6,7E-5
176		6,7E-5
177		6,7E-5
178		6,7E-5
179		6,7E-5
180		6,8E-5
181		6,8E-5
182		6,8E-5
183		6,8E-5
184		6,8E-5
185		6,9E-5
186		6,9E-5
187		6,9E-5
188		6,9E-5
189		6,9E-5
190		6,9E-5
191		7,0E-5
192		7,0E-5
193		7,0E-5
194		7,0E-5
195		7,0E-5
196		7,0E-5
197		7,0E-5
198		7,1E-5
199		7,2E-5
200		7,2E-5
201		7,3E-5
202		7,3E-5
203		7,4E-5
204		7,5E-5
205		7,5E-5
206		7,6E-5
207		7,6E-5
208		7,7E-5
209		7,7E-5
210		7,8E-5
211		7,9E-5
212		7,9E-5
213		7,9E-5
214		7,9E-5
215		7,9E-5
216		7,9E-5
217		8,0E-5
218		8,0E-5
219		8,0E-5
220		8,0E-5
221		8,0E-5
222		8,1E-5
223		8,1E-5
224		8,1E-5
225		8,1E-5
226		8,1E-5
227		8,2E-5
228		8,2E-5
229		8,2E-5
230		8,2E-5
231		8,3E-5
232		8,3E-5
233		8,3E-5
234		8,3E-5
235		8,4E-5
236		8,4E-5
237		8,4E-5
238		8,5E-5
239		8,5E-5
240		8,5E-5
241		8,6E-5
242		8,6E-5
243		8,6E-5
244		8,6E-5
245		8,7E-5
246		8,7E-5
247		8,7E-5
248		8,7E-5
249		8,7E-5
250		8,8E-5
251		8,8E-5
252		8,8E-5
253		8,8E-5
254		8,8E-5
255		8,9E-5
256		8,9E-5
257		8,9E-5
258		8,9E-5
259		9,0E-5
260		9,0E-5
261		9,0E-5
262		9,1E-5
263		9,1E-5
264		9,1E-5
265		9,1E-5
266		9,2E-5
267		9,2E-5
268		9,2E-5
269		9,2E-5
270		9,3E-5
271		9,3E-5
272		9,3E-5
273		9,3E-5
274		9,4E-5
275		9,4E-5
276		9,4E-5
277		9,4E-5
278		9,4E-5
279		9,4E-5
280		9,4E-5
281		9,5E-5
282		9,5E-5
283		9,5E-5
284		9,5E-5
285		9,5E-5
286		9,6E-5
287		9,6E-5
288		9,6E-5
289		9,6E-5
290		9,6E-5
291		9,7E-5
292		9,7E-5
293		9,7E-5
294		9,7E-5
295		9,7E-5
296		9,8E-5
297		9,8E-5
298		9,8E-5
299		9,8E-5
300		9,8E-5
301		9,9E-5
302		9,9E-5
303		9,9E-5
304		1,0E-4
305		1,0E-4
306		1,0E-4
307		1,0E-4
308		1,0E-4
309		1,0E-4
310		1,0E-4
311		1,0E-4
