Ýþlem Akýþý -  vaksis-Administrator  / 16:54:46
10.02.2017 / 16:54:47  -Kelebek vana kapatýldý.
10.02.2017 / 16:54:48  -BBÖ-BV açýldý.
10.02.2017 / 16:54:50  -BBÖ-BV açýldý.

***** ERROR  10.02.2017 / 16:54:50    AV çalýþmasý ile ilgili sorun tespit edildi (Kod 8).

10.02.2017 / 16:56:25  -Ana vana kapatýldý.
10.02.2017 / 16:56:26  -2. Bölge Isýtýcýsý sýfýra set edildi.
10.02.2017 / 16:56:26  -3. Bölge Isýtýcýsý sýfýra set edildi.
10.02.2017 / 16:56:27  -RP'ye dur komutu gönderildi.
10.02.2017 / 16:56:28  -BBÖ-BV kapatýldý.
10.02.2017 / 16:56:30  -3. Bölge Isýtýcýsý sýfýra set edildi.
10.02.2017 / 16:56:52  -3. Bölge Isýtýcýsý sýfýra set edildi.
10.02.2017 / 16:56:56  -DP-BV kapatýldý.
10.02.2017 / 16:57:00  -RP'ye çalýþ komutu gönderildi.
10.02.2017 / 16:57:08  -DP-BV açýldý.
10.02.2017 / 16:57:13  -DP'ye çalýþ komutu gönderildi.
10.02.2017 / 16:57:22  -BBÖ-BV açýldý.
10.02.2017 / 16:57:31  -Ana vana açýldý.
