Süre (Sn)	Basýnç (Torr)
0		0E+0
5		0E+0
10		1E-8
15		4,7E-7
20		4,7E-7
25		4,7E-7
30		4,6E-7
35		4,5E-7
40		4,5E-7
45		4,4E-7
50		4,5E-7
55		4,5E-7
60		4,4E-7
65		4,4E-7
70		4,3E-7
75		4,3E-7
80		4,4E-7
85		4,4E-7
90		4,4E-7
95		4,3E-7
100		4,3E-7
105		5,5E-7
110		8,7E-7
115		1,2E-6
120		1,5E-6
125		1,4E-6
130		1,4E-6
135		1,4E-6
140		1,4E-6
145		1,5E-6
150		1,5E-6
155		1,6E-6
160		1,4E-6
165		9,5E-7
170		6E-7
175		4,8E-7
180		4,6E-7
185		4,5E-7
190		4,5E-7
195		4,4E-7
200		4,3E-7
205		4,3E-7
210		4,4E-7
215		4,4E-7
220		4,4E-7
225		4,3E-7
230		4,3E-7
235		4,3E-7
240		4,3E-7
245		4,3E-7
250		4,4E-7
