Süre (Sn)	Basýnç (Torr)
0		6,3E-2
1		6,3E-2
2		6,3E-2
3		6,3E-2
4		6,3E-2
5		6,3E-2
6		6,3E-2
7		6,3E-2
8		6,3E-2
9		6,3E-2
10		6,3E-2
11		6,3E-2
12		6,3E-2
13		6,4E-2
14		6,4E-2
15		6,4E-2
16		6,4E-2
17		6,4E-2
18		6,4E-2
19		6,4E-2
20		6,4E-2
21		6,4E-2
22		6,4E-2
23		6,4E-2
24		6,4E-2
25		6,4E-2
26		6,4E-2
27		6,4E-2
28		6,4E-2
29		6,4E-2
30		6,4E-2
31		6,4E-2
32		6,4E-2
33		6,4E-2
34		6,4E-2
35		6,4E-2
36		6,4E-2
37		6,4E-2
38		6,4E-2
39		6,4E-2
40		6,4E-2
41		6,4E-2
42		6,4E-2
43		6,4E-2
44		6,4E-2
45		6,4E-2
46		6,4E-2
47		6,4E-2
48		6,4E-2
49		6,4E-2
50		6,4E-2
51		6,4E-2
52		6,4E-2
53		6,4E-2
54		6,4E-2
55		6,4E-2
56		6,4E-2
57		6,4E-2
58		6,4E-2
59		6,4E-2
60		6,4E-2
61		6,4E-2
62		6,4E-2
63		6,4E-2
64		6,4E-2
65		6,4E-2
66		6,4E-2
67		6,4E-2
68		6,4E-2
69		6,4E-2
70		6,4E-2
71		6,4E-2
72		6,4E-2
73		6,4E-2
74		6,4E-2
75		6,4E-2
76		6,4E-2
77		6,4E-2
78		6,4E-2
79		6,4E-2
80		6,4E-2
81		6,4E-2
82		6,4E-2
83		6,4E-2
84		6,4E-2
85		6,4E-2
86		6,4E-2
87		6,4E-2
88		6,4E-2
89		6,4E-2
90		6,4E-2
91		6,4E-2
92		6,4E-2
93		6,4E-2
94		6,4E-2
95		6,4E-2
96		6,4E-2
97		6,4E-2
98		6,4E-2
99		6,4E-2
100		6,4E-2
101		6,4E-2
102		6,4E-2
103		6,4E-2
104		6,4E-2
105		6,4E-2
106		6,4E-2
107		6,4E-2
108		6,4E-2
109		6,4E-2
110		6,4E-2
111		6,4E-2
112		6,4E-2
113		6,4E-2
114		6,4E-2
115		6,4E-2
116		6,4E-2
117		6,4E-2
118		6,4E-2
119		6,4E-2
120		6,4E-2
121		6,4E-2
122		6,4E-2
123		6,4E-2
124		6,4E-2
125		6,4E-2
126		6,4E-2
127		6,4E-2
128		6,4E-2
129		6,4E-2
130		6,4E-2
131		6,4E-2
132		6,4E-2
133		6,4E-2
134		6,4E-2
135		6,4E-2
136		6,4E-2
137		6,4E-2
138		6,4E-2
139		6,4E-2
140		6,4E-2
141		6,4E-2
142		6,4E-2
143		6,4E-2
144		6,4E-2
145		6,4E-2
146		6,4E-2
147		6,4E-2
148		6,4E-2
149		6,4E-2
150		6,4E-2
151		6,4E-2
152		6,4E-2
153		6,4E-2
154		6,4E-2
155		6,4E-2
156		6,4E-2
157		6,4E-2
158		6,4E-2
159		6,4E-2
160		6,4E-2
161		6,4E-2
162		6,4E-2
163		6,4E-2
164		6,4E-2
165		6,4E-2
166		6,4E-2
167		6,4E-2
168		6,4E-2
169		6,4E-2
170		6,4E-2
171		6,4E-2
172		6,4E-2
173		6,4E-2
174		6,4E-2
175		6,4E-2
176		6,4E-2
177		6,4E-2
178		6,4E-2
179		6,4E-2
180		6,4E-2
181		6,4E-2
182		6,4E-2
183		6,4E-2
184		6,4E-2
185		6,4E-2
186		6,4E-2
187		6,4E-2
188		6,4E-2
189		6,4E-2
190		6,4E-2
191		6,4E-2
192		6,4E-2
193		6,4E-2
194		6,4E-2
195		6,4E-2
196		6,4E-2
197		6,4E-2
198		6,4E-2
199		6,4E-2
200		6,4E-2
201		6,4E-2
202		6,4E-2
203		6,4E-2
204		6,4E-2
205		6,4E-2
206		6,4E-2
207		6,4E-2
208		6,4E-2
209		6,4E-2
210		6,4E-2
211		6,4E-2
212		6,4E-2
213		6,4E-2
214		6,4E-2
215		6,4E-2
216		6,4E-2
217		6,4E-2
218		6,4E-2
219		6,4E-2
220		6,4E-2
221		6,4E-2
222		6,4E-2
223		6,4E-2
224		6,4E-2
225		6,4E-2
226		6,4E-2
227		6,4E-2
228		6,4E-2
229		6,4E-2
230		6,4E-2
231		6,4E-2
232		6,4E-2
233		6,4E-2
234		6,4E-2
235		6,4E-2
236		6,4E-2
237		6,4E-2
238		6,4E-2
239		6,4E-2
240		6,4E-2
241		6,4E-2
242		6,4E-2
243		6,4E-2
244		6,4E-2
245		6,4E-2
246		6,4E-2
247		6,4E-2
248		6,4E-2
249		6,4E-2
250		6,4E-2
251		6,4E-2
252		6,4E-2
253		6,4E-2
254		6,4E-2
255		6,4E-2
256		6,4E-2
257		6,4E-2
258		6,4E-2
259		6,4E-2
260		6,4E-2
261		6,4E-2
262		6,4E-2
263		6,4E-2
264		6,4E-2
265		6,4E-2
266		6,4E-2
267		6,4E-2
268		6,4E-2
269		6,4E-2
