Süre (Sn)	Basýnç (Torr)
0		3,1E-2
1		3,1E-2
2		3,1E-2
3		3,1E-2
4		3,1E-2
5		3,1E-2
6		3,1E-2
7		3,1E-2
8		3,1E-2
9		3,1E-2
10		3,1E-2
11		3,1E-2
12		3,1E-2
13		3,1E-2
14		3,1E-2
15		3,1E-2
16		3,1E-2
17		3,1E-2
18		3,1E-2
19		3,1E-2
20		3,1E-2
21		3,1E-2
22		3,1E-2
23		3,1E-2
24		3,1E-2
25		3,1E-2
26		3,1E-2
27		3,1E-2
28		3,1E-2
29		3,1E-2
30		3,1E-2
31		3,1E-2
32		3,1E-2
33		3,1E-2
34		3,1E-2
35		3,1E-2
36		3,1E-2
37		3,1E-2
38		3,1E-2
39		3,1E-2
40		3,1E-2
41		3,1E-2
42		3,1E-2
43		3,1E-2
44		3,1E-2
45		3,1E-2
46		3,1E-2
47		3,1E-2
48		3,1E-2
49		3,1E-2
50		3,1E-2
51		3,1E-2
52		3,1E-2
53		3,1E-2
54		3,1E-2
55		3,1E-2
56		3,1E-2
57		3,1E-2
58		3,1E-2
59		3,1E-2
60		3,1E-2
61		3,1E-2
62		3,1E-2
63		3,1E-2
64		3,1E-2
65		3,1E-2
66		3,1E-2
67		3,1E-2
68		3,1E-2
69		3,1E-2
70		3,1E-2
71		3,1E-2
72		3,1E-2
73		3,1E-2
74		3,1E-2
75		3,1E-2
76		3,1E-2
77		3,1E-2
78		3,1E-2
79		3,1E-2
80		3,1E-2
81		3,1E-2
82		3,1E-2
83		3,1E-2
84		3,1E-2
85		3,1E-2
86		3,1E-2
87		3,1E-2
88		3,1E-2
89		3,1E-2
90		3,1E-2
91		3,1E-2
92		3,1E-2
93		3,1E-2
94		3,1E-2
95		3,1E-2
96		3,1E-2
97		3,1E-2
98		3,1E-2
99		3,1E-2
100		3,1E-2
101		3,1E-2
102		3,1E-2
103		3,1E-2
104		3,1E-2
105		3,1E-2
106		3,1E-2
107		3,1E-2
108		3,1E-2
109		3,1E-2
110		3,1E-2
111		3,1E-2
112		3,1E-2
113		3,1E-2
114		3,1E-2
115		3,1E-2
116		3,1E-2
117		3,1E-2
118		3,1E-2
119		3,1E-2
120		3,1E-2
121		3,1E-2
122		3,1E-2
123		3,1E-2
124		3,1E-2
125		3,1E-2
126		3,1E-2
127		3,1E-2
128		3,1E-2
129		3,1E-2
130		3,1E-2
131		3,1E-2
132		3,1E-2
133		3,1E-2
134		3,1E-2
135		3,1E-2
136		3,1E-2
137		3,1E-2
138		3,1E-2
139		3,1E-2
140		3,1E-2
141		3,1E-2
142		3,1E-2
143		3,1E-2
144		3,1E-2
145		3,1E-2
146		3,1E-2
147		3,1E-2
148		3,1E-2
149		3,1E-2
150		3,1E-2
151		3,1E-2
152		3,1E-2
