Süre (Sn)	Basýnç (Torr)
0		5,7E-3
1		5,7E-3
2		5,7E-3
3		5,7E-3
4		1,0E-8
5		1,0E-8
6		1,0E-8
7		2,8E-8
8		1,9E-7
9		7,7E-7
10		3,2E-6
11		2,1E-5
12		8,8E-5
13		3,6E-4
14		2,4E-3
15		6,2E-3
16		6,2E-3
17		6,2E-3
18		6,2E-3
19		6,2E-3
20		6,2E-3
21		6,2E-3
22		6,2E-3
23		6,2E-3
24		6,2E-3
25		6,2E-3
26		6,2E-3
27		6,2E-3
28		6,3E-3
29		6,3E-3
30		6,3E-3
31		6,3E-3
32		6,3E-3
33		6,3E-3
34		6,3E-3
35		6,3E-3
36		6,3E-3
37		6,3E-3
38		6,3E-3
39		6,3E-3
40		6,3E-3
41		6,3E-3
42		6,3E-3
43		6,3E-3
44		6,2E-3
45		6,1E-3
46		5,9E-3
47		5,1E-3
48		4,5E-3
49		3,8E-3
50		2,9E-3
51		2,3E-3
52		1,8E-3
53		1,3E-3
54		1,0E-3
55		7,6E-4
56		5,2E-4
57		3,9E-4
58		2,9E-4
59		2,0E-4
60		1,6E-4
61		1,3E-4
62		1,1E-4
63		9,3E-5
64		8,4E-5
65		7,5E-5
66		6,9E-5
67		6,5E-5
68		6,0E-5
69		5,7E-5
70		5,5E-5
71		5,2E-5
72		5,1E-5
73		4,9E-5
74		4,7E-5
75		4,6E-5
76		4,5E-5
77		4,3E-5
78		4,3E-5
79		4,2E-5
80		4,1E-5
81		4,0E-5
82		3,9E-5
83		3,8E-5
84		3,7E-5
85		3,7E-5
86		3,6E-5
87		3,6E-5
88		3,5E-5
89		3,4E-5
90		3,4E-5
91		3,3E-5
92		3,2E-5
93		3,2E-5
94		3,1E-5
95		3,1E-5
96		3,0E-5
97		3,0E-5
98		3,0E-5
99		2,9E-5
100		2,9E-5
101		2,8E-5
102		2,8E-5
103		2,8E-5
104		2,8E-5
105		2,8E-5
106		2,7E-5
107		2,7E-5
108		2,7E-5
109		2,6E-5
110		2,5E-5
111		2,5E-5
112		2,5E-5
113		2,5E-5
114		2,5E-5
115		2,5E-5
116		2,4E-5
117		2,5E-5
118		2,5E-5
119		2,7E-5
120		2,6E-5
121		2,8E-5
122		2,8E-5
123		3,2E-5
124		3,7E-5
125		4,3E-5
126		4,9E-5
127		5,4E-5
128		5,6E-5
129		6,5E-5
130		7,6E-5
131		8,8E-5
132		1,0E-4
133		1,1E-4
134		1,3E-4
135		1,5E-4
136		1,6E-4
137		1,7E-4
138		1,8E-4
139		1,8E-4
140		1,8E-4
141		2,0E-4
142		2,2E-4
143		2,2E-4
144		2,1E-4
145		2,1E-4
146		2,1E-4
147		2,1E-4
148		2,0E-4
149		2,0E-4
150		2,0E-4
151		2,0E-4
152		2,0E-4
153		2,0E-4
154		2,0E-4
155		2,0E-4
156		2,0E-4
157		2,0E-4
158		2,1E-4
159		2,1E-4
160		2,1E-4
161		2,0E-4
162		2,0E-4
163		2,0E-4
164		2,0E-4
165		2,0E-4
166		2,0E-4
167		1,9E-4
168		1,9E-4
169		1,9E-4
170		1,9E-4
171		1,9E-4
172		1,9E-4
173		1,9E-4
174		2,0E-4
175		2,0E-4
176		2,0E-4
177		2,0E-4
178		1,9E-4
179		2,0E-4
180		2,0E-4
181		2,0E-4
182		2,1E-4
183		2,1E-4
184		2,1E-4
185		2,0E-4
186		2,0E-4
187		2,1E-4
188		2,0E-4
189		1,7E-4
190		1,4E-4
191		1,0E-4
192		9,0E-5
193		8,3E-5
194		7,9E-5
195		7,7E-5
196		7,5E-5
197		7,5E-5
198		7,2E-5
199		7,4E-5
200		7,3E-5
201		7,3E-5
202		7,9E-5
203		1,0E-4
204		1,3E-4
205		1,6E-4
206		1,8E-4
207		1,9E-4
208		2,0E-4
209		1,9E-4
210		1,9E-4
211		1,9E-4
212		2,0E-4
213		2,0E-4
214		2,0E-4
215		2,1E-4
216		2,1E-4
217		2,1E-4
218		2,1E-4
219		2,1E-4
220		2,1E-4
221		2,1E-4
222		2,2E-4
223		2,3E-4
224		2,2E-4
225		2,2E-4
226		2,3E-4
227		2,3E-4
228		2,3E-4
229		2,3E-4
230		2,3E-4
231		2,2E-4
232		2,2E-4
233		2,2E-4
234		2,2E-4
235		2,2E-4
236		2,2E-4
237		2,2E-4
238		2,2E-4
239		2,2E-4
240		2,2E-4
241		2,1E-4
242		2,1E-4
243		2,1E-4
244		2,1E-4
245		2,2E-4
246		2,2E-4
247		2,2E-4
248		2,0E-4
249		2,0E-4
250		2,0E-4
251		2,0E-4
252		2,0E-4
253		2,0E-4
254		2,0E-4
255		2,0E-4
256		1,9E-4
257		1,9E-4
258		1,9E-4
259		1,9E-4
