Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
0		2,6E-6		1,6E-1		1,7E-1
5		2,6E-6		0,0E+0		1,7E-5
10		1,0E-8		0,0E+0		9,3E-4
15		6,3E-7		0,0E+0		6,4E-2
20		2,0E-6		0,0E+0		1,7E-1
25		2,0E-6		0,0E+0		1,7E-1
30		2,1E-6		0,0E+0		1,7E-1
35		2,0E-6		0,0E+0		1,7E-1
40		2,0E-6		0,0E+0		1,7E-1
45		2,0E-6		0,0E+0		1,7E-1
50		2,0E-6		0,0E+0		1,7E-1
55		2,0E-6		0,0E+0		1,7E-1
60		1,9E-6		1,6E-1		1,7E-1
65		1,9E-6		1,6E-1		1,7E-1
70		1,9E-6		1,6E-1		1,7E-1
75		1,9E-6		1,6E-1		1,7E-1
80		1,9E-6		1,6E-1		1,7E-1
85		1,9E-6		1,6E-1		1,7E-1
90		1,9E-6		1,6E-1		1,7E-1
95		1,9E-6		1,6E-1		1,7E-1
100		1,9E-6		1,6E-1		1,7E-1
105		1,9E-6		1,6E-1		1,7E-1
110		1,9E-6		1,6E-1		1,7E-1
115		1,9E-6		1,6E-1		1,7E-1
120		1,8E-6		1,6E-1		1,7E-1
125		1,8E-6		1,6E-1		1,7E-1
130		1,8E-6		1,6E-1		1,7E-1
135		1,8E-6		1,6E-1		1,7E-1
140		1,8E-6		1,6E-1		1,7E-1
145		1,8E-6		1,6E-1		1,7E-1
150		1,8E-6		1,6E-1		1,7E-1
155		1,8E-6		1,6E-1		1,7E-1
160		1,8E-6		1,6E-1		1,7E-1
165		1,7E-6		1,6E-1		1,7E-1
170		1,7E-6		1,6E-1		1,7E-1
175		1,7E-6		1,6E-1		1,7E-1
180		1,7E-6		1,6E-1		1,7E-1
185		1,7E-6		1,6E-1		1,7E-1
190		1,7E-6		1,6E-1		1,7E-1
195		1,8E-6		1,6E-1		1,7E-1
200		1,8E-6		1,6E-1		1,7E-1
205		1,7E-6		1,6E-1		1,7E-1
210		1,7E-6		1,6E-1		1,7E-1
215		1,7E-6		1,6E-1		1,7E-1
220		1,7E-6		1,6E-1		1,7E-1
225		1,6E-6		1,6E-1		1,7E-1
230		1,7E-6		1,6E-1		1,7E-1
235		1,7E-6		1,6E-1		1,7E-1
240		1,7E-6		1,6E-1		1,7E-1
245		1,7E-6		1,6E-1		1,7E-1
250		1,7E-6		1,6E-1		1,7E-1
255		1,6E-6		1,6E-1		1,7E-1
260		1,6E-6		1,6E-1		1,7E-1
265		1,7E-6		1,6E-1		1,7E-1
270		1,6E-6		1,6E-1		1,7E-1
275		1,6E-6		1,6E-1		1,7E-1
280		1,6E-6		1,6E-1		1,7E-1
285		1,6E-6		1,6E-1		1,7E-1
290		1,6E-6		1,6E-1		1,7E-1
295		1,6E-6		1,6E-1		1,7E-1
300		1,6E-6		1,6E-1		1,7E-1
305		1,6E-6		1,6E-1		1,7E-1
310		1,6E-6		1,6E-1		1,7E-1
315		1,6E-6		1,6E-1		1,7E-1
320		1,6E-6		1,6E-1		1,7E-1
325		1,5E-6		1,6E-1		1,7E-1
330		1,5E-6		1,6E-1		1,7E-1
335		1,5E-6		1,6E-1		1,7E-1
340		1,6E-6		1,6E-1		1,7E-1
345		1,5E-6		1,6E-1		1,7E-1
350		1,5E-6		1,6E-1		1,7E-1
355		1,5E-6		1,6E-1		1,7E-1
360		1,5E-6		1,6E-1		1,7E-1
365		1,5E-6		1,6E-1		1,7E-1
370		1,5E-6		1,6E-1		1,7E-1
375		1,5E-6		1,6E-1		1,7E-1
380		1,5E-6		1,6E-1		1,7E-1
385		1,5E-6		1,6E-1		1,7E-1
390		1,5E-6		1,6E-1		1,7E-1
395		1,5E-6		1,6E-1		1,7E-1
400		1,5E-6		1,6E-1		1,7E-1
405		1,4E-6		1,6E-1		1,7E-1
410		1,4E-6		1,6E-1		1,7E-1
415		1,5E-6		1,6E-1		1,7E-1
420		1,5E-6		1,6E-1		1,7E-1
425		1,5E-6		1,6E-1		1,7E-1
430		1,5E-6		1,6E-1		1,7E-1
435		1,5E-6		1,6E-1		1,7E-1
440		1,4E-6		1,6E-1		1,7E-1
445		1,5E-6		1,6E-1		1,7E-1
450		1,4E-6		1,6E-1		1,7E-1
455		1,5E-6		1,6E-1		1,7E-1
460		1,4E-6		1,6E-1		1,7E-1
465		1,4E-6		1,6E-1		1,7E-1
470		1,4E-6		1,6E-1		1,7E-1
475		1,4E-6		1,6E-1		1,7E-1
480		1,4E-6		1,6E-1		1,7E-1
485		1,4E-6		1,6E-1		1,7E-1
490		1,4E-6		1,6E-1		1,7E-1
495		1,4E-6		1,6E-1		1,7E-1
500		1,4E-6		1,6E-1		1,7E-1
505		1,4E-6		1,6E-1		1,7E-1
510		1,4E-6		1,6E-1		1,7E-1
515		1,4E-6		1,6E-1		1,7E-1
520		1,4E-6		1,6E-1		1,7E-1
525		1,4E-6		1,6E-1		1,7E-1
530		1,3E-6		1,6E-1		1,7E-1
535		1,3E-6		1,6E-1		1,7E-1
540		1,4E-6		1,6E-1		1,7E-1
545		1,4E-6		1,6E-1		1,7E-1
550		1,3E-6		1,6E-1		1,7E-1
555		1,4E-6		1,6E-1		1,7E-1
560		1,4E-6		1,6E-1		1,7E-1
565		1,4E-6		1,6E-1		1,7E-1
570		1,5E-6		1,6E-1		1,7E-1
575		1,5E-6		1,6E-1		1,7E-1
580		1,5E-6		1,6E-1		1,7E-1
585		1,4E-6		1,6E-1		1,7E-1
590		1,4E-6		1,6E-1		1,7E-1
595		1,4E-6		1,6E-1		1,7E-1
600		1,5E-6		1,6E-1		1,8E-1
605		1,5E-6		1,6E-1		1,8E-1
610		1,5E-6		1,6E-1		1,8E-1
615		1,3E-6		1,6E-1		1,8E-1
620		1,3E-6		1,6E-1		1,8E-1
625		1,3E-6		1,6E-1		1,8E-1
630		1,3E-6		1,6E-1		1,8E-1
635		1,3E-6		1,6E-1		1,8E-1
640		1,2E-6		1,6E-1		1,8E-1
645		1,3E-6		1,6E-1		1,8E-1
650		1,3E-6		1,6E-1		1,8E-1
655		1,3E-6		1,6E-1		1,8E-1
660		1,3E-6		1,6E-1		1,7E-1
665		1,3E-6		1,6E-1		1,8E-1
670		1,3E-6		1,6E-1		1,7E-1
675		1,3E-6		1,6E-1		1,7E-1
680		1,3E-6		1,6E-1		1,7E-1
685		1,3E-6		1,6E-1		1,7E-1
690		1,3E-6		1,6E-1		1,7E-1
695		1,3E-6		1,6E-1		1,7E-1
700		1,3E-6		1,6E-1		1,7E-1
705		1,3E-6		1,6E-1		1,8E-1
710		1,3E-6		1,6E-1		1,8E-1
715		1,3E-6		1,6E-1		1,8E-1
720		1,2E-6		1,6E-1		1,7E-1
725		1,2E-6		1,6E-1		1,7E-1
730		1,2E-6		1,6E-1		1,7E-1
735		1,3E-6		1,6E-1		1,7E-1
740		1,2E-6		1,6E-1		1,8E-1
745		1,2E-6		1,6E-1		1,8E-1
750		1,3E-6		1,6E-1		1,8E-1
755		1,3E-6		1,6E-1		1,8E-1
760		1,3E-6		1,6E-1		1,8E-1
765		1,2E-6		1,6E-1		1,8E-1
770		1,3E-6		1,6E-1		1,8E-1
775		1,3E-6		1,6E-1		1,7E-1
780		1,4E-6		1,6E-1		1,7E-1
785		1,4E-6		1,6E-1		1,8E-1
790		1,4E-6		1,6E-1		1,8E-1
795		1,4E-6		1,6E-1		1,8E-1
800		1,4E-6		1,6E-1		1,8E-1
805		1,5E-6		1,6E-1		1,8E-1
810		1,6E-6		1,6E-1		1,7E-1
815		1,7E-6		1,6E-1		1,7E-1
820		1,7E-6		1,6E-1		1,7E-1
825		1,5E-6		1,6E-1		1,7E-1
830		1,5E-6		1,6E-1		1,7E-1
835		1,5E-6		1,6E-1		1,7E-1
840		1,5E-6		1,6E-1		1,8E-1
845		1,5E-6		1,6E-1		1,8E-1
850		1,5E-6		1,6E-1		1,8E-1
855		1,5E-6		1,6E-1		1,7E-1
860		1,5E-6		1,6E-1		1,7E-1
865		1,5E-6		1,6E-1		1,7E-1
870		1,5E-6		1,6E-1		1,8E-1
875		1,5E-6		1,6E-1		1,8E-1
880		1,5E-6		1,6E-1		1,8E-1
885		1,5E-6		1,6E-1		1,8E-1
890		1,6E-6		1,6E-1		1,8E-1
895		1,6E-6		1,6E-1		1,8E-1
900		1,5E-6		1,6E-1		1,8E-1
905		1,5E-6		1,6E-1		1,8E-1
910		1,5E-6		1,6E-1		1,8E-1
915		1,6E-6		1,6E-1		1,8E-1
920		1,6E-6		1,6E-1		1,8E-1
925		1,7E-6		1,6E-1		1,8E-1
930		1,6E-6		1,6E-1		1,8E-1
935		1,5E-6		1,6E-1		1,8E-1
940		1,5E-6		1,6E-1		1,8E-1
945		1,6E-6		1,6E-1		1,8E-1
950		1,5E-6		1,6E-1		1,8E-1
955		1,5E-6		1,6E-1		1,8E-1
960		1,5E-6		1,6E-1		1,8E-1
965		1,4E-6		1,6E-1		1,8E-1
970		1,2E-6		1,6E-1		1,8E-1
975		1,1E-6		1,6E-1		1,8E-1
980		1,1E-6		1,6E-1		1,8E-1
985		1,1E-6		1,6E-1		1,8E-1
990		1,1E-6		1,6E-1		1,8E-1
995		1,1E-6		1,6E-1		1,8E-1
1000		1,1E-6		1,6E-1		1,8E-1
1005		1,1E-6		1,6E-1		1,8E-1
1010		1,1E-6		1,6E-1		1,7E-1
1015		1,1E-6		1,6E-1		1,7E-1
1020		1,1E-6		1,6E-1		1,7E-1
1025		1,1E-6		1,6E-1		1,8E-1
1030		1,1E-6		1,6E-1		1,8E-1
1035		1,1E-6		1,6E-1		1,8E-1
1040		1,1E-6		1,6E-1		1,8E-1
1045		1,1E-6		1,6E-1		1,8E-1
1050		1,1E-6		1,6E-1		1,8E-1
1055		1,1E-6		1,6E-1		1,8E-1
1060		1,1E-6		1,6E-1		1,8E-1
1065		1,1E-6		1,6E-1		1,7E-1
1070		1,0E-6		1,6E-1		1,7E-1
1075		1,1E-6		1,6E-1		1,8E-1
1080		1,1E-6		1,6E-1		1,8E-1
1085		1,1E-6		1,6E-1		1,8E-1
1090		1,1E-6		1,6E-1		1,8E-1
1095		1,1E-6		1,6E-1		1,8E-1
1100		1,1E-6		1,6E-1		1,8E-1
1105		1,1E-6		1,6E-1		1,7E-1
1110		1,1E-6		1,6E-1		1,7E-1
1115		1,1E-6		1,6E-1		1,7E-1
1120		1,1E-6		1,6E-1		1,8E-1
1125		1,1E-6		1,6E-1		1,8E-1
1130		1,1E-6		1,6E-1		1,8E-1
1135		1,1E-6		1,6E-1		1,8E-1
1140		1,1E-6		1,6E-1		1,8E-1
1145		1,1E-6		1,6E-1		1,8E-1
1150		1,1E-6		1,6E-1		1,7E-1
1155		1,1E-6		1,6E-1		1,7E-1
1160		1,1E-6		1,6E-1		1,7E-1
1165		1,1E-6		1,6E-1		1,8E-1
1170		1,1E-6		1,6E-1		1,7E-1
1175		1,1E-6		1,6E-1		1,7E-1
1180		1,1E-6		1,6E-1		1,7E-1
1185		1,1E-6		1,6E-1		1,7E-1
1190		1,1E-6		1,6E-1		1,7E-1
1195		1,1E-6		1,6E-1		1,7E-1
1200		1,0E-6		1,6E-1		1,7E-1
1205		1,0E-6		1,6E-1		1,7E-1
1210		1,0E-6		1,6E-1		1,7E-1
1215		1,1E-6		1,6E-1		1,7E-1
1220		1,1E-6		1,6E-1		1,7E-1
1225		1,1E-6		1,6E-1		1,7E-1
1230		1,1E-6		1,6E-1		1,7E-1
1235		1,1E-6		1,6E-1		1,7E-1
1240		1,1E-6		1,6E-1		1,7E-1
1245		1,1E-6		1,6E-1		1,7E-1
1250		1,1E-6		1,6E-1		1,7E-1
1255		1,1E-6		1,6E-1		1,7E-1
1260		1,1E-6		1,6E-1		1,7E-1
1265		1,1E-6		1,6E-1		1,7E-1
1270		1,1E-6		1,6E-1		1,7E-1
1275		1,1E-6		1,6E-1		1,7E-1
1280		1,1E-6		1,6E-1		1,7E-1
1285		1,1E-6		1,6E-1		1,7E-1
1290		1,0E-6		1,6E-1		1,7E-1
1295		1,0E-6		1,6E-1		1,7E-1
1300		1,1E-6		1,6E-1		1,7E-1
1305		1,1E-6		1,6E-1		1,7E-1
1310		1,1E-6		1,6E-1		1,7E-1
1315		1,1E-6		1,6E-1		1,7E-1
1320		1,1E-6		1,6E-1		1,7E-1
1325		1,1E-6		1,6E-1		1,7E-1
1330		1,1E-6		1,6E-1		1,7E-1
1335		1,1E-6		1,6E-1		1,7E-1
1340		1,0E-6		1,6E-1		1,7E-1
1345		1,0E-6		1,6E-1		1,7E-1
1350		1,0E-6		1,6E-1		1,7E-1
1355		1,0E-6		1,6E-1		1,7E-1
1360		1,0E-6		1,6E-1		1,7E-1
1365		1,0E-6		1,6E-1		1,7E-1
1370		1,0E-6		1,6E-1		1,7E-1
1375		1,0E-6		1,6E-1		1,7E-1
1380		1,0E-6		1,6E-1		1,7E-1
1385		1,0E-6		1,6E-1		1,7E-1
1390		1,0E-6		1,6E-1		1,7E-1
1395		1,0E-6		1,6E-1		1,7E-1
1400		1,0E-6		1,6E-1		1,7E-1
1405		1,0E-6		1,6E-1		1,7E-1
1410		1,0E-6		1,6E-1		1,7E-1
1415		1,0E-6		1,6E-1		1,7E-1
1420		1,0E-6		1,6E-1		1,7E-1
1425		1,0E-6		1,6E-1		1,7E-1
1430		1,0E-6		1,6E-1		1,7E-1
1435		1,0E-6		1,6E-1		1,7E-1
1440		1,0E-6		1,6E-1		1,7E-1
1445		1,0E-6		1,6E-1		1,7E-1
1450		1,0E-6		1,6E-1		1,7E-1
1455		1,0E-6		1,6E-1		1,7E-1
1460		1,0E-6		1,6E-1		1,7E-1
1465		1,0E-6		1,6E-1		1,7E-1
1470		1,0E-6		1,6E-1		1,7E-1
1475		1,0E-6		1,6E-1		1,7E-1
1480		1,0E-6		1,6E-1		1,7E-1
1485		1,0E-6		1,6E-1		1,7E-1
1490		1,0E-6		1,6E-1		1,7E-1
1495		1,0E-6		1,6E-1		1,7E-1
1500		1,0E-6		1,6E-1		1,7E-1
1505		1,0E-6		1,6E-1		1,7E-1
1510		1,0E-6		1,6E-1		1,7E-1
1515		9,9E-7		1,6E-1		1,7E-1
1520		9,9E-7		1,6E-1		1,7E-1
1525		9,9E-7		1,6E-1		1,7E-1
1530		9,9E-7		1,6E-1		1,7E-1
1535		9,7E-7		1,6E-1		1,7E-1
1540		9,4E-7		1,6E-1		1,7E-1
1545		9,3E-7		1,6E-1		1,7E-1
1550		9,5E-7		1,6E-1		1,7E-1
1555		1,0E-6		1,6E-1		1,7E-1
1560		1,2E-6		1,6E-1		1,7E-1
1565		1,2E-6		1,6E-1		1,7E-1
1570		1,2E-6		1,6E-1		1,7E-1
1575		1,1E-6		1,6E-1		1,7E-1
1580		1,2E-6		1,6E-1		1,7E-1
1585		1,2E-6		1,6E-1		1,7E-1
1590		1,2E-6		1,6E-1		1,7E-1
1595		1,2E-6		1,6E-1		1,7E-1
1600		1,2E-6		1,6E-1		1,7E-1
1605		1,2E-6		1,6E-1		1,7E-1
1610		1,1E-6		1,6E-1		1,7E-1
1615		1,1E-6		1,6E-1		1,7E-1
1620		1,1E-6		1,6E-1		1,7E-1
