Süre (Sn)	Basýnç (Torr)
0		0E+0
5		0E+0
10		1E-8
15		2E-5
20		2,3E-2
25		2,3E-2
30		2,3E-2
35		2,3E-2
40		2,3E-2
45		2,2E-2
50		2,2E-2
55		2,3E-2
60		2,2E-2
65		2,3E-2
70		2,3E-2
75		2,3E-2
80		2,3E-2
85		2,3E-2
90		2,3E-2
95		2,2E-2
100		2,2E-2
105		2,3E-2
110		2,3E-2
115		2,3E-2
120		2,2E-2
125		2,3E-2
130		2,3E-2
135		2,3E-2
140		2,3E-2
145		2,3E-2
150		2,3E-2
155		2,3E-2
160		2,3E-2
165		2,2E-2
170		2,3E-2
175		2,3E-2
180		2,3E-2
185		2,3E-2
190		2,3E-2
195		2,3E-2
200		2,3E-2
205		2,3E-2
210		2,3E-2
215		2,3E-2
220		2,3E-2
225		2,3E-2
230		2,3E-2
235		2,2E-2
240		2,3E-2
245		2,3E-2
250		2,3E-2
