Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
390		1,3E+2		1,4E+2		3,3E+2
395		1,3E+2		1,4E+2		3,3E+2
400		1,3E+2		1,5E+2		3,3E+2
405		1,3E+2		1,5E+2		3,3E+2
410		1,3E+2		1,5E+2		3,3E+2
415		1,4E+2		1,5E+2		3,3E+2
420		1,4E+2		1,5E+2		3,3E+2
425		1,4E+2		1,6E+2		3,3E+2
430		1,4E+2		1,6E+2		3,3E+2
435		1,4E+2		1,6E+2		3,3E+2
440		1,4E+2		1,6E+2		3,4E+2
445		1,5E+2		1,6E+2		3,4E+2
450		1,5E+2		1,6E+2		3,4E+2
455		1,5E+2		1,7E+2		3,4E+2
460		1,5E+2		1,7E+2		3,4E+2
465		1,5E+2		1,7E+2		3,4E+2
470		1,5E+2		1,7E+2		3,4E+2
475		1,6E+2		1,7E+2		3,4E+2
480		1,6E+2		1,7E+2		3,4E+2
485		1,6E+2		1,8E+2		3,4E+2
490		1,6E+2		1,8E+2		3,4E+2
495		1,6E+2		1,8E+2		3,4E+2
500		1,6E+2		1,8E+2		3,4E+2
505		1,6E+2		1,8E+2		3,4E+2
510		1,6E+2		1,8E+2		3,4E+2
515		1,6E+2		1,8E+2		3,4E+2
520		1,6E+2		1,9E+2		3,4E+2
525		1,6E+2		1,9E+2		3,4E+2
530		1,6E+2		1,9E+2		3,4E+2
535		1,6E+2		1,9E+2		3,4E+2
540		1,7E+2		1,9E+2		3,4E+2
545		1,7E+2		1,9E+2		3,4E+2
550		1,7E+2		1,9E+2		3,3E+2
555		1,8E+2		1,9E+2		3,3E+2
560		1,8E+2		1,9E+2		3,3E+2
565		1,9E+2		1,9E+2		3,3E+2
570		2,0E+2		1,9E+2		3,3E+2
575		2,2E+2		1,9E+2		3,3E+2
580		2,4E+2		1,9E+2		3,3E+2
585		2,6E+2		1,9E+2		3,3E+2
590		2,7E+2		1,9E+2		3,3E+2
595		2,9E+2		1,9E+2		3,3E+2
600		3,2E+2		1,9E+2		3,3E+2
605		3,4E+2		1,9E+2		3,3E+2
610		3,7E+2		1,9E+2		3,3E+2
615		3,9E+2		1,9E+2		3,3E+2
620		4,2E+2		1,9E+2		3,3E+2
625		4,5E+2		1,9E+2		3,3E+2
630		4,9E+2		1,9E+2		3,3E+2
635		5,3E+2		1,9E+2		3,3E+2
640		5,8E+2		1,9E+2		3,3E+2
645		6,3E+2		1,9E+2		3,3E+2
650		6,9E+2		1,9E+2		3,3E+2
655		7,6E+2		1,9E+2		3,3E+2
660		7,6E+2		1,9E+2		3,3E+2
665		7,6E+2		1,9E+2		3,3E+2
670		7,6E+2		1,9E+2		3,3E+2
675		7,6E+2		1,9E+2		3,3E+2
680		7,6E+2		1,9E+2		3,3E+2
685		7,6E+2		1,9E+2		3,3E+2
690		7,6E+2		1,9E+2		3,3E+2
695		7,6E+2		1,9E+2		3,3E+2
700		7,6E+2		1,9E+2		3,3E+2
705		7,6E+2		1,9E+2		3,4E+2
710		7,6E+2		1,9E+2		3,4E+2
715		7,6E+2		1,9E+2		3,4E+2
720		7,6E+2		1,9E+2		3,4E+2
725		7,6E+2		1,9E+2		3,4E+2
730		7,6E+2		1,9E+2		3,4E+2
735		7,6E+2		1,9E+2		3,4E+2
740		7,6E+2		1,9E+2		3,4E+2
745		7,6E+2		1,9E+2		3,4E+2
750		7,6E+2		1,9E+2		3,4E+2
755		7,6E+2		1,9E+2		3,4E+2
760		7,6E+2		1,9E+2		3,4E+2
765		7,6E+2		1,9E+2		3,4E+2
770		7,6E+2		1,9E+2		3,4E+2
775		7,6E+2		1,9E+2		3,4E+2
780		7,6E+2		1,9E+2		3,4E+2
785		7,6E+2		1,9E+2		3,4E+2
790		7,6E+2		1,9E+2		3,4E+2
795		7,6E+2		1,9E+2		3,4E+2
800		7,6E+2		1,9E+2		3,4E+2
805		7,6E+2		1,9E+2		3,4E+2
810		7,6E+2		1,9E+2		3,3E+2
815		7,6E+2		1,9E+2		3,4E+2
820		7,6E+2		1,9E+2		3,3E+2
825		7,6E+2		1,9E+2		3,3E+2
830		7,6E+2		1,9E+2		3,3E+2
835		7,6E+2		1,9E+2		3,4E+2
840		7,6E+2		1,9E+2		3,4E+2
845		7,6E+2		1,9E+2		3,4E+2
850		7,6E+2		1,9E+2		3,4E+2
855		7,6E+2		1,9E+2		3,4E+2
860		7,6E+2		1,9E+2		3,4E+2
865		7,6E+2		1,9E+2		3,4E+2
870		7,6E+2		1,9E+2		3,5E+2
875		7,6E+2		1,9E+2		3,4E+2
880		7,6E+2		1,9E+2		3,4E+2
885		7,6E+2		1,9E+2		3,4E+2
890		7,6E+2		1,9E+2		3,4E+2
895		7,6E+2		1,9E+2		3,4E+2
900		7,6E+2		1,9E+2		3,4E+2
905		7,6E+2		1,9E+2		3,4E+2
910		7,6E+2		1,9E+2		3,4E+2
915		7,6E+2		1,9E+2		3,3E+2
920		7,6E+2		1,9E+2		3,3E+2
925		7,6E+2		1,9E+2		3,3E+2
930		7,6E+2		1,9E+2		3,3E+2
935		7,6E+2		1,9E+2		3,3E+2
940		7,6E+2		1,9E+2		3,3E+2
945		7,6E+2		1,9E+2		3,3E+2
950		7,6E+2		1,9E+2		3,3E+2
955		7,6E+2		1,9E+2		3,3E+2
960		7,6E+2		1,9E+2		3,3E+2
965		7,6E+2		1,9E+2		3,3E+2
970		7,6E+2		1,9E+2		3,3E+2
975		7,6E+2		1,9E+2		3,3E+2
980		7,6E+2		1,9E+2		3,3E+2
985		7,6E+2		1,9E+2		3,3E+2
990		7,6E+2		1,9E+2		3,3E+2
995		7,6E+2		1,9E+2		3,3E+2
1000		7,6E+2		1,9E+2		3,3E+2
1005		7,6E+2		1,9E+2		3,3E+2
1010		7,6E+2		1,9E+2		3,3E+2
1015		7,6E+2		1,9E+2		3,3E+2
1020		7,6E+2		1,9E+2		3,3E+2
1025		7,6E+2		1,9E+2		3,3E+2
1030		7,6E+2		1,9E+2		3,3E+2
1035		7,6E+2		1,9E+2		3,3E+2
1040		7,6E+2		1,9E+2		3,3E+2
1045		7,6E+2		1,9E+2		3,3E+2
1050		7,6E+2		1,9E+2		3,2E+2
1055		7,6E+2		1,9E+2		3,1E+2
1060		7,6E+2		1,9E+2		2,8E+2
1065		7,6E+2		1,9E+2		2,6E+2
1070		7,6E+2		1,9E+2		2,4E+2
1075		7,6E+2		1,9E+2		2,2E+2
1080		7,6E+2		1,9E+2		2,1E+2
1085		7,6E+2		1,9E+2		2,0E+2
1090		7,6E+2		1,9E+2		1,8E+2
1095		7,2E+2		1,9E+2		1,7E+2
1100		5,7E+2		1,9E+2		1,6E+2
1105		4,6E+2		1,9E+2		1,5E+2
1110		3,8E+2		1,9E+2		1,4E+2
1115		3,2E+2		1,9E+2		1,3E+2
1120		2,8E+2		1,9E+2		1,2E+2
1125		2,4E+2		1,9E+2		1,1E+2
1130		2,1E+2		1,9E+2		1,0E+2
1135		1,8E+2		1,9E+2		9,6E+1
1140		1,6E+2		1,9E+2		9,1E+1
1145		1,4E+2		1,9E+2		8,5E+1
1150		1,3E+2		1,9E+2		8,0E+1
1155		1,1E+2		1,9E+2		7,5E+1
1160		1,0E+2		1,9E+2		6,9E+1
1165		9,1E+1		1,9E+2		6,5E+1
1170		8,2E+1		1,9E+2		6,0E+1
1175		7,4E+1		1,9E+2		5,6E+1
1180		6,7E+1		1,9E+2		5,2E+1
1185		6,1E+1		1,9E+2		4,8E+1
1190		5,5E+1		1,9E+2		4,4E+1
1195		5,0E+1		1,9E+2		4,1E+1
1200		4,6E+1		1,9E+2		3,9E+1
1205		4,2E+1		1,9E+2		3,6E+1
1210		3,8E+1		1,9E+2		3,4E+1
1215		3,5E+1		1,9E+2		3,1E+1
1220		3,2E+1		1,9E+2		2,9E+1
1225		3,0E+1		1,9E+2		2,7E+1
1230		2,7E+1		1,9E+2		2,5E+1
1235		2,5E+1		1,9E+2		2,4E+1
1240		2,3E+1		1,9E+2		2,3E+1
1245		2,2E+1		1,9E+2		2,1E+1
1250		2,0E+1		1,9E+2		2,0E+1
1255		1,9E+1		1,9E+2		1,8E+1
1260		1,7E+1		1,9E+2		1,7E+1
1265		1,6E+1		1,9E+2		1,6E+1
1270		1,5E+1		1,9E+2		1,6E+1
1275		1,4E+1		1,9E+2		1,5E+1
1280		1,3E+1		1,9E+2		1,4E+1
1285		1,2E+1		1,9E+2		1,3E+1
1290		1,2E+1		1,9E+2		1,3E+1
1295		1,1E+1		1,9E+2		1,2E+1
1300		1,1E+1		1,9E+2		1,1E+1
1305		1,0E+1		1,9E+2		1,1E+1
1310		9,4E+0		1,9E+2		1,0E+1
1315		9,0E+0		1,9E+2		9,8E+0
1320		8,5E+0		1,9E+2		9,4E+0
1325		8,1E+0		1,9E+2		9,0E+0
