İşlem Akışı -  vaksis-Administrator  / 08:35:25
1.02.2017 / 08:35:27  -Kelebek vana kapatıldı.
1.02.2017 / 08:35:56  -1. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:35:57  -Isıtıcı istenilen değere set edildi.
1.02.2017 / 08:35:57  -1. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:35:58  -2. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:35:59  -3. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:36:00  -1. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:36:01  -2. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:36:02  -3. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:36:06  -2. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:36:06  -1. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:36:07  -2. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:36:08  -3. Bölge Isıtıcısı istenilen değere set edildi.
1.02.2017 / 08:36:55  -1. Bölge Isıtıcısı istenilen değere set edildi.
