Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
1275		2,4E-5		5,7E+2		1,8E-1
1280		2,4E-5		5,7E+2		1,8E-1
1285		2,3E-5		5,7E+2		1,8E-1
1290		2,2E-5		5,7E+2		1,8E-1
1295		2,1E-5		5,7E+2		1,8E-1
1300		2,1E-5		5,7E+2		1,8E-1
1305		2,0E-5		5,7E+2		1,8E-1
1310		2,0E-5		5,7E+2		1,8E-1
1315		1,9E-5		5,7E+2		1,8E-1
1320		1,9E-5		5,7E+2		1,8E-1
1325		1,9E-5		5,7E+2		1,8E-1
1330		1,8E-5		5,7E+2		1,8E-1
1335		1,8E-5		5,7E+2		1,8E-1
1340		1,7E-5		5,7E+2		1,8E-1
1345		1,7E-5		5,7E+2		1,8E-1
1350		1,7E-5		5,7E+2		1,8E-1
1355		1,7E-5		5,7E+2		1,8E-1
1360		1,6E-5		5,7E+2		1,8E-1
1365		1,6E-5		5,7E+2		1,8E-1
1370		1,6E-5		5,7E+2		1,8E-1
1375		3,5E-5		5,6E+2		1,9E-1
1380		3,5E-4		5,3E+2		2,0E-1
1385		3,7E-3		4,7E+2		2,2E-1
1390		7,4E-3		4,3E+2		2,2E-1
1395		1,7E-3		4,3E+2		2,1E-1
1400		2,3E-4		3,7E+2		2,1E-1
1405		3,9E-5		3,3E+2		2,0E-1
1410		2,7E-5		2,7E+2		1,9E-1
1415		2,9E-5		2,3E+2		1,8E-1
1420		3,7E-5		1,7E+2		1,8E-1
1425		4,0E-5		1,3E+2		1,8E-1
1430		3,7E-5		8,7E+1		1,8E-1
1435		3,3E-5		3,0E+1		1,8E-1
1440		3,2E-5		3,6E+0		1,8E-1
1445		3,4E-5		3,7E-1		1,8E-1
1450		3,6E-5		2,1E-1		1,8E-1
1455		3,9E-5		2,0E-1		1,8E-1
1460		4,1E-5		1,9E-1		1,8E-1
1465		4,6E-5		1,8E-1		1,8E-1
1470		5,3E-5		1,8E-1		1,8E-1
1475		5,6E-5		1,7E-1		1,8E-1
1480		5,7E-5		1,6E-1		1,8E-1
1485		5,6E-5		1,6E-1		1,8E-1
1490		4,8E-5		1,6E-1		1,9E-1
1495		4,0E-5		1,6E-1		1,9E-1
1500		3,1E-5		1,6E-1		1,9E-1
1505		2,8E-5		1,6E-1		1,9E-1
1510		2,3E-5		1,6E-1		1,8E-1
1515		2,0E-5		1,6E-1		1,8E-1
1520		1,9E-5		1,6E-1		1,8E-1
1525		1,8E-5		1,6E-1		1,8E-1
1530		1,7E-5		1,6E-1		1,8E-1
1535		1,6E-5		1,6E-1		1,8E-1
1540		1,5E-5		1,6E-1		1,8E-1
1545		1,5E-5		1,6E-1		1,8E-1
1550		1,5E-5		1,6E-1		1,8E-1
1555		1,4E-5		1,6E-1		1,8E-1
1560		1,4E-5		1,6E-1		1,8E-1
1565		1,4E-5		1,6E-1		1,8E-1
1570		1,3E-5		1,6E-1		1,8E-1
1575		1,3E-5		1,6E-1		1,8E-1
1580		1,3E-5		1,6E-1		1,8E-1
1585		1,2E-5		1,6E-1		1,8E-1
1590		1,2E-5		1,6E-1		1,8E-1
1595		1,2E-5		1,6E-1		1,8E-1
1600		1,3E-5		1,6E-1		1,8E-1
1605		1,3E-5		1,6E-1		1,8E-1
1610		1,3E-5		1,6E-1		1,8E-1
1615		1,2E-5		1,6E-1		1,8E-1
1620		1,2E-5		1,6E-1		1,8E-1
1625		1,3E-5		1,6E-1		1,8E-1
1630		1,3E-5		1,6E-1		1,8E-1
1635		1,3E-5		1,6E-1		1,8E-1
1640		1,3E-5		1,6E-1		1,8E-1
1645		1,3E-5		1,6E-1		1,8E-1
1650		1,3E-5		1,6E-1		1,8E-1
1655		1,3E-5		1,6E-1		1,8E-1
1660		1,3E-5		1,6E-1		1,8E-1
1665		1,3E-5		1,6E-1		1,8E-1
1670		1,3E-5		1,6E-1		1,8E-1
1675		1,3E-5		1,6E-1		1,8E-1
1680		1,3E-5		1,6E-1		1,8E-1
1685		1,3E-5		1,6E-1		1,8E-1
1690		1,3E-5		1,6E-1		1,8E-1
1695		1,3E-5		1,6E-1		1,8E-1
1700		1,3E-5		1,6E-1		1,8E-1
1705		1,3E-5		1,6E-1		1,8E-1
1710		1,4E-5		1,6E-1		1,8E-1
1715		1,4E-5		1,6E-1		1,8E-1
1720		1,4E-5		1,6E-1		1,8E-1
1725		1,4E-5		1,6E-1		1,8E-1
1730		1,4E-5		1,6E-1		1,8E-1
1735		1,5E-5		1,6E-1		1,8E-1
1740		1,5E-5		1,6E-1		1,8E-1
1745		1,5E-5		1,6E-1		1,8E-1
1750		1,6E-5		1,6E-1		1,8E-1
1755		1,6E-5		1,6E-1		1,8E-1
1760		1,6E-5		1,6E-1		1,8E-1
1765		1,7E-5		1,6E-1		1,8E-1
1770		1,7E-5		1,6E-1		1,8E-1
1775		1,7E-5		1,6E-1		1,8E-1
1780		1,8E-5		1,6E-1		1,8E-1
1785		1,8E-5		1,6E-1		1,8E-1
1790		1,8E-5		1,6E-1		1,8E-1
1795		1,9E-5		1,6E-1		1,8E-1
1800		1,9E-5		1,6E-1		1,8E-1
1805		1,9E-5		1,6E-1		1,8E-1
1810		2,0E-5		1,6E-1		1,8E-1
1815		2,0E-5		1,6E-1		1,8E-1
1820		2,0E-5		1,6E-1		1,8E-1
1825		2,1E-5		1,6E-1		1,8E-1
1830		2,1E-5		1,6E-1		1,9E-1
1835		2,2E-5		1,6E-1		1,9E-1
1840		2,2E-5		1,6E-1		1,9E-1
1845		2,2E-5		1,6E-1		1,9E-1
1850		2,3E-5		1,6E-1		1,9E-1
1855		2,3E-5		1,6E-1		1,9E-1
1860		2,4E-5		1,6E-1		1,9E-1
1865		2,4E-5		1,6E-1		1,9E-1
1870		2,5E-5		1,6E-1		1,9E-1
1875		2,5E-5		1,6E-1		1,9E-1
1880		2,5E-5		1,6E-1		1,9E-1
1885		2,5E-5		1,6E-1		1,9E-1
1890		2,5E-5		1,6E-1		1,9E-1
1895		2,5E-5		1,6E-1		1,9E-1
1900		2,5E-5		1,6E-1		1,9E-1
1905		2,5E-5		1,6E-1		1,9E-1
1910		2,4E-5		1,6E-1		1,9E-1
1915		2,4E-5		1,6E-1		1,9E-1
1920		2,3E-5		1,6E-1		1,9E-1
1925		2,3E-5		1,6E-1		1,9E-1
1930		2,2E-5		1,6E-1		1,9E-1
1935		2,1E-5		1,6E-1		1,9E-1
1940		2,0E-5		1,6E-1		1,9E-1
1945		2,0E-5		1,6E-1		1,9E-1
1950		1,9E-5		1,6E-1		1,9E-1
1955		1,8E-5		1,6E-1		1,9E-1
1960		1,8E-5		1,6E-1		1,9E-1
1965		1,7E-5		1,6E-1		1,9E-1
1970		1,7E-5		1,6E-1		1,9E-1
1975		1,7E-5		1,6E-1		1,9E-1
1980		1,6E-5		1,6E-1		1,9E-1
1985		1,6E-5		1,6E-1		1,9E-1
1990		1,6E-5		1,6E-1		1,9E-1
1995		1,6E-5		1,6E-1		1,9E-1
2000		1,6E-5		1,6E-1		1,9E-1
2005		1,5E-5		1,6E-1		1,9E-1
2010		1,5E-5		1,6E-1		1,9E-1
2015		1,5E-5		1,6E-1		1,9E-1
2020		1,5E-5		1,6E-1		1,9E-1
2025		1,5E-5		1,6E-1		1,9E-1
2030		1,5E-5		1,6E-1		1,9E-1
2035		1,5E-5		1,6E-1		1,9E-1
2040		1,5E-5		1,6E-1		1,9E-1
2045		1,5E-5		1,6E-1		1,9E-1
2050		1,5E-5		1,6E-1		1,9E-1
2055		1,5E-5		1,6E-1		1,9E-1
2060		1,5E-5		1,6E-1		1,9E-1
2065		1,5E-5		1,6E-1		1,9E-1
2070		1,5E-5		1,6E-1		1,9E-1
2075		1,5E-5		1,6E-1		1,9E-1
2080		1,5E-5		1,6E-1		1,9E-1
2085		1,5E-5		1,6E-1		1,9E-1
2090		1,5E-5		1,6E-1		1,9E-1
2095		1,5E-5		1,6E-1		1,9E-1
2100		1,5E-5		1,6E-1		1,9E-1
2105		1,5E-5		1,6E-1		1,9E-1
2110		1,5E-5		1,6E-1		1,9E-1
2115		1,5E-5		1,6E-1		1,9E-1
2120		1,5E-5		1,6E-1		1,9E-1
2125		1,5E-5		1,6E-1		1,9E-1
2130		1,5E-5		1,6E-1		1,9E-1
2135		1,5E-5		1,6E-1		1,9E-1
2140		1,5E-5		1,6E-1		1,9E-1
2145		1,5E-5		1,6E-1		1,9E-1
2150		1,5E-5		1,6E-1		1,9E-1
2155		1,5E-5		1,6E-1		1,9E-1
2160		1,5E-5		1,6E-1		1,9E-1
2165		1,5E-5		1,6E-1		1,9E-1
2170		1,5E-5		1,6E-1		1,9E-1
2175		1,5E-5		1,6E-1		1,9E-1
2180		1,5E-5		1,6E-1		1,9E-1
2185		1,5E-5		1,6E-1		1,9E-1
2190		1,5E-5		1,6E-1		1,9E-1
2195		1,5E-5		1,6E-1		1,9E-1
2200		1,5E-5		1,6E-1		1,9E-1
2205		1,5E-5		1,6E-1		1,9E-1
2210		1,5E-5		1,6E-1		1,9E-1
2215		1,5E-5		1,6E-1		1,9E-1
2220		1,5E-5		1,6E-1		1,9E-1
2225		1,5E-5		1,6E-1		1,9E-1
2230		1,5E-5		1,6E-1		1,9E-1
2235		1,5E-5		1,5E-1		1,9E-1
2240		1,5E-5		1,5E-1		1,9E-1
2245		1,5E-5		1,4E-1		1,9E-1
2250		1,5E-5		1,3E-1		1,9E-1
2255		1,5E-5		1,3E-1		1,9E-1
2260		1,5E-5		1,2E-1		1,9E-1
2265		1,5E-5		1,1E-1		1,9E-1
2270		1,5E-5		1,1E-1		1,9E-1
2275		1,5E-5		9,9E-2		1,9E-1
2280		1,5E-5		9,3E-2		1,9E-1
2285		1,5E-5		8,5E-2		1,9E-1
2290		1,5E-5		7,9E-2		1,9E-1
2295		1,5E-5		7,8E-2		1,9E-1
2300		1,5E-5		7,8E-2		1,9E-1
2305		1,5E-5		7,8E-2		1,9E-1
2310		1,5E-5		7,8E-2		1,9E-1
2315		1,5E-5		7,8E-2		1,9E-1
2320		1,5E-5		7,8E-2		1,9E-1
2325		1,5E-5		7,8E-2		1,9E-1
2330		1,5E-5		7,8E-2		1,9E-1
2335		1,5E-5		7,8E-2		1,9E-1
2340		1,5E-5		7,8E-2		1,9E-1
2345		1,5E-5		7,8E-2		1,9E-1
2350		1,5E-5		7,8E-2		1,9E-1
2355		1,5E-5		7,8E-2		1,9E-1
2360		1,5E-5		7,8E-2		1,9E-1
2365		1,5E-5		7,8E-2		1,9E-1
2370		1,5E-5		7,8E-2		1,9E-1
2375		1,5E-5		7,8E-2		1,9E-1
2380		1,5E-5		7,8E-2		1,9E-1
2385		1,5E-5		7,8E-2		1,9E-1
2390		1,5E-5		7,8E-2		1,9E-1
2395		1,5E-5		7,8E-2		1,9E-1
2400		1,5E-5		7,8E-2		1,9E-1
2405		1,5E-5		7,8E-2		1,9E-1
2410		1,5E-5		7,8E-2		1,9E-1
2415		1,5E-5		7,8E-2		1,9E-1
2420		1,5E-5		7,8E-2		1,9E-1
2425		1,5E-5		7,8E-2		1,8E-1
2430		1,5E-5		7,8E-2		1,8E-1
2435		1,5E-5		7,8E-2		1,8E-1
2440		1,5E-5		7,8E-2		1,9E-1
2445		1,5E-5		7,8E-2		1,9E-1
2450		1,5E-5		7,8E-2		1,9E-1
2455		1,5E-5		7,8E-2		1,8E-1
2460		1,5E-5		7,8E-2		1,8E-1
2465		1,5E-5		7,8E-2		1,9E-1
2470		1,6E-5		7,8E-2		1,8E-1
2475		1,6E-5		7,8E-2		1,8E-1
2480		1,6E-5		7,8E-2		1,8E-1
2485		1,6E-5		7,8E-2		1,9E-1
2490		1,6E-5		7,8E-2		1,9E-1
2495		1,6E-5		7,8E-2		1,9E-1
2500		1,6E-5		7,8E-2		1,9E-1
2505		1,6E-5		7,8E-2		1,9E-1
2510		1,6E-5		7,8E-2		1,9E-1
2515		1,6E-5		7,8E-2		1,9E-1
2520		1,6E-5		7,8E-2		1,8E-1
2525		1,6E-5		7,8E-2		1,9E-1
2530		1,6E-5		7,8E-2		1,8E-1
2535		1,6E-5		7,8E-2		1,8E-1
2540		1,6E-5		7,8E-2		1,8E-1
2545		1,6E-5		7,8E-2		1,8E-1
2550		1,6E-5		7,8E-2		1,8E-1
2555		1,6E-5		7,8E-2		1,9E-1
2560		1,6E-5		7,8E-2		1,9E-1
2565		1,6E-5		7,8E-2		1,9E-1
2570		1,6E-5		7,8E-2		1,8E-1
2575		1,6E-5		7,8E-2		1,9E-1
2580		1,6E-5		7,8E-2		1,8E-1
2585		1,6E-5		7,8E-2		1,8E-1
2590		1,6E-5		7,8E-2		1,8E-1
2595		1,6E-5		7,8E-2		1,8E-1
2600		1,6E-5		7,8E-2		1,9E-1
2605		1,6E-5		7,8E-2		1,9E-1
2610		1,6E-5		7,8E-2		1,8E-1
2615		1,6E-5		7,8E-2		1,8E-1
2620		1,6E-5		7,8E-2		1,8E-1
2625		1,6E-5		7,8E-2		1,8E-1
2630		1,6E-5		7,8E-2		1,9E-1
2635		1,6E-5		7,8E-2		1,9E-1
2640		1,6E-5		7,8E-2		1,9E-1
2645		1,6E-5		7,8E-2		1,9E-1
2650		1,6E-5		7,8E-2		1,9E-1
2655		1,6E-5		7,8E-2		1,8E-1
2660		1,6E-5		7,8E-2		1,8E-1
2665		1,6E-5		7,8E-2		1,8E-1
2670		1,6E-5		7,8E-2		1,8E-1
2675		1,6E-5		7,8E-2		1,9E-1
2680		1,6E-5		7,8E-2		1,9E-1
2685		1,6E-5		7,8E-2		1,9E-1
2690		1,6E-5		7,8E-2		1,9E-1
2695		1,6E-5		7,8E-2		1,9E-1
2700		1,6E-5		7,8E-2		1,9E-1
2705		1,6E-5		7,8E-2		1,8E-1
2710		1,6E-5		7,8E-2		1,8E-1
2715		1,6E-5		7,8E-2		1,8E-1
2720		1,6E-5		7,8E-2		1,8E-1
2725		1,6E-5		7,8E-2		1,8E-1
2730		1,6E-5		7,8E-2		1,9E-1
2735		1,6E-5		7,8E-2		1,8E-1
2740		1,6E-5		7,8E-2		1,8E-1
2745		1,6E-5		7,8E-2		1,8E-1
2750		1,6E-5		7,8E-2		1,8E-1
2755		1,6E-5		7,8E-2		1,8E-1
2760		1,6E-5		7,8E-2		1,8E-1
2765		1,6E-5		7,8E-2		1,8E-1
2770		1,6E-5		7,8E-2		1,8E-1
2775		1,6E-5		7,8E-2		1,8E-1
2780		1,6E-5		7,8E-2		1,8E-1
2785		1,6E-5		7,8E-2		1,8E-1
2790		1,6E-5		7,8E-2		1,8E-1
2795		1,6E-5		7,8E-2		1,8E-1
2800		1,6E-5		7,8E-2		1,8E-1
2805		1,6E-5		7,8E-2		1,9E-1
2810		1,6E-5		7,8E-2		1,9E-1
2815		1,6E-5		7,8E-2		1,9E-1
2820		1,6E-5		7,8E-2		1,9E-1
2825		1,6E-5		7,8E-2		1,9E-1
2830		1,6E-5		7,8E-2		1,9E-1
2835		1,6E-5		7,8E-2		1,9E-1
2840		1,6E-5		7,8E-2		1,9E-1
2845		1,6E-5		7,8E-2		1,9E-1
2850		1,6E-5		7,8E-2		1,9E-1
2855		1,6E-5		7,8E-2		1,9E-1
2860		1,6E-5		7,8E-2		1,9E-1
2865		1,6E-5		7,8E-2		1,9E-1
2870		1,6E-5		7,8E-2		1,9E-1
2875		1,6E-5		7,8E-2		1,9E-1
2880		1,6E-5		7,8E-2		1,9E-1
2885		1,6E-5		7,8E-2		1,9E-1
2890		1,6E-5		7,8E-2		1,9E-1
2895		1,6E-5		7,8E-2		1,9E-1
2900		1,6E-5		7,8E-2		1,9E-1
2905		1,6E-5		7,8E-2		1,9E-1
2910		1,6E-5		7,8E-2		1,9E-1
2915		1,6E-5		7,8E-2		1,9E-1
2920		1,6E-5		7,8E-2		1,9E-1
