Süre (Sn)	Basýnç (Torr)
0		0E+0
5		0E+0
10		1E-8
15		8E-8
20		8,4E-7
25		1,2E-6
30		1,7E-6
35		2E-6
40		2,1E-6
45		2,2E-6
50		2,4E-6
55		2,6E-6
60		2,9E-6
65		3E-6
70		3,2E-6
75		3,4E-6
80		3,5E-6
85		3,7E-6
90		3,7E-6
95		3,9E-6
100		4,1E-6
105		4,3E-6
110		4,4E-6
115		4,5E-6
120		4,8E-6
125		5,1E-6
130		5,3E-6
135		5,4E-6
140		5,5E-6
145		5,7E-6
150		6E-6
155		6,2E-6
160		6,5E-6
165		6,5E-6
170		6,7E-6
175		7E-6
180		7,2E-6
185		7,4E-6
190		7,7E-6
195		8E-6
200		8,2E-6
205		8,4E-6
210		8,7E-6
215		9E-6
220		9,3E-6
225		9,5E-6
230		9,6E-6
235		9,8E-6
240		1E-5
245		1E-5
250		1,1E-5
255		1,1E-5
260		1,1E-5
265		1,1E-5
270		1,2E-5
275		1,2E-5
280		1,2E-5
285		1,3E-5
290		1,3E-5
295		1,3E-5
300		1,3E-5
305		1,4E-5
310		1,4E-5
315		1,4E-5
320		1,5E-5
325		1,5E-5
330		1,5E-5
335		1,6E-5
340		1,6E-5
345		1,6E-5
350		1,6E-5
355		1,5E-5
360		9,1E-6
365		4,4E-6
370		2,3E-6
375		1,8E-6
380		1,6E-6
385		1,4E-6
390		1,3E-6
395		1,3E-6
400		1,3E-6
405		1,5E-6
410		1,4E-6
415		1,3E-6
420		1,1E-6
425		1E-6
430		1E-6
435		1E-6
440		1E-6
445		9,9E-7
450		9,8E-7
455		9,6E-7
460		9,5E-7
465		9,5E-7
