Ýþlem Akýþý -  vaksis-Administrator  / 17:38:32
20.01.2017 / 17:38:33  -Kelebek vana kapatýldý.
20.01.2017 / 18:03:39  -DP-BV kapatýldý.
20.01.2017 / 18:03:44  -RP'ye dur komutu gönderildi.
20.01.2017 / 18:03:52  -MP'ye dur komutu gönderildi.
20.01.2017 / 18:03:55  -AH-VKV açýldý.
20.01.2017 / 18:04:03  -Su akýþ vanasý kapatýldý.
20.01.2017 / 18:05:39  -AH-ATM açýldý.
20.01.2017 / 18:05:42  -AH-ATM kapatýldý.
20.01.2017 / 18:05:44  -AH-ATM açýldý.
