Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
1545		1,6E-1		1,5E+0		5,8E+2
1550		1,6E-1		1,5E+0		5,8E+2
1555		1,6E-1		1,5E+0		5,8E+2
1560		1,6E-1		1,5E+0		5,8E+2
1565		1,6E-1		1,5E+0		5,8E+2
1570		1,6E-1		1,5E+0		5,8E+2
1575		1,6E-1		1,5E+0		5,8E+2
1580		1,6E-1		1,5E+0		5,8E+2
1585		1,6E-1		1,5E+0		5,8E+2
1590		1,6E-1		1,5E+0		5,8E+2
1595		1,6E-1		1,5E+0		5,8E+2
1600		1,6E-1		1,5E+0		5,8E+2
1605		1,6E-1		1,5E+0		5,8E+2
1610		1,6E-1		1,5E+0		5,8E+2
1615		1,6E-1		1,5E+0		5,8E+2
1620		1,6E-1		1,5E+0		5,8E+2
1625		1,6E-1		1,5E+0		5,8E+2
1630		1,6E-1		1,5E+0		5,8E+2
1635		1,6E-1		1,5E+0		5,8E+2
1640		1,6E-1		1,5E+0		5,8E+2
1645		1,6E-1		1,5E+0		5,8E+2
1650		1,6E-1		1,5E+0		5,8E+2
1655		1,6E-1		1,5E+0		5,8E+2
1660		1,6E-1		1,5E+0		5,8E+2
1665		1,6E-1		1,5E+0		5,8E+2
1670		1,6E-1		1,5E+0		5,8E+2
1675		1,6E-1		1,5E+0		5,8E+2
1680		1,6E-1		1,5E+0		5,8E+2
1685		1,6E-1		1,5E+0		5,8E+2
1690		1,6E-1		1,5E+0		5,8E+2
1695		1,6E-1		1,5E+0		5,8E+2
1700		1,6E-1		1,5E+0		5,8E+2
1705		1,6E-1		1,5E+0		5,8E+2
1710		1,6E-1		1,5E+0		5,8E+2
1715		1,6E-1		1,5E+0		5,8E+2
1720		1,6E-1		1,5E+0		5,8E+2
1725		1,6E-1		1,5E+0		5,8E+2
1730		1,6E-1		1,5E+0		5,8E+2
1735		1,6E-1		1,5E+0		5,8E+2
1740		1,6E-1		1,5E+0		5,8E+2
1745		1,6E-1		1,5E+0		5,8E+2
1750		1,6E-1		1,5E+0		5,8E+2
1755		1,6E-1		1,5E+0		5,8E+2
1760		1,6E-1		1,5E+0		5,8E+2
1765		1,6E-1		1,5E+0		5,8E+2
1770		1,6E-1		1,5E+0		5,8E+2
1775		1,6E-1		1,5E+0		5,8E+2
1780		1,6E-1		1,5E+0		5,8E+2
1785		1,6E-1		1,5E+0		5,8E+2
1790		1,6E-1		1,5E+0		5,8E+2
1795		1,6E-1		1,5E+0		5,8E+2
1800		1,6E-1		1,5E+0		5,8E+2
1805		1,6E-1		1,5E+0		5,8E+2
1810		1,6E-1		1,5E+0		5,8E+2
1815		1,6E-1		1,5E+0		5,8E+2
1820		1,6E-1		1,5E+0		5,8E+2
1825		1,6E-1		1,5E+0		5,8E+2
1830		1,6E-1		1,5E+0		5,8E+2
1835		1,6E-1		1,5E+0		5,8E+2
1840		1,6E-1		1,5E+0		5,8E+2
1845		1,6E-1		1,5E+0		5,8E+2
1850		1,6E-1		1,5E+0		5,8E+2
1855		1,6E-1		1,5E+0		5,8E+2
1860		1,6E-1		1,5E+0		5,8E+2
1865		1,6E-1		1,5E+0		5,8E+2
1870		1,6E-1		1,5E+0		5,8E+2
1875		1,6E-1		1,5E+0		5,8E+2
1880		1,6E-1		1,5E+0		5,8E+2
1885		1,6E-1		1,5E+0		5,8E+2
1890		1,6E-1		1,5E+0		5,8E+2
1895		1,6E-1		1,5E+0		5,8E+2
1900		1,6E-1		1,5E+0		5,8E+2
1905		1,6E-1		1,5E+0		5,8E+2
1910		1,6E-1		1,5E+0		5,8E+2
1915		1,6E-1		1,5E+0		5,8E+2
1920		1,6E-1		1,5E+0		5,8E+2
1925		1,6E-1		1,5E+0		5,8E+2
1930		1,6E-1		1,5E+0		5,8E+2
1935		1,6E-1		1,5E+0		5,8E+2
1940		1,6E-1		1,5E+0		5,8E+2
1945		1,6E-1		1,5E+0		5,8E+2
1950		1,6E-1		1,5E+0		5,8E+2
1955		1,6E-1		1,5E+0		5,8E+2
1960		1,6E-1		1,5E+0		5,8E+2
1965		1,6E-1		1,5E+0		5,8E+2
1970		1,6E-1		1,5E+0		5,8E+2
1975		1,6E-1		1,5E+0		5,8E+2
1980		1,6E-1		1,5E+0		5,8E+2
1985		1,6E-1		1,5E+0		5,8E+2
1990		1,6E-1		1,5E+0		5,8E+2
1995		1,6E-1		1,5E+0		5,8E+2
2000		1,6E-1		1,5E+0		5,8E+2
2005		1,6E-1		1,5E+0		5,8E+2
2010		1,6E-1		1,5E+0		5,8E+2
2015		1,6E-1		1,5E+0		5,8E+2
2020		1,6E-1		1,5E+0		5,8E+2
2025		1,6E-1		1,5E+0		5,8E+2
2030		1,6E-1		1,5E+0		5,8E+2
2035		1,6E-1		1,5E+0		5,8E+2
2040		1,6E-1		1,5E+0		5,8E+2
2045		1,6E-1		1,5E+0		5,8E+2
2050		1,6E-1		1,5E+0		5,8E+2
2055		1,6E-1		1,5E+0		5,8E+2
2060		1,6E-1		1,5E+0		5,8E+2
2065		1,6E-1		1,5E+0		5,8E+2
2070		1,6E-1		1,5E+0		5,8E+2
2075		1,6E-1		1,5E+0		5,8E+2
2080		1,6E-1		1,5E+0		5,8E+2
2085		1,6E-1		1,5E+0		5,8E+2
2090		1,6E-1		1,5E+0		5,8E+2
2095		1,6E-1		1,5E+0		5,8E+2
2100		1,6E-1		1,5E+0		5,8E+2
2105		1,6E-1		1,5E+0		5,8E+2
2110		1,6E-1		1,5E+0		5,8E+2
2115		1,6E-1		1,5E+0		5,8E+2
2120		1,6E-1		1,5E+0		5,8E+2
2125		1,6E-1		1,5E+0		5,8E+2
2130		1,6E-1		1,5E+0		5,8E+2
2135		1,6E-1		1,5E+0		5,8E+2
2140		1,6E-1		1,5E+0		5,8E+2
2145		1,6E-1		1,5E+0		5,8E+2
2150		1,6E-1		1,5E+0		5,8E+2
2155		1,6E-1		1,5E+0		5,8E+2
2160		1,6E-1		1,5E+0		5,8E+2
2165		1,6E-1		1,5E+0		5,8E+2
2170		1,6E-1		1,5E+0		5,8E+2
2175		1,6E-1		1,5E+0		5,8E+2
2180		1,6E-1		1,5E+0		5,8E+2
2185		1,6E-1		1,5E+0		5,8E+2
2190		1,6E-1		1,5E+0		5,8E+2
2195		1,6E-1		1,5E+0		5,8E+2
2200		1,6E-1		1,5E+0		5,8E+2
2205		1,6E-1		1,5E+0		5,8E+2
2210		1,6E-1		1,5E+0		5,8E+2
2215		1,6E-1		1,5E+0		5,8E+2
2220		1,6E-1		1,5E+0		5,8E+2
2225		1,6E-1		1,5E+0		5,8E+2
2230		1,6E-1		1,5E+0		5,8E+2
2235		1,6E-1		1,5E+0		5,8E+2
2240		1,6E-1		1,5E+0		5,8E+2
2245		1,6E-1		1,5E+0		5,8E+2
2250		1,6E-1		1,5E+0		5,8E+2
2255		1,6E-1		1,5E+0		5,8E+2
2260		1,6E-1		1,5E+0		5,8E+2
2265		1,6E-1		1,5E+0		5,8E+2
2270		1,6E-1		1,5E+0		5,8E+2
2275		1,6E-1		1,5E+0		5,8E+2
2280		1,6E-1		1,5E+0		5,8E+2
2285		1,6E-1		1,5E+0		5,8E+2
2290		1,6E-1		1,5E+0		5,8E+2
2295		1,6E-1		1,5E+0		5,8E+2
2300		1,6E-1		1,5E+0		5,8E+2
2305		1,6E-1		1,5E+0		5,8E+2
2310		1,6E-1		1,5E+0		5,8E+2
2315		1,6E-1		1,5E+0		5,8E+2
2320		1,6E-1		1,5E+0		5,8E+2
2325		1,6E-1		1,5E+0		5,8E+2
2330		1,6E-1		1,5E+0		5,8E+2
2335		1,6E-1		1,5E+0		5,8E+2
2340		1,6E-1		1,5E+0		5,8E+2
2345		1,6E-1		1,5E+0		5,8E+2
2350		1,6E-1		1,5E+0		5,8E+2
2355		1,6E-1		1,5E+0		5,8E+2
2360		1,6E-1		1,5E+0		5,8E+2
2365		1,6E-1		1,5E+0		5,8E+2
2370		1,6E-1		1,5E+0		5,8E+2
2375		1,6E-1		1,5E+0		5,8E+2
2380		1,6E-1		1,5E+0		5,8E+2
2385		1,6E-1		1,5E+0		5,8E+2
2390		1,6E-1		1,5E+0		5,8E+2
2395		1,6E-1		1,5E+0		5,8E+2
2400		1,6E-1		1,5E+0		5,8E+2
2405		1,6E-1		1,5E+0		5,8E+2
2410		1,6E-1		1,5E+0		5,8E+2
2415		1,6E-1		1,5E+0		5,8E+2
2420		1,6E-1		1,5E+0		5,8E+2
2425		1,6E-1		1,5E+0		5,8E+2
2430		1,6E-1		1,5E+0		5,8E+2
2435		1,6E-1		1,5E+0		5,8E+2
2440		1,6E-1		1,5E+0		5,8E+2
2445		1,6E-1		1,5E+0		5,8E+2
2450		1,6E-1		1,5E+0		5,8E+2
2455		1,6E-1		1,5E+0		5,8E+2
2460		1,6E-1		1,5E+0		5,8E+2
2465		1,6E-1		1,5E+0		5,8E+2
2470		1,6E-1		1,5E+0		5,8E+2
2475		1,6E-1		1,5E+0		5,8E+2
2480		1,6E-1		1,5E+0		5,8E+2
2485		1,6E-1		1,5E+0		5,8E+2
2490		1,6E-1		1,5E+0		5,8E+2
2495		1,6E-1		1,5E+0		5,8E+2
2500		1,6E-1		1,5E+0		5,8E+2
2505		1,6E-1		1,5E+0		5,8E+2
2510		1,6E-1		1,5E+0		5,8E+2
2515		1,6E-1		1,5E+0		5,8E+2
2520		1,6E-1		1,5E+0		5,8E+2
2525		1,6E-1		1,5E+0		5,8E+2
2530		1,6E-1		1,5E+0		5,8E+2
2535		1,6E-1		1,5E+0		5,8E+2
2540		1,6E-1		1,5E+0		5,8E+2
2545		1,6E-1		1,5E+0		5,8E+2
2550		1,6E-1		1,5E+0		5,8E+2
2555		1,6E-1		1,5E+0		5,8E+2
2560		1,6E-1		1,5E+0		5,8E+2
2565		1,6E-1		1,5E+0		5,8E+2
2570		1,6E-1		1,5E+0		5,8E+2
2575		1,6E-1		1,5E+0		5,8E+2
2580		1,6E-1		1,5E+0		5,8E+2
2585		1,6E-1		1,5E+0		5,8E+2
2590		1,6E-1		1,5E+0		5,8E+2
2595		1,6E-1		1,5E+0		5,8E+2
2600		1,6E-1		1,5E+0		5,8E+2
2605		1,6E-1		1,5E+0		5,8E+2
2610		1,6E-1		1,5E+0		5,8E+2
2615		1,6E-1		1,5E+0		5,8E+2
2620		1,6E-1		1,5E+0		5,8E+2
2625		1,6E-1		1,5E+0		5,8E+2
2630		1,6E-1		1,5E+0		5,8E+2
2635		1,6E-1		1,5E+0		5,8E+2
2640		1,6E-1		1,5E+0		5,8E+2
2645		1,6E-1		1,5E+0		5,8E+2
2650		1,6E-1		1,5E+0		5,8E+2
2655		1,6E-1		1,5E+0		5,8E+2
2660		1,6E-1		1,5E+0		5,8E+2
2665		1,6E-1		1,5E+0		5,8E+2
2670		1,6E-1		1,5E+0		5,8E+2
2675		1,6E-1		1,5E+0		5,8E+2
2680		1,6E-1		1,5E+0		5,8E+2
2685		1,6E-1		1,5E+0		5,8E+2
2690		1,6E-1		1,5E+0		5,8E+2
2695		1,6E-1		1,5E+0		5,8E+2
2700		1,6E-1		1,5E+0		5,8E+2
2705		1,6E-1		1,5E+0		5,8E+2
2710		1,6E-1		1,5E+0		5,8E+2
2715		1,6E-1		1,5E+0		5,8E+2
2720		1,6E-1		1,5E+0		5,8E+2
2725		1,6E-1		1,5E+0		5,8E+2
2730		1,6E-1		1,5E+0		5,8E+2
2735		1,6E-1		1,5E+0		5,8E+2
2740		1,6E-1		1,5E+0		5,8E+2
2745		1,6E-1		1,5E+0		5,8E+2
2750		1,6E-1		1,5E+0		5,8E+2
2755		1,6E-1		1,5E+0		5,8E+2
2760		1,6E-1		1,5E+0		5,8E+2
2765		1,6E-1		1,5E+0		5,8E+2
2770		1,6E-1		1,5E+0		5,8E+2
2775		1,6E-1		1,5E+0		5,8E+2
2780		1,6E-1		1,5E+0		5,8E+2
2785		1,6E-1		1,5E+0		5,8E+2
2790		1,6E-1		1,5E+0		5,8E+2
2795		3,1E-1		1,5E+0		5,8E+2
2800		1,7E+0		1,5E+0		5,8E+2
2805		1,1E+1		1,5E+0		5,7E+2
2810		2,8E+1		1,5E+0		5,7E+2
2815		4,2E+1		1,5E+0		5,7E+2
2820		5,4E+1		1,5E+0		5,7E+2
2825		6,6E+1		1,5E+0		5,7E+2
2830		7,7E+1		1,5E+0		5,7E+2
2835		8,8E+1		1,5E+0		5,7E+2
2840		1,0E+2		1,5E+0		5,7E+2
2845		1,1E+2		1,5E+0		5,7E+2
2850		1,2E+2		1,5E+0		5,7E+2
2855		1,3E+2		1,5E+0		5,7E+2
2860		1,4E+2		1,5E+0		5,7E+2
2865		1,6E+2		1,5E+0		5,7E+2
2870		1,7E+2		1,5E+0		5,7E+2
2875		1,8E+2		1,5E+0		5,7E+2
2880		1,9E+2		1,5E+0		5,7E+2
2885		2,1E+2		1,5E+0		5,7E+2
2890		2,2E+2		1,5E+0		5,7E+2
2895		2,3E+2		1,5E+0		5,7E+2
2900		2,5E+2		1,5E+0		5,7E+2
2905		2,7E+2		1,5E+0		5,7E+2
2910		2,8E+2		1,5E+0		5,7E+2
2915		3,0E+2		1,5E+0		5,7E+2
2920		3,2E+2		1,5E+0		5,7E+2
