I-O 3 Günlüðü -  vaksis-Administrator  / 14:39:02
Süre (Sn)	DO3-1	DI3-1	DO3-2	DI3-2	DO3-3	DI3-3	DO3-4	DI3-4	DO3-5	DI3-5	DO3-6	DI3-6	DO3-7	DI3-7	DO3-8	DI3-8	AI3-1	AI3-2	AI3-3
0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
7		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
8		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
9		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
10		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
11		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
12		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
13		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
14		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
15		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
16		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
17		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
18		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
19		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
20		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
21		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
22		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
23		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
24		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
25		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
26		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
27		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
