Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
220		9,4E-2		1,6E-1		1,6E-1
225		9,5E-2		1,6E-1		1,6E-1
230		9,5E-2		1,6E-1		1,6E-1
235		9,5E-2		1,6E-1		1,6E-1
240		9,5E-2		1,6E-1		1,6E-1
245		9,5E-2		1,6E-1		1,6E-1
250		9,5E-2		1,6E-1		1,6E-1
255		9,5E-2		1,6E-1		1,6E-1
260		9,5E-2		1,6E-1		1,6E-1
265		9,5E-2		1,6E-1		1,6E-1
270		9,5E-2		1,6E-1		1,6E-1
275		9,5E-2		1,6E-1		1,6E-1
280		9,5E-2		1,6E-1		1,6E-1
285		9,5E-2		1,6E-1		1,6E-1
290		9,6E-2		1,6E-1		1,6E-1
295		9,6E-2		1,6E-1		1,6E-1
300		9,6E-2		1,6E-1		1,6E-1
305		9,7E-2		1,6E-1		1,6E-1
310		9,7E-2		1,6E-1		1,6E-1
315		9,7E-2		1,6E-1		1,6E-1
320		9,6E-2		1,6E-1		1,6E-1
325		9,7E-2		1,6E-1		1,6E-1
330		9,7E-2		1,6E-1		1,6E-1
335		9,8E-2		1,6E-1		1,6E-1
340		9,8E-2		1,6E-1		1,6E-1
345		9,8E-2		1,6E-1		1,6E-1
350		9,8E-2		1,6E-1		1,6E-1
355		9,8E-2		1,6E-1		1,6E-1
360		9,8E-2		1,6E-1		1,6E-1
365		9,8E-2		1,6E-1		1,6E-1
370		9,8E-2		1,6E-1		1,6E-1
375		9,8E-2		1,6E-1		1,6E-1
380		9,8E-2		1,6E-1		1,6E-1
385		9,8E-2		1,6E-1		1,6E-1
390		9,8E-2		1,6E-1		1,6E-1
395		9,8E-2		1,6E-1		1,6E-1
400		9,8E-2		1,6E-1		1,6E-1
405		9,8E-2		1,6E-1		1,6E-1
410		9,8E-2		1,6E-1		1,6E-1
415		9,8E-2		1,6E-1		1,6E-1
420		9,8E-2		1,6E-1		1,6E-1
425		9,8E-2		1,6E-1		1,6E-1
430		9,9E-2		1,6E-1		1,6E-1
435		9,9E-2		1,6E-1		1,6E-1
440		9,9E-2		1,6E-1		1,6E-1
445		9,9E-2		1,6E-1		1,6E-1
450		9,9E-2		1,6E-1		1,6E-1
455		9,9E-2		1,6E-1		1,6E-1
460		9,9E-2		1,6E-1		1,6E-1
465		9,9E-2		1,6E-1		1,6E-1
470		9,9E-2		1,6E-1		1,6E-1
475		9,9E-2		1,6E-1		1,6E-1
480		9,9E-2		1,6E-1		1,6E-1
485		9,9E-2		1,6E-1		1,6E-1
490		9,9E-2		1,6E-1		1,6E-1
495		9,9E-2		1,6E-1		1,6E-1
500		1,0E-1		1,6E-1		1,6E-1
505		1,0E-1		1,6E-1		1,6E-1
510		1,0E-1		1,6E-1		1,6E-1
515		1,0E-1		1,6E-1		1,6E-1
520		1,0E-1		1,6E-1		1,6E-1
525		1,0E-1		1,6E-1		1,6E-1
530		1,0E-1		1,6E-1		1,6E-1
535		1,0E-1		1,6E-1		1,6E-1
540		1,0E-1		1,6E-1		1,6E-1
545		1,0E-1		1,6E-1		1,6E-1
550		1,0E-1		1,6E-1		1,6E-1
555		1,0E-1		1,6E-1		1,6E-1
560		1,0E-1		1,6E-1		1,6E-1
565		1,0E-1		1,6E-1		1,6E-1
570		1,0E-1		1,6E-1		1,6E-1
575		1,0E-1		1,6E-1		1,6E-1
580		1,0E-1		1,6E-1		1,6E-1
585		1,0E-1		1,6E-1		1,6E-1
590		1,0E-1		1,6E-1		1,6E-1
595		1,0E-1		1,6E-1		1,6E-1
600		1,0E-1		1,6E-1		1,6E-1
605		1,0E-1		1,6E-1		1,6E-1
610		1,0E-1		1,6E-1		1,6E-1
615		1,0E-1		1,6E-1		1,6E-1
620		1,0E-1		1,6E-1		1,6E-1
625		1,0E-1		1,6E-1		1,6E-1
630		1,0E-1		1,6E-1		1,6E-1
635		1,0E-1		1,6E-1		1,6E-1
640		1,0E-1		1,6E-1		1,6E-1
645		1,0E-1		1,6E-1		1,6E-1
650		1,0E-1		1,6E-1		1,6E-1
655		1,0E-1		1,6E-1		1,6E-1
660		1,0E-1		1,6E-1		1,6E-1
665		1,0E-1		1,6E-1		1,6E-1
670		1,0E-1		1,6E-1		1,6E-1
675		1,0E-1		1,6E-1		1,6E-1
680		1,0E-1		1,6E-1		1,6E-1
685		1,0E-1		1,6E-1		1,6E-1
690		1,0E-1		1,6E-1		1,6E-1
695		1,0E-1		1,6E-1		1,6E-1
700		1,0E-1		1,6E-1		1,6E-1
705		1,0E-1		1,6E-1		1,6E-1
710		1,0E-1		1,6E-1		1,6E-1
715		1,0E-1		1,6E-1		1,6E-1
720		1,0E-1		1,6E-1		1,6E-1
725		1,0E-1		1,6E-1		1,6E-1
730		1,0E-1		1,6E-1		1,6E-1
735		1,0E-1		1,6E-1		1,6E-1
740		1,0E-1		1,6E-1		1,6E-1
745		1,0E-1		1,6E-1		1,6E-1
750		1,0E-1		1,6E-1		1,6E-1
755		1,0E-1		1,6E-1		1,6E-1
760		1,0E-1		1,6E-1		1,6E-1
765		1,0E-1		1,6E-1		1,6E-1
770		1,0E-1		1,6E-1		1,6E-1
775		1,0E-1		1,6E-1		1,6E-1
780		1,0E-1		1,6E-1		1,6E-1
785		1,0E-1		1,6E-1		1,6E-1
790		1,0E-1		1,6E-1		1,6E-1
795		1,0E-1		1,6E-1		1,6E-1
800		1,0E-1		1,6E-1		1,6E-1
805		1,0E-1		1,6E-1		1,6E-1
810		1,0E-1		1,6E-1		1,6E-1
815		1,0E-1		1,6E-1		1,6E-1
820		1,0E-1		1,6E-1		1,6E-1
825		1,0E-1		1,6E-1		1,6E-1
830		1,0E-1		1,6E-1		1,6E-1
835		1,0E-1		1,6E-1		1,6E-1
840		1,0E-1		1,6E-1		1,6E-1
845		1,0E-1		1,6E-1		1,6E-1
850		1,0E-1		1,6E-1		1,6E-1
855		1,0E-1		1,6E-1		1,6E-1
860		1,0E-1		1,6E-1		1,6E-1
865		1,1E-1		1,6E-1		1,6E-1
870		1,0E-1		1,6E-1		1,6E-1
875		1,0E-1		1,6E-1		1,6E-1
880		1,0E-1		1,6E-1		1,6E-1
885		1,0E-1		1,6E-1		1,6E-1
890		1,0E-1		1,6E-1		2,0E-1
895		8,9E-2		1,6E-1		2,6E-1
900		7,3E-2		1,6E-1		3,3E-1
905		5,7E-2		1,6E-1		3,3E-1
910		4,5E-2		1,6E-1		3,1E-1
915		3,3E-2		1,6E-1		2,9E-1
920		2,3E-2		1,5E-1		2,7E-1
925		1,5E-2		1,4E-1		2,6E-1
930		6,2E-3		1,4E-1		2,5E-1
935		7,7E-4		1,3E-1		2,3E-1
940		1,0E-4		1,2E-1		2,1E-1
945		3,5E-5		1,2E-1		1,9E-1
950		4,0E-5		1,1E-1		1,8E-1
955		5,0E-5		1,0E-1		1,8E-1
960		5,3E-5		9,7E-2		1,8E-1
965		4,7E-5		8,9E-2		1,7E-1
970		4,3E-5		8,3E-2		1,7E-1
975		3,8E-5		7,8E-2		1,7E-1
980		3,4E-5		7,8E-2		1,7E-1
985		3,3E-5		7,8E-2		1,7E-1
990		3,6E-5		7,8E-2		1,7E-1
995		3,5E-5		7,8E-2		1,7E-1
1000		3,1E-5		7,8E-2		1,7E-1
1005		2,9E-5		7,8E-2		1,7E-1
1010		2,8E-5		7,8E-2		1,7E-1
1015		2,9E-5		7,8E-2		1,7E-1
1020		2,9E-5		7,8E-2		1,7E-1
1025		2,8E-5		7,8E-2		1,7E-1
1030		2,8E-5		7,8E-2		1,7E-1
1035		2,8E-5		7,8E-2		1,7E-1
1040		2,8E-5		7,8E-2		1,7E-1
1045		2,7E-5		7,8E-2		1,7E-1
1050		2,8E-5		7,8E-2		1,7E-1
1055		2,9E-5		7,8E-2		1,7E-1
1060		2,9E-5		7,8E-2		1,7E-1
1065		2,9E-5		7,8E-2		1,7E-1
1070		2,7E-5		7,8E-2		1,7E-1
1075		2,6E-5		7,8E-2		1,7E-1
1080		2,6E-5		7,8E-2		1,7E-1
1085		2,6E-5		7,8E-2		1,7E-1
1090		2,5E-5		7,8E-2		1,7E-1
1095		2,4E-5		7,8E-2		1,7E-1
1100		2,4E-5		7,8E-2		1,7E-1
1105		2,4E-5		7,8E-2		1,7E-1
1110		2,3E-5		7,8E-2		1,7E-1
1115		2,3E-5		7,8E-2		1,7E-1
1120		2,2E-5		7,8E-2		1,7E-1
1125		2,2E-5		7,8E-2		1,7E-1
1130		2,3E-5		7,8E-2		1,7E-1
1135		2,5E-5		7,8E-2		1,7E-1
1140		2,5E-5		7,8E-2		1,7E-1
1145		2,4E-5		7,8E-2		1,7E-1
1150		2,3E-5		7,8E-2		1,7E-1
1155		2,2E-5		7,8E-2		1,7E-1
1160		2,1E-5		7,8E-2		1,7E-1
1165		2,0E-5		7,8E-2		1,7E-1
1170		1,9E-5		7,8E-2		1,7E-1
1175		1,8E-5		7,8E-2		1,7E-1
1180		1,7E-5		7,8E-2		1,7E-1
1185		1,6E-5		7,8E-2		1,7E-1
1190		1,6E-5		7,8E-2		1,7E-1
1195		1,5E-5		7,8E-2		1,7E-1
1200		1,5E-5		7,8E-2		1,7E-1
1205		1,4E-5		7,8E-2		1,7E-1
1210		1,4E-5		7,8E-2		1,7E-1
1215		1,4E-5		7,8E-2		1,7E-1
1220		1,4E-5		7,8E-2		1,7E-1
1225		1,3E-5		7,8E-2		1,7E-1
1230		1,3E-5		7,8E-2		1,7E-1
1235		1,3E-5		7,8E-2		1,7E-1
1240		1,2E-5		7,8E-2		1,7E-1
1245		1,2E-5		7,8E-2		1,7E-1
1250		1,2E-5		7,8E-2		1,7E-1
1255		1,2E-5		7,8E-2		1,7E-1
1260		1,2E-5		7,8E-2		1,7E-1
1265		1,2E-5		7,8E-2		1,7E-1
1270		1,2E-5		7,8E-2		1,7E-1
1275		1,1E-5		7,8E-2		1,7E-1
1280		1,1E-5		7,8E-2		1,7E-1
1285		1,1E-5		7,8E-2		1,7E-1
1290		1,1E-5		7,8E-2		1,7E-1
1295		1,1E-5		7,8E-2		1,7E-1
1300		1,1E-5		7,8E-2		1,7E-1
1305		1,1E-5		7,8E-2		1,7E-1
1310		1,1E-5		7,8E-2		1,7E-1
1315		1,0E-5		7,8E-2		1,7E-1
1320		1,0E-5		7,8E-2		1,7E-1
1325		1,0E-5		7,8E-2		1,7E-1
1330		1,0E-5		7,8E-2		1,7E-1
1335		1,0E-5		7,8E-2		1,7E-1
1340		9,8E-6		7,8E-2		1,7E-1
1345		9,6E-6		7,8E-2		1,7E-1
1350		9,5E-6		7,8E-2		1,7E-1
1355		9,5E-6		7,8E-2		1,7E-1
1360		9,5E-6		7,8E-2		1,7E-1
1365		9,4E-6		7,8E-2		1,7E-1
1370		9,4E-6		7,8E-2		1,7E-1
1375		9,3E-6		7,8E-2		1,7E-1
1380		9,2E-6		7,8E-2		1,7E-1
1385		9,2E-6		7,8E-2		1,7E-1
1390		9,1E-6		7,8E-2		1,7E-1
1395		9,0E-6		7,8E-2		1,7E-1
1400		9,0E-6		7,8E-2		1,7E-1
1405		8,9E-6		7,8E-2		1,7E-1
1410		8,8E-6		7,8E-2		1,7E-1
1415		8,8E-6		7,8E-2		1,7E-1
1420		8,7E-6		7,8E-2		1,7E-1
1425		8,6E-6		7,8E-2		1,7E-1
1430		8,5E-6		7,8E-2		1,7E-1
1435		8,4E-6		7,8E-2		1,7E-1
1440		8,3E-6		7,8E-2		1,7E-1
1445		8,3E-6		7,8E-2		1,7E-1
1450		8,2E-6		7,8E-2		1,7E-1
1455		8,2E-6		7,8E-2		1,7E-1
1460		8,1E-6		7,8E-2		1,7E-1
1465		8,0E-6		7,8E-2		1,7E-1
1470		8,0E-6		7,8E-2		1,7E-1
1475		7,9E-6		7,8E-2		1,7E-1
1480		7,9E-6		7,8E-2		1,7E-1
1485		7,9E-6		7,8E-2		1,7E-1
1490		7,8E-6		7,8E-2		1,7E-1
1495		7,7E-6		7,8E-2		1,7E-1
1500		7,6E-6		7,8E-2		1,7E-1
1505		7,6E-6		7,8E-2		1,7E-1
1510		7,5E-6		7,8E-2		1,7E-1
1515		7,5E-6		7,8E-2		1,7E-1
1520		7,5E-6		7,8E-2		1,7E-1
1525		7,5E-6		7,8E-2		1,7E-1
1530		7,5E-6		7,8E-2		1,7E-1
1535		7,5E-6		7,8E-2		1,7E-1
1540		7,4E-6		7,8E-2		1,7E-1
1545		7,4E-6		7,8E-2		1,7E-1
1550		7,4E-6		7,8E-2		1,7E-1
1555		7,3E-6		7,8E-2		1,7E-1
1560		7,3E-6		7,8E-2		1,7E-1
1565		7,3E-6		7,8E-2		1,7E-1
1570		7,2E-6		7,8E-2		1,7E-1
1575		7,2E-6		7,8E-2		1,7E-1
1580		7,1E-6		7,8E-2		1,7E-1
1585		7,0E-6		7,8E-2		1,7E-1
1590		6,8E-6		7,8E-2		1,7E-1
1595		6,7E-6		7,8E-2		1,7E-1
1600		6,7E-6		7,8E-2		1,7E-1
1605		6,7E-6		7,8E-2		1,7E-1
1610		6,6E-6		7,8E-2		1,7E-1
1615		6,6E-6		7,8E-2		1,7E-1
1620		6,7E-6		7,8E-2		1,7E-1
1625		6,7E-6		7,8E-2		1,7E-1
1630		6,7E-6		7,8E-2		1,7E-1
1635		6,6E-6		7,8E-2		1,7E-1
1640		6,6E-6		7,8E-2		1,7E-1
1645		6,6E-6		7,8E-2		1,7E-1
1650		6,5E-6		7,8E-2		1,7E-1
1655		6,5E-6		7,8E-2		1,7E-1
1660		6,5E-6		7,8E-2		1,7E-1
1665		6,5E-6		7,8E-2		1,7E-1
1670		6,5E-6		7,8E-2		1,7E-1
1675		6,4E-6		7,8E-2		1,7E-1
1680		6,4E-6		7,8E-2		1,7E-1
1685		6,4E-6		7,8E-2		1,7E-1
1690		6,4E-6		7,8E-2		1,7E-1
1695		6,4E-6		7,8E-2		1,7E-1
1700		6,3E-6		7,8E-2		1,7E-1
1705		6,2E-6		7,8E-2		1,7E-1
1710		6,0E-6		7,8E-2		1,7E-1
1715		5,9E-6		7,8E-2		1,7E-1
1720		5,9E-6		7,8E-2		1,7E-1
1725		5,9E-6		7,8E-2		1,7E-1
1730		5,8E-6		7,8E-2		1,7E-1
1735		5,8E-6		7,8E-2		1,7E-1
1740		5,7E-6		7,8E-2		1,7E-1
1745		5,6E-6		7,8E-2		1,7E-1
1750		5,6E-6		7,8E-2		1,7E-1
1755		5,6E-6		7,8E-2		1,7E-1
1760		5,5E-6		7,8E-2		1,7E-1
1765		5,5E-6		7,8E-2		1,7E-1
1770		5,5E-6		7,8E-2		1,7E-1
1775		5,5E-6		7,8E-2		1,7E-1
1780		5,4E-6		7,8E-2		1,7E-1
1785		5,4E-6		7,8E-2		1,7E-1
1790		5,4E-6		7,8E-2		1,7E-1
1795		5,3E-6		7,8E-2		1,7E-1
1800		5,4E-6		7,8E-2		1,7E-1
1805		5,4E-6		7,8E-2		1,7E-1
1810		5,5E-6		7,8E-2		1,7E-1
1815		5,5E-6		7,8E-2		1,7E-1
1820		5,5E-6		7,8E-2		1,7E-1
1825		5,5E-6		7,8E-2		1,7E-1
1830		5,5E-6		7,8E-2		1,7E-1
1835		5,5E-6		7,8E-2		1,7E-1
1840		5,4E-6		7,8E-2		1,7E-1
1845		5,4E-6		7,8E-2		1,7E-1
1850		5,4E-6		7,8E-2		1,7E-1
1855		5,4E-6		7,8E-2		1,7E-1
1860		5,4E-6		7,8E-2		1,7E-1
1865		5,3E-6		7,8E-2		1,7E-1
1870		5,3E-6		7,8E-2		1,7E-1
1875		5,3E-6		7,8E-2		1,7E-1
1880		5,3E-6		7,8E-2		1,7E-1
1885		5,1E-6		7,8E-2		1,7E-1
1890		5,0E-6		7,8E-2		1,7E-1
1895		4,9E-6		7,8E-2		1,7E-1
1900		4,9E-6		7,8E-2		1,7E-1
1905		4,9E-6		7,8E-2		1,7E-1
1910		4,9E-6		7,8E-2		1,7E-1
1915		4,9E-6		7,8E-2		1,7E-1
1920		4,8E-6		7,8E-2		1,7E-1
1925		4,8E-6		7,8E-2		1,7E-1
1930		4,8E-6		7,8E-2		1,7E-1
1935		4,8E-6		7,8E-2		1,7E-1
1940		4,8E-6		7,8E-2		1,7E-1
1945		4,8E-6		7,8E-2		1,7E-1
1950		4,8E-6		7,8E-2		1,7E-1
1955		4,8E-6		7,8E-2		1,7E-1
1960		4,7E-6		7,8E-2		1,7E-1
1965		4,7E-6		7,8E-2		1,7E-1
1970		4,7E-6		7,8E-2		1,7E-1
1975		4,7E-6		7,8E-2		1,7E-1
1980		4,7E-6		7,8E-2		1,7E-1
1985		4,7E-6		7,8E-2		1,7E-1
1990		4,7E-6		7,8E-2		1,7E-1
1995		4,7E-6		7,8E-2		1,7E-1
2000		4,7E-6		7,8E-2		1,7E-1
2005		4,7E-6		7,8E-2		1,7E-1
2010		4,7E-6		7,8E-2		1,7E-1
2015		4,7E-6		7,8E-2		1,7E-1
2020		4,7E-6		7,8E-2		1,7E-1
2025		4,7E-6		7,8E-2		1,7E-1
2030		4,7E-6		7,8E-2		1,7E-1
2035		4,7E-6		7,8E-2		1,7E-1
2040		4,7E-6		7,8E-2		1,7E-1
2045		4,7E-6		7,8E-2		1,7E-1
2050		4,8E-6		7,8E-2		1,7E-1
2055		4,7E-6		7,8E-2		1,7E-1
2060		4,5E-6		7,8E-2		1,7E-1
2065		4,5E-6		7,8E-2		1,7E-1
2070		4,5E-6		7,8E-2		1,7E-1
2075		4,5E-6		7,8E-2		1,7E-1
2080		4,6E-6		7,8E-2		1,7E-1
2085		4,7E-6		7,8E-2		1,7E-1
2090		4,7E-6		7,8E-2		1,7E-1
2095		4,6E-6		7,8E-2		1,7E-1
2100		4,5E-6		7,8E-2		1,7E-1
2105		4,4E-6		7,8E-2		1,7E-1
2110		4,3E-6		7,8E-2		1,7E-1
2115		4,2E-6		7,8E-2		1,7E-1
2120		4,2E-6		7,8E-2		1,7E-1
2125		4,2E-6		7,8E-2		1,7E-1
2130		4,2E-6		7,8E-2		1,7E-1
2135		4,2E-6		7,8E-2		1,7E-1
2140		4,2E-6		7,8E-2		1,7E-1
2145		4,2E-6		7,8E-2		1,7E-1
2150		4,2E-6		7,8E-2		1,7E-1
2155		4,2E-6		7,8E-2		1,7E-1
2160		4,2E-6		7,8E-2		1,7E-1
2165		4,2E-6		7,8E-2		1,7E-1
2170		4,2E-6		7,8E-2		1,7E-1
2175		4,1E-6		7,8E-2		1,7E-1
2180		4,1E-6		7,8E-2		1,7E-1
2185		4,1E-6		7,8E-2		1,7E-1
2190		4,1E-6		7,8E-2		1,7E-1
2195		4,1E-6		7,8E-2		1,7E-1
2200		4,1E-6		7,8E-2		1,7E-1
2205		4,0E-6		7,8E-2		1,7E-1
2210		4,0E-6		7,8E-2		1,7E-1
2215		4,0E-6		7,8E-2		1,7E-1
2220		4,1E-6		7,8E-2		1,7E-1
2225		4,2E-6		7,8E-2		1,7E-1
2230		4,3E-6		7,8E-2		1,7E-1
2235		4,3E-6		7,8E-2		1,7E-1
2240		4,2E-6		7,8E-2		1,7E-1
2245		4,1E-6		7,8E-2		1,7E-1
2250		4,0E-6		7,8E-2		1,7E-1
2255		4,0E-6		7,8E-2		1,7E-1
2260		4,1E-6		7,8E-2		1,7E-1
2265		4,2E-6		7,8E-2		1,7E-1
2270		4,3E-6		7,8E-2		1,7E-1
2275		4,2E-6		7,8E-2		1,7E-1
2280		4,2E-6		7,8E-2		1,7E-1
2285		4,2E-6		7,8E-2		1,7E-1
2290		4,2E-6		7,8E-2		1,7E-1
2295		4,2E-6		7,8E-2		1,7E-1
2300		4,2E-6		7,8E-2		1,7E-1
2305		4,2E-6		7,8E-2		1,7E-1
2310		4,1E-6		7,8E-2		1,7E-1
2315		3,9E-6		7,8E-2		1,7E-1
2320		3,8E-6		7,8E-2		1,7E-1
2325		3,7E-6		7,8E-2		1,7E-1
2330		3,7E-6		7,8E-2		1,7E-1
2335		3,7E-6		7,8E-2		1,7E-1
2340		3,7E-6		7,8E-2		1,7E-1
2345		3,7E-6		7,8E-2		1,7E-1
2350		3,7E-6		7,8E-2		1,7E-1
2355		3,7E-6		7,8E-2		1,7E-1
2360		3,7E-6		7,8E-2		1,7E-1
2365		3,8E-6		7,8E-2		1,7E-1
2370		4,1E-6		7,8E-2		1,7E-1
2375		4,2E-6		7,8E-2		1,7E-1
2380		4,2E-6		7,8E-2		1,7E-1
2385		4,1E-6		7,8E-2		1,7E-1
2390		4,0E-6		7,8E-2		1,7E-1
2395		3,9E-6		7,8E-2		1,7E-1
2400		3,8E-6		7,8E-2		1,7E-1
2405		3,8E-6		7,8E-2		1,7E-1
2410		3,8E-6		7,8E-2		1,7E-1
2415		3,7E-6		7,8E-2		1,7E-1
2420		3,7E-6		7,8E-2		1,7E-1
2425		3,6E-6		7,8E-2		1,7E-1
2430		3,7E-6		7,8E-2		1,7E-1
2435		3,9E-6		7,8E-2		1,7E-1
2440		3,9E-6		7,8E-2		1,7E-1
2445		3,9E-6		7,8E-2		1,7E-1
2450		3,8E-6		7,8E-2		1,7E-1
2455		3,8E-6		7,8E-2		1,7E-1
2460		3,8E-6		7,8E-2		1,7E-1
2465		3,8E-6		7,8E-2		1,7E-1
2470		3,8E-6		7,8E-2		1,7E-1
2475		3,8E-6		7,8E-2		1,7E-1
2480		3,7E-6		7,8E-2		1,7E-1
2485		3,6E-6		7,8E-2		1,7E-1
2490		3,5E-6		7,8E-2		1,7E-1
2495		3,5E-6		7,8E-2		1,7E-1
2500		3,5E-6		7,8E-2		1,7E-1
2505		3,5E-6		7,8E-2		1,7E-1
2510		3,5E-6		7,8E-2		1,7E-1
2515		3,4E-6		7,8E-2		1,7E-1
2520		3,4E-6		7,8E-2		1,7E-1
2525		3,4E-6		7,8E-2		1,7E-1
2530		3,4E-6		7,8E-2		1,7E-1
2535		3,5E-6		7,8E-2		1,7E-1
2540		3,5E-6		7,8E-2		1,7E-1
2545		3,5E-6		7,8E-2		1,7E-1
2550		3,4E-6		7,8E-2		1,7E-1
2555		3,4E-6		7,8E-2		1,7E-1
2560		3,5E-6		7,8E-2		1,7E-1
2565		3,6E-6		7,8E-2		1,7E-1
2570		3,7E-6		7,8E-2		1,7E-1
2575		3,7E-6		7,8E-2		1,7E-1
2580		3,6E-6		7,8E-2		1,7E-1
2585		3,5E-6		7,8E-2		1,7E-1
2590		3,5E-6		7,8E-2		1,7E-1
2595		3,5E-6		7,8E-2		1,7E-1
2600		3,5E-6		7,8E-2		1,7E-1
2605		3,4E-6		7,8E-2		1,7E-1
2610		3,4E-6		7,8E-2		1,7E-1
2615		3,4E-6		7,8E-2		1,7E-1
2620		3,4E-6		7,8E-2		1,7E-1
2625		3,4E-6		7,8E-2		1,7E-1
2630		3,5E-6		7,8E-2		1,7E-1
2635		3,5E-6		7,8E-2		1,7E-1
2640		3,5E-6		7,8E-2		1,7E-1
2645		3,5E-6		7,8E-2		1,7E-1
2650		3,5E-6		7,8E-2		1,7E-1
2655		3,5E-6		7,8E-2		1,7E-1
2660		3,4E-6		7,8E-2		1,7E-1
2665		3,5E-6		7,8E-2		1,7E-1
2670		3,5E-6		7,8E-2		1,7E-1
2675		3,6E-6		7,8E-2		1,7E-1
2680		3,6E-6		7,8E-2		1,7E-1
2685		3,6E-6		7,8E-2		1,7E-1
2690		3,5E-6		7,8E-2		1,7E-1
2695		3,5E-6		7,8E-2		1,7E-1
2700		3,5E-6		7,8E-2		1,7E-1
2705		3,4E-6		7,8E-2		1,7E-1
2710		3,4E-6		7,8E-2		1,7E-1
2715		3,4E-6		7,8E-2		1,7E-1
2720		3,6E-6		7,8E-2		1,7E-1
2725		3,6E-6		7,8E-2		1,7E-1
2730		3,6E-6		7,8E-2		1,7E-1
2735		3,5E-6		7,8E-2		1,7E-1
2740		3,4E-6		7,8E-2		1,7E-1
2745		3,4E-6		7,8E-2		1,7E-1
2750		3,4E-6		7,8E-2		1,7E-1
2755		3,4E-6		7,8E-2		1,7E-1
2760		3,4E-6		7,8E-2		1,7E-1
2765		3,4E-6		7,8E-2		1,7E-1
2770		3,4E-6		7,8E-2		1,7E-1
2775		3,4E-6		7,8E-2		1,7E-1
2780		3,4E-6		7,8E-2		1,7E-1
2785		3,4E-6		7,8E-2		1,7E-1
2790		3,4E-6		7,8E-2		1,7E-1
2795		3,4E-6		7,8E-2		1,7E-1
2800		3,4E-6		7,8E-2		1,7E-1
2805		3,4E-6		7,8E-2		1,7E-1
2810		3,4E-6		7,8E-2		1,7E-1
2815		3,4E-6		7,8E-2		1,7E-1
2820		3,4E-6		7,8E-2		1,7E-1
2825		3,5E-6		7,8E-2		1,7E-1
2830		3,5E-6		7,8E-2		1,7E-1
2835		3,5E-6		7,8E-2		1,7E-1
2840		3,5E-6		7,8E-2		1,7E-1
2845		3,5E-6		7,8E-2		1,7E-1
2850		3,5E-6		7,8E-2		1,7E-1
2855		3,5E-6		7,8E-2		1,7E-1
2860		3,5E-6		7,8E-2		1,7E-1
2865		3,5E-6		7,8E-2		1,7E-1
2870		3,5E-6		7,8E-2		1,7E-1
2875		3,5E-6		7,8E-2		1,7E-1
2880		3,5E-6		7,8E-2		1,7E-1
2885		3,5E-6		7,8E-2		1,7E-1
2890		3,5E-6		7,8E-2		1,7E-1
2895		3,5E-6		7,8E-2		1,7E-1
2900		3,5E-6		7,8E-2		1,7E-1
2905		3,5E-6		7,8E-2		1,7E-1
2910		3,5E-6		7,8E-2		1,7E-1
2915		3,5E-6		7,8E-2		1,7E-1
2920		3,6E-6		7,8E-2		1,7E-1
