Süre (Sn)	Basýnç (Torr)
0		1,3E-1
5		1E-8
10		7,8E-6
15		4,5E-2
20		1,3E-1
25		1,3E-1
30		1,3E-1
35		1,3E-1
40		1,3E-1
45		1,4E-1
50		1,4E-1
55		1,4E-1
60		1,4E-1
65		3,4E-1
70		1,9E+0
75		1,3E+1
80		3,5E+1
85		5,9E+1
90		7,7E+1
95		9,4E+1
100		1,1E+2
105		1,2E+2
110		1,4E+2
115		1,5E+2
120		1,7E+2
125		1,8E+2
130		2E+2
135		2,2E+2
140		2,3E+2
145		2,5E+2
150		2,7E+2
155		2,9E+2
160		3,1E+2
165		3,3E+2
170		3,5E+2
175		3,7E+2
180		3,9E+2
185		4,2E+2
190		4,4E+2
195		4,6E+2
200		4,8E+2
205		5E+2
210		5,1E+2
215		5,4E+2
220		5,6E+2
