Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
360		6,9E-7		7,8E-2		1,8E-1
365		7,1E-7		7,8E-2		1,8E-1
370		7,2E-7		7,8E-2		1,8E-1
375		7,2E-7		7,8E-2		1,8E-1
380		7,0E-7		7,8E-2		1,8E-1
385		6,7E-7		7,8E-2		1,8E-1
390		6,4E-7		7,8E-2		1,8E-1
395		6,5E-7		7,8E-2		1,8E-1
400		6,6E-7		7,8E-2		1,8E-1
405		6,7E-7		7,8E-2		1,8E-1
410		6,6E-7		7,8E-2		1,8E-1
415		6,5E-7		7,8E-2		1,8E-1
420		6,5E-7		7,8E-2		1,8E-1
425		6,4E-7		7,8E-2		1,8E-1
430		6,2E-7		7,8E-2		1,8E-1
435		6,1E-7		7,8E-2		1,8E-1
440		6,0E-7		7,8E-2		1,8E-1
445		6,0E-7		7,8E-2		1,8E-1
450		6,0E-7		7,8E-2		1,8E-1
455		5,9E-7		7,8E-2		1,8E-1
460		5,8E-7		7,8E-2		1,8E-1
465		5,8E-7		7,8E-2		1,8E-1
470		5,8E-7		7,8E-2		1,8E-1
475		5,8E-7		7,8E-2		1,8E-1
480		5,8E-7		7,8E-2		1,8E-1
485		5,8E-7		7,8E-2		1,8E-1
490		5,7E-7		7,8E-2		1,8E-1
495		5,7E-7		7,8E-2		1,8E-1
500		5,7E-7		7,8E-2		1,8E-1
505		5,7E-7		7,8E-2		1,8E-1
510		5,6E-7		7,8E-2		1,8E-1
515		5,6E-7		7,8E-2		1,8E-1
520		5,5E-7		7,8E-2		1,8E-1
525		5,5E-7		7,8E-2		1,8E-1
530		5,5E-7		7,8E-2		1,8E-1
535		5,5E-7		7,8E-2		1,8E-1
540		5,5E-7		7,8E-2		1,8E-1
545		5,5E-7		7,8E-2		1,8E-1
550		5,5E-7		7,8E-2		1,8E-1
555		5,5E-7		7,8E-2		1,8E-1
560		5,5E-7		7,8E-2		1,8E-1
565		5,5E-7		7,8E-2		1,8E-1
570		5,5E-7		7,8E-2		1,8E-1
575		5,5E-7		7,8E-2		1,8E-1
580		5,5E-7		7,8E-2		1,8E-1
585		5,5E-7		7,8E-2		1,8E-1
590		5,5E-7		7,8E-2		1,8E-1
595		5,5E-7		7,8E-2		1,8E-1
600		5,5E-7		7,8E-2		1,8E-1
605		5,5E-7		7,8E-2		1,8E-1
610		5,5E-7		7,8E-2		1,8E-1
615		5,5E-7		7,8E-2		1,8E-1
620		5,5E-7		7,8E-2		1,8E-1
625		5,5E-7		7,8E-2		1,8E-1
630		5,5E-7		7,8E-2		1,8E-1
635		5,4E-7		7,8E-2		1,8E-1
640		5,4E-7		7,8E-2		1,8E-1
645		5,4E-7		7,8E-2		1,8E-1
650		5,5E-7		7,8E-2		1,8E-1
655		5,5E-7		7,8E-2		1,8E-1
660		5,5E-7		7,8E-2		1,8E-1
665		5,5E-7		7,8E-2		1,8E-1
670		5,5E-7		7,8E-2		1,8E-1
675		5,5E-7		7,8E-2		1,8E-1
680		5,5E-7		7,8E-2		1,8E-1
685		5,5E-7		7,8E-2		1,8E-1
690		5,5E-7		7,8E-2		1,8E-1
695		5,5E-7		7,8E-2		1,8E-1
700		5,4E-7		7,8E-2		1,8E-1
705		5,4E-7		7,8E-2		1,8E-1
710		5,3E-7		7,8E-2		1,8E-1
715		5,4E-7		7,8E-2		1,8E-1
720		5,5E-7		7,8E-2		1,8E-1
725		5,5E-7		7,8E-2		1,8E-1
730		5,4E-7		7,8E-2		1,8E-1
735		5,4E-7		7,8E-2		1,8E-1
740		5,5E-7		7,8E-2		1,8E-1
745		5,6E-7		7,8E-2		1,8E-1
750		5,5E-7		7,8E-2		1,8E-1
755		5,5E-7		7,8E-2		1,8E-1
760		5,5E-7		7,8E-2		1,8E-1
765		5,5E-7		7,8E-2		1,8E-1
770		5,5E-7		7,8E-2		1,8E-1
775		5,5E-7		7,8E-2		1,8E-1
780		5,5E-7		7,8E-2		1,8E-1
785		5,5E-7		7,8E-2		1,8E-1
790		5,4E-7		7,8E-2		1,8E-1
795		5,3E-7		7,8E-2		1,8E-1
800		5,1E-7		7,8E-2		1,8E-1
805		5,0E-7		7,8E-2		1,8E-1
810		5,2E-7		7,8E-2		1,8E-1
815		5,2E-7		7,8E-2		1,8E-1
820		5,1E-7		7,8E-2		1,8E-1
825		4,9E-7		7,8E-2		1,8E-1
830		4,9E-7		7,8E-2		1,8E-1
835		5,0E-7		7,8E-2		1,8E-1
840		5,0E-7		7,8E-2		1,8E-1
845		5,0E-7		7,8E-2		1,8E-1
850		5,0E-7		7,8E-2		1,8E-1
855		5,0E-7		7,8E-2		1,8E-1
860		5,0E-7		7,8E-2		1,8E-1
865		5,0E-7		7,8E-2		1,8E-1
870		5,0E-7		7,8E-2		1,8E-1
875		5,0E-7		7,8E-2		1,8E-1
880		4,9E-7		7,8E-2		1,8E-1
885		4,9E-7		7,8E-2		1,8E-1
890		4,9E-7		7,8E-2		1,8E-1
895		4,9E-7		7,8E-2		1,8E-1
900		4,9E-7		7,8E-2		1,8E-1
905		4,8E-7		7,8E-2		1,8E-1
910		4,8E-7		7,8E-2		1,8E-1
915		4,8E-7		7,8E-2		1,8E-1
920		4,8E-7		7,8E-2		1,8E-1
925		4,8E-7		7,8E-2		1,8E-1
930		4,8E-7		7,8E-2		1,8E-1
935		4,8E-7		7,8E-2		1,8E-1
940		5,5E-7		7,8E-2		1,8E-1
945		7,4E-7		7,8E-2		1,8E-1
950		1,0E-6		7,8E-2		1,8E-1
955		1,1E-6		7,8E-2		1,8E-1
960		1,2E-6		7,8E-2		1,8E-1
965		8,8E-6		7,8E-2		1,8E-1
970		9,9E-4		9,3E-2		1,8E-1
975		8,3E-2		1,4E-1		1,8E-1
980		4,5E-1		1,7E-1		1,8E-1
985		7,7E-1		3,0E-1		1,8E-1
990		1,5E+0		4,9E-1		1,8E-1
995		2,7E+0		9,0E-1		1,8E-1
1000		3,9E+0		1,3E+0		1,8E-1
1005		5,1E+0		1,9E+0		1,8E-1
1010		6,4E+0		2,7E+0		1,8E-1
1015		7,6E+0		3,5E+0		5,9E-1
1020		8,7E+0		4,6E+0		1,5E+1
1025		9,6E+0		5,6E+0		4,5E+2
1030		1,0E+1		6,9E+0		7,6E+2
1035		1,1E+1		7,9E+0		7,6E+2
1040		1,2E+1		9,4E+0		7,6E+2
1045		1,3E+1		1,0E+1		7,6E+2
1050		1,3E+1		1,1E+1		7,6E+2
1055		1,4E+1		1,3E+1		7,6E+2
1060		1,4E+1		1,4E+1		7,6E+2
1065		1,4E+1		1,4E+1		7,6E+2
1070		1,2E+1		1,5E+1		7,6E+2
1075		1,1E+1		1,5E+1		7,6E+2
1080		9,2E+0		1,5E+1		7,6E+2
1085		7,8E+0		1,5E+1		7,6E+2
1090		6,7E+0		1,4E+1		7,6E+2
1095		5,8E+0		1,4E+1		7,6E+2
1100		5,0E+0		1,3E+1		6,8E+2
1105		4,6E+0		1,2E+1		2,5E+2
1110		4,9E+0		1,1E+1		1,7E+1
1115		5,7E+0		1,0E+1		1,1E+0
1120		6,8E+0		9,5E+0		2,5E+0
1125		7,6E+0		9,0E+0		2,5E+1
1130		7,8E+0		8,6E+0		2,7E+2
1135		7,9E+0		8,4E+0		3,7E+2
1140		7,7E+0		8,4E+0		5,0E+2
1145		7,6E+0		8,4E+0		9,9E+1
1150		7,5E+0		8,6E+0		2,0E+1
1155		7,6E+0		8,8E+0		4,5E+0
1160		7,7E+0		9,1E+0		4,3E+0
1165		7,8E+0		9,5E+0		4,5E+0
1170		7,9E+0		9,7E+0		4,9E+0
1175		7,9E+0		9,9E+0		7,9E+0
1180		7,9E+0		9,9E+0		5,9E+0
1185		7,9E+0		9,9E+0		7,8E+0
1190		7,9E+0		9,9E+0		5,9E+0
1195		7,8E+0		9,9E+0		9,6E+0
1200		7,8E+0		9,9E+0		8,2E+0
1205		7,8E+0		9,9E+0		6,7E+0
1210		7,9E+0		1,0E+1		7,0E+0
1215		7,9E+0		1,0E+1		6,8E+0
1220		7,9E+0		1,0E+1		6,5E+0
1225		8,0E+0		1,0E+1		7,9E+0
1230		7,9E+0		1,0E+1		9,0E+0
1235		7,8E+0		1,0E+1		9,9E+0
1240		7,8E+0		1,0E+1		7,1E+0
1245		7,8E+0		1,0E+1		7,0E+0
1250		7,8E+0		1,0E+1		8,5E+0
1255		7,8E+0		1,0E+1		5,3E+0
1260		7,9E+0		1,0E+1		6,1E+0
1265		7,9E+0		1,0E+1		5,1E+0
1270		7,9E+0		1,0E+1		8,2E+0
1275		7,9E+0		1,0E+1		6,6E+0
1280		7,9E+0		1,0E+1		8,8E+0
1285		7,9E+0		1,0E+1		8,2E+0
1290		7,9E+0		1,0E+1		6,7E+0
1295		7,9E+0		1,0E+1		7,7E+0
1300		7,9E+0		1,0E+1		8,5E+0
1305		7,8E+0		1,0E+1		9,8E+0
1310		7,8E+0		1,0E+1		6,6E+0
1315		7,8E+0		1,0E+1		7,6E+0
1320		7,8E+0		1,0E+1		7,1E+0
1325		7,8E+0		1,0E+1		8,4E+0
1330		7,8E+0		1,0E+1		6,8E+0
1335		7,9E+0		1,0E+1		6,0E+0
1340		7,9E+0		1,0E+1		7,0E+0
1345		7,9E+0		1,0E+1		9,0E+0
1350		7,9E+0		1,0E+1		9,2E+0
1355		7,8E+0		1,0E+1		7,4E+0
1360		7,9E+0		1,0E+1		6,3E+0
1365		7,9E+0		1,0E+1		6,9E+0
1370		7,9E+0		1,0E+1		8,9E+0
1375		7,8E+0		1,0E+1		9,9E+0
1380		7,8E+0		1,0E+1		6,9E+0
1385		7,8E+0		1,0E+1		6,4E+0
1390		7,8E+0		1,0E+1		8,5E+0
1395		7,8E+0		1,0E+1		8,3E+0
1400		7,9E+0		1,0E+1		6,7E+0
1405		7,9E+0		1,0E+1		6,2E+0
1410		7,9E+0		1,0E+1		7,9E+0
1415		7,9E+0		1,0E+1		8,2E+0
1420		7,9E+0		1,0E+1		3,8E+0
1425		8,1E+0		1,0E+1		9,9E-1
1430		8,5E+0		1,0E+1		2,4E-1
1435		8,9E+0		1,0E+1		1,8E-1
1440		9,4E+0		1,0E+1		1,8E-1
1445		9,8E+0		1,1E+1		1,8E-1
1450		1,0E+1		1,1E+1		1,8E-1
1455		1,1E+1		1,1E+1		1,8E-1
1460		1,1E+1		1,2E+1		1,8E-1
1465		1,2E+1		1,2E+1		1,8E-1
1470		1,2E+1		1,2E+1		1,8E-1
1475		1,3E+1		1,3E+1		1,7E-1
1480		1,3E+1		1,3E+1		1,7E-1
1485		1,3E+1		1,4E+1		1,7E-1
1490		1,4E+1		1,5E+1		1,7E-1
1495		1,4E+1		1,5E+1		1,7E-1
1500		1,5E+1		1,6E+1		1,7E-1
1505		1,5E+1		1,6E+1		1,7E-1
1510		1,6E+1		1,7E+1		1,7E-1
1515		1,6E+1		1,7E+1		1,7E-1
1520		1,7E+1		1,8E+1		1,7E-1
1525		1,7E+1		1,8E+1		1,7E-1
1530		1,8E+1		1,9E+1		1,7E-1
1535		1,8E+1		1,9E+1		1,7E-1
1540		1,9E+1		2,0E+1		1,7E-1
1545		1,9E+1		2,0E+1		1,7E-1
1550		2,0E+1		2,1E+1		1,7E-1
1555		2,0E+1		2,1E+1		1,7E-1
1560		2,1E+1		2,2E+1		1,7E-1
1565		2,1E+1		2,2E+1		1,7E-1
1570		2,2E+1		2,3E+1		1,7E-1
1575		2,2E+1		2,3E+1		1,7E-1
1580		2,3E+1		2,4E+1		1,7E-1
1585		2,3E+1		2,4E+1		1,7E-1
1590		2,3E+1		2,5E+1		1,7E-1
1595		2,4E+1		2,5E+1		1,7E-1
1600		2,4E+1		2,6E+1		1,7E-1
1605		2,5E+1		2,7E+1		1,7E-1
1610		2,6E+1		2,7E+1		1,7E-1
1615		2,6E+1		2,8E+1		1,7E-1
1620		2,7E+1		2,8E+1		1,7E-1
1625		2,7E+1		2,9E+1		1,7E-1
1630		2,8E+1		2,9E+1		1,7E-1
1635		2,8E+1		3,0E+1		1,7E-1
1640		2,8E+1		3,0E+1		1,7E-1
1645		2,9E+1		3,1E+1		1,7E-1
1650		2,9E+1		3,1E+1		1,7E-1
1655		3,0E+1		3,2E+1		1,7E-1
1660		3,1E+1		3,2E+1		1,7E-1
1665		3,1E+1		3,3E+1		1,7E-1
1670		3,2E+1		3,3E+1		1,7E-1
1675		3,2E+1		3,4E+1		1,7E-1
1680		3,3E+1		3,4E+1		1,7E-1
1685		3,3E+1		3,5E+1		1,7E-1
1690		3,4E+1		3,6E+1		1,7E-1
1695		3,4E+1		3,6E+1		1,7E-1
1700		3,5E+1		3,7E+1		1,7E-1
1705		3,5E+1		3,7E+1		1,7E-1
1710		3,6E+1		3,8E+1		1,7E-1
1715		3,6E+1		3,8E+1		1,7E-1
1720		3,7E+1		3,9E+1		1,7E-1
1725		3,7E+1		3,9E+1		1,7E-1
1730		3,8E+1		4,0E+1		1,7E-1
1735		3,8E+1		4,0E+1		1,7E-1
1740		3,9E+1		4,1E+1		1,7E-1
1745		3,9E+1		4,1E+1		1,7E-1
1750		4,0E+1		4,2E+1		1,7E-1
1755		4,0E+1		4,2E+1		1,7E-1
1760		4,1E+1		4,3E+1		1,7E-1
1765		4,1E+1		4,4E+1		1,7E-1
1770		4,2E+1		4,4E+1		1,7E-1
1775		4,2E+1		4,5E+1		1,7E-1
1780		4,3E+1		4,5E+1		1,7E-1
1785		4,4E+1		4,6E+1		1,7E-1
1790		4,4E+1		4,6E+1		1,7E-1
1795		4,5E+1		4,7E+1		1,7E-1
1800		4,5E+1		4,7E+1		1,7E-1
1805		4,6E+1		4,8E+1		1,7E-1
1810		4,6E+1		4,8E+1		1,7E-1
1815		4,7E+1		4,9E+1		1,7E-1
1820		4,7E+1		4,9E+1		1,7E-1
1825		4,8E+1		5,0E+1		1,7E-1
1830		4,8E+1		5,0E+1		1,7E-1
1835		4,9E+1		5,1E+1		1,7E-1
1840		4,9E+1		5,1E+1		1,7E-1
1845		5,0E+1		5,2E+1		1,7E-1
1850		5,0E+1		5,2E+1		1,7E-1
1855		5,2E+1		5,3E+1		1,7E-1
1860		5,3E+1		5,4E+1		1,7E-1
1865		5,4E+1		5,4E+1		1,7E-1
1870		5,6E+1		5,5E+1		1,7E-1
1875		5,8E+1		5,6E+1		1,7E-1
1880		5,9E+1		5,7E+1		1,7E-1
1885		6,1E+1		5,9E+1		1,7E-1
1890		6,3E+1		6,0E+1		1,7E-1
1895		6,4E+1		6,1E+1		1,7E-1
1900		6,6E+1		6,2E+1		1,7E-1
1905		6,8E+1		6,4E+1		1,7E-1
1910		6,9E+1		6,5E+1		1,7E-1
1915		7,1E+1		6,7E+1		1,7E-1
1920		7,3E+1		6,9E+1		1,7E-1
1925		7,4E+1		7,0E+1		1,7E-1
1930		7,6E+1		7,2E+1		1,7E-1
1935		7,8E+1		7,3E+1		1,7E-1
1940		7,9E+1		7,5E+1		1,7E-1
1945		8,1E+1		7,6E+1		1,7E-1
1950		8,3E+1		7,8E+1		1,7E-1
1955		8,5E+1		8,0E+1		1,7E-1
1960		8,6E+1		8,1E+1		1,7E-1
1965		8,8E+1		8,3E+1		1,7E-1
1970		8,9E+1		8,4E+1		1,7E-1
1975		9,2E+1		8,6E+1		1,7E-1
1980		9,3E+1		8,7E+1		1,7E-1
1985		9,5E+1		8,9E+1		1,7E-1
1990		9,7E+1		9,1E+1		1,7E-1
1995		9,8E+1		9,2E+1		1,7E-1
2000		1,0E+2		9,4E+1		1,7E-1
2005		1,0E+2		9,5E+1		1,7E-1
2010		1,0E+2		9,7E+1		1,7E-1
2015		1,1E+2		9,8E+1		1,7E-1
2020		1,1E+2		1,0E+2		1,7E-1
2025		1,1E+2		1,0E+2		1,7E-1
2030		1,1E+2		1,0E+2		1,7E-1
2035		1,1E+2		1,0E+2		1,7E-1
2040		1,1E+2		1,1E+2		1,7E-1
2045		1,2E+2		1,1E+2		1,7E-1
2050		1,2E+2		1,1E+2		1,7E-1
2055		1,2E+2		1,1E+2		1,7E-1
2060		1,2E+2		1,1E+2		1,7E-1
2065		1,2E+2		1,1E+2		1,7E-1
2070		1,3E+2		1,2E+2		1,7E-1
2075		1,3E+2		1,2E+2		1,7E-1
2080		1,3E+2		1,2E+2		1,7E-1
2085		1,3E+2		1,2E+2		1,7E-1
2090		1,3E+2		1,2E+2		1,7E-1
2095		1,3E+2		1,2E+2		1,7E-1
2100		1,4E+2		1,3E+2		1,7E-1
2105		1,4E+2		1,3E+2		1,7E-1
2110		1,4E+2		1,3E+2		1,8E-1
2115		1,4E+2		1,3E+2		1,8E-1
2120		1,4E+2		1,3E+2		1,8E-1
2125		1,5E+2		1,3E+2		1,8E-1
2130		1,5E+2		1,3E+2		1,8E-1
2135		1,5E+2		1,4E+2		1,8E-1
2140		1,5E+2		1,4E+2		1,7E-1
2145		1,5E+2		1,4E+2		1,7E-1
2150		1,5E+2		1,4E+2		1,7E-1
2155		1,6E+2		1,4E+2		1,7E-1
2160		1,6E+2		1,4E+2		1,8E-1
2165		1,6E+2		1,5E+2		1,7E-1
2170		1,6E+2		1,5E+2		1,8E-1
2175		1,7E+2		1,5E+2		1,8E-1
2180		1,7E+2		1,5E+2		1,8E-1
2185		1,7E+2		1,5E+2		1,8E-1
2190		1,7E+2		1,5E+2		1,8E-1
2195		1,7E+2		1,6E+2		1,8E-1
2200		1,7E+2		1,6E+2		1,7E-1
2205		1,8E+2		1,6E+2		1,7E-1
2210		1,8E+2		1,6E+2		1,7E-1
2215		1,8E+2		1,6E+2		1,8E-1
2220		1,8E+2		1,6E+2		1,8E-1
2225		1,8E+2		1,6E+2		1,8E-1
2230		1,9E+2		1,7E+2		1,8E-1
2235		1,9E+2		1,7E+2		1,8E-1
2240		1,9E+2		1,7E+2		1,8E-1
2245		1,9E+2		1,7E+2		1,8E-1
2250		2,0E+2		1,7E+2		1,8E-1
2255		2,0E+2		1,7E+2		1,8E-1
2260		2,0E+2		1,8E+2		1,8E-1
2265		2,0E+2		1,8E+2		1,8E-1
2270		2,0E+2		1,8E+2		1,8E-1
2275		2,1E+2		1,8E+2		1,8E-1
2280		2,1E+2		1,8E+2		1,8E-1
2285		2,1E+2		1,8E+2		1,8E-1
2290		2,1E+2		1,9E+2		1,8E-1
2295		2,1E+2		1,9E+2		1,8E-1
2300		2,2E+2		1,9E+2		1,8E-1
2305		2,2E+2		1,9E+2		1,8E-1
2310		2,2E+2		1,9E+2		4,2E-1
2315		2,2E+2		1,9E+2		1,2E+1
2320		2,1E+2		1,9E+2		2,2E+1
2325		2,1E+2		1,9E+2		3,6E+0
2330		2,1E+2		1,9E+2		2,5E-1
2335		2,1E+2		1,9E+2		2,0E-1
2340		2,1E+2		2,0E+2		1,9E-1
2345		2,1E+2		2,0E+2		1,9E-1
2350		2,2E+2		2,0E+2		1,9E-1
2355		2,2E+2		2,0E+2		2,0E-1
2360		2,2E+2		2,0E+2		2,2E-1
2365		2,2E+2		2,0E+2		2,5E-1
2370		2,2E+2		2,0E+2		2,7E-1
2375		2,2E+2		2,0E+2		2,8E-1
2380		2,2E+2		2,0E+2		2,8E-1
2385		2,2E+2		2,0E+2		2,8E-1
2390		2,2E+2		2,0E+2		7,4E-1
2395		2,2E+2		2,0E+2		1,9E+1
2400		2,1E+2		2,0E+2		3,4E+2
2405		2,1E+2		2,0E+2		7,6E+2
2410		2,1E+2		2,0E+2		3,4E+2
2415		2,2E+2		2,0E+2		9,8E+1
2420		2,2E+2		2,0E+2		2,2E+1
2425		2,2E+2		2,0E+2		1,0E+1
2430		2,2E+2		2,0E+2		6,6E+0
2435		2,2E+2		2,0E+2		4,7E+0
2440		2,2E+2		2,0E+2		2,8E+1
2445		2,2E+2		2,0E+2		2,2E+2
2450		2,1E+2		2,0E+2		7,6E+2
2455		2,2E+2		2,0E+2		5,3E+2
2460		2,2E+2		2,0E+2		1,3E+2
2465		2,2E+2		2,0E+2		3,0E+1
2470		2,2E+2		2,0E+2		1,0E+1
2475		2,2E+2		2,0E+2		6,2E+0
2480		2,2E+2		2,0E+2		1,4E+1
2485		2,2E+2		2,0E+2		1,1E+2
2490		2,1E+2		2,0E+2		7,0E+2
2495		2,2E+2		2,0E+2		7,6E+2
2500		2,2E+2		2,0E+2		2,4E+2
2505		2,2E+2		2,0E+2		7,1E+1
2510		2,2E+2		2,0E+2		1,8E+1
2515		2,2E+2		2,0E+2		9,8E+0
2520		2,2E+2		2,0E+2		1,7E+1
2525		2,1E+2		2,0E+2		1,2E+2
2530		2,1E+2		2,0E+2		7,6E+2
2535		2,1E+2		2,0E+2		7,6E+2
2540		2,1E+2		2,0E+2		5,3E+2
2545		2,1E+2		2,0E+2		1,7E+2
2550		2,1E+2		2,0E+2		5,0E+1
2555		2,1E+2		2,0E+2		1,7E+1
2560		2,1E+2		1,9E+2		1,0E+1
2565		2,1E+2		1,9E+2		7,2E+0
2570		2,0E+2		1,9E+2		5,3E+0
2575		2,1E+2		1,9E+2		4,1E+0
2580		2,1E+2		1,9E+2		3,3E+0
2585		2,1E+2		1,9E+2		2,6E+0
2590		2,1E+2		1,9E+2		2,2E+0
2595		2,1E+2		1,9E+2		1,8E+0
2600		2,1E+2		1,9E+2		1,5E+0
2605		2,1E+2		1,9E+2		1,3E+0
2610		2,1E+2		1,9E+2		1,1E+0
2615		2,1E+2		1,9E+2		9,7E-1
2620		2,1E+2		1,9E+2		8,4E-1
2625		2,1E+2		1,9E+2		7,5E-1
2630		2,1E+2		1,9E+2		6,6E-1
2635		2,0E+2		1,9E+2		5,8E-1
2640		2,0E+2		1,9E+2		5,2E-1
2645		2,0E+2		1,9E+2		4,7E-1
2650		2,0E+2		1,9E+2		4,2E-1
2655		2,0E+2		1,9E+2		3,8E-1
2660		2,0E+2		1,9E+2		3,5E-1
2665		2,0E+2		1,9E+2		3,2E-1
2670		2,0E+2		1,9E+2		3,0E-1
2675		2,0E+2		1,9E+2		2,8E-1
2680		2,0E+2		1,9E+2		2,6E-1
2685		2,0E+2		1,9E+2		2,5E-1
2690		2,0E+2		1,9E+2		2,4E-1
2695		2,0E+2		1,9E+2		2,3E-1
2700		2,1E+2		1,9E+2		2,2E-1
2705		2,1E+2		1,9E+2		2,1E-1
2710		2,1E+2		1,9E+2		2,1E-1
2715		2,1E+2		1,9E+2		2,0E-1
2720		2,1E+2		1,9E+2		2,0E-1
2725		2,1E+2		1,9E+2		1,9E-1
2730		2,1E+2		1,9E+2		1,9E-1
2735		2,1E+2		1,9E+2		1,9E-1
2740		2,1E+2		1,9E+2		1,9E-1
2745		2,1E+2		1,9E+2		1,9E-1
2750		2,1E+2		2,0E+2		1,8E-1
2755		2,1E+2		2,0E+2		1,8E-1
2760		2,1E+2		2,0E+2		1,8E-1
2765		2,1E+2		2,0E+2		1,8E-1
2770		2,1E+2		2,0E+2		6,3E-1
2775		2,1E+2		2,0E+2		1,6E+1
2780		2,1E+2		2,0E+2		4,0E+2
2785		2,1E+2		2,0E+2		7,6E+2
2790		2,1E+2		2,0E+2		3,7E+2
2795		2,1E+2		2,0E+2		9,3E+1
2800		2,1E+2		2,0E+2		2,0E+1
2805		2,1E+2		2,0E+2		5,1E+1
2810		2,1E+2		2,0E+2		2,9E+2
2815		2,1E+2		2,0E+2		7,6E+2
2820		2,1E+2		2,0E+2		7,6E+2
2825		2,1E+2		2,0E+2		2,9E+2
2830		2,1E+2		2,0E+2		8,0E+1
2835		2,1E+2		2,0E+2		2,1E+1
2840		2,1E+2		2,0E+2		1,1E+1
2845		2,1E+2		2,0E+2		7,0E+0
2850		2,1E+2		2,0E+2		5,2E+0
2855		2,1E+2		2,0E+2		3,9E+0
2860		2,1E+2		2,0E+2		3,0E+0
2865		2,1E+2		2,0E+2		2,4E+0
2870		2,1E+2		2,0E+2		2,0E+0
2875		2,1E+2		2,0E+2		9,5E+0
2880		2,1E+2		2,0E+2		1,0E+2
2885		2,1E+2		2,0E+2		7,6E+2
2890		2,1E+2		2,0E+2		7,6E+2
2895		2,1E+2		2,0E+2		3,2E+2
2900		2,1E+2		2,0E+2		9,2E+1
2905		2,1E+2		2,0E+2		2,2E+1
2910		2,1E+2		2,0E+2		1,1E+1
2915		2,1E+2		2,0E+2		7,3E+0
2920		2,1E+2		2,0E+2		1,0E+1
