Süre	1. Bölge	2. Bölge	3. Bölge	Isýnma	Soðutma 
(Sn)	(ºC)		(ºC)		(ºC)		(ºC)	(ºC)
       	Mavi		Kýrmýzý		Yeþil		Turuncu	Sarý
0	280		285		279		280	69
1	280		285		279		280	69
2	280		285		279		280	69
3	280		285		279		280	69
4	280		285		279		280	69
5	280		285		279		280	69
6	280		285		279		280	69
7	280		285		279		280	69
8	280		285		279		280	69
