Süre (Sn)	Basýnç (Torr)
0		2,7E+0
5		2,7E+0
10		3,6E-7
15		1,1E-2
20		2,7E+0
25		2,7E+0
30		2,7E+0
35		2,7E+0
40		2,7E+0
45		2,7E+0
50		2,7E+0
55		2,7E+0
60		2,7E+0
65		2,7E+0
70		2,7E+0
75		2,7E+0
80		2,7E+0
85		2,7E+0
90		2,7E+0
95		2,7E+0
100		2,7E+0
105		2,7E+0
110		2,7E+0
115		2,7E+0
120		2,7E+0
125		2,7E+0
130		2,7E+0
135		2,7E+0
140		2,7E+0
145		2,7E+0
150		2,7E+0
155		2,7E+0
160		2,7E+0
165		2,7E+0
170		2,7E+0
175		2,7E+0
180		2,7E+0
185		2,7E+0
190		2,7E+0
195		2,7E+0
200		2,7E+0
205		2,7E+0
210		2,7E+0
215		2,7E+0
220		2,7E+0
225		2,7E+0
230		2,7E+0
235		2,7E+0
240		2,7E+0
245		2,7E+0
250		2,7E+0
255		2,7E+0
260		2,7E+0
265		2,7E+0
270		2,7E+0
