Süre (Sn)	Basýnç (Torr)
0		2,4E-6
1		2,4E-6
2		2,4E-6
3		2,4E-6
4		2,4E-6
5		2,4E-6
6		2,4E-6
7		2,3E-6
8		2,3E-6
9		2,3E-6
10		2,3E-6
11		2,3E-6
12		2,3E-6
13		2,6E-6
14		3,3E-6
15		4,2E-6
16		5,7E-6
17		7,2E-6
18		9,1E-6
19		1,2E-5
20		1,6E-5
21		2,0E-5
22		2,7E-5
23		3,3E-5
24		4,2E-5
25		5,6E-5
26		7,0E-5
27		7,6E-5
28		7,8E-5
29		7,9E-5
30		8,1E-5
31		8,3E-5
32		8,5E-5
33		8,4E-5
34		8,2E-5
35		8,1E-5
36		8,5E-5
37		8,1E-5
38		7,3E-5
39		7,0E-5
40		6,8E-5
41		6,5E-5
42		6,2E-5
43		5,9E-5
44		5,6E-5
45		5,5E-5
46		5,4E-5
47		5,4E-5
48		5,4E-5
49		5,2E-5
50		5,2E-5
51		5,6E-5
52		6,1E-5
53		6,2E-5
54		6,2E-5
55		6,2E-5
56		6,3E-5
57		6,4E-5
58		7,0E-5
59		7,5E-5
60		7,9E-5
61		8,6E-5
62		9,2E-5
63		9,7E-5
64		1,0E-4
65		1,1E-4
66		8,8E-5
67		6,8E-5
68		5,5E-5
69		4,4E-5
70		3,3E-5
71		2,6E-5
72		1,9E-5
73		1,3E-5
74		1,0E-5
75		7,8E-6
76		5,5E-6
77		4,2E-6
78		3,2E-6
79		2,8E-6
80		3,1E-6
81		3,9E-6
82		5,3E-6
83		6,6E-6
84		8,3E-6
85		1,1E-5
86		1,4E-5
87		1,6E-5
88		2,0E-5
89		2,3E-5
90		2,7E-5
91		3,6E-5
92		4,5E-5
93		5,2E-5
94		5,1E-5
95		4,6E-5
96		3,7E-5
97		2,8E-5
98		2,2E-5
99		1,8E-5
100		1,4E-5
101		1,2E-5
102		1,0E-5
103		8,2E-6
104		6,7E-6
105		5,5E-6
106		4,3E-6
107		3,9E-6
108		3,3E-6
109		3,1E-6
110		3,1E-6
111		3,1E-6
112		3,1E-6
113		3,1E-6
114		3,1E-6
115		3,1E-6
116		3,1E-6
117		3,1E-6
118		3,0E-6
119		3,0E-6
120		2,8E-6
121		2,6E-6
122		2,6E-6
123		2,5E-6
124		2,4E-6
125		2,4E-6
126		2,4E-6
127		2,4E-6
128		2,4E-6
129		3,2E-6
130		4,5E-6
131		5,8E-6
132		7,4E-6
133		1,0E-5
