Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
760		7,7E-6		7,8E-2		1,7E-1
765		7,7E-6		7,8E-2		1,7E-1
770		7,7E-6		7,8E-2		1,7E-1
775		7,7E-6		7,8E-2		1,7E-1
780		7,7E-6		7,8E-2		1,7E-1
785		7,7E-6		7,8E-2		1,7E-1
790		7,7E-6		7,8E-2		1,8E-1
795		7,7E-6		7,8E-2		1,7E-1
800		7,6E-6		7,8E-2		1,7E-1
805		7,5E-6		7,8E-2		1,7E-1
810		7,4E-6		7,8E-2		1,7E-1
815		7,3E-6		7,8E-2		1,7E-1
820		7,4E-6		7,8E-2		1,7E-1
825		7,4E-6		7,8E-2		1,7E-1
830		7,3E-6		7,8E-2		1,7E-1
835		7,2E-6		7,8E-2		1,7E-1
840		7,4E-6		7,8E-2		1,8E-1
845		7,5E-6		7,8E-2		1,8E-1
850		7,6E-6		7,8E-2		1,8E-1
855		7,4E-6		7,8E-2		1,7E-1
860		7,4E-6		7,8E-2		1,7E-1
865		7,4E-6		7,8E-2		1,7E-1
870		7,5E-6		7,8E-2		1,7E-1
875		7,4E-6		7,8E-2		1,7E-1
880		7,2E-6		7,8E-2		1,7E-1
885		7,2E-6		7,8E-2		1,7E-1
890		7,3E-6		7,8E-2		1,7E-1
895		7,4E-6		7,8E-2		1,7E-1
900		7,3E-6		7,8E-2		1,7E-1
905		7,4E-6		7,8E-2		1,7E-1
910		7,3E-6		7,8E-2		1,7E-1
915		7,3E-6		7,8E-2		1,7E-1
920		7,3E-6		7,8E-2		1,7E-1
925		7,4E-6		7,8E-2		1,7E-1
930		7,3E-6		7,8E-2		1,7E-1
935		7,3E-6		7,8E-2		1,7E-1
940		7,2E-6		7,8E-2		1,7E-1
945		7,3E-6		7,8E-2		1,7E-1
950		7,2E-6		7,8E-2		1,8E-1
955		7,2E-6		7,8E-2		1,7E-1
960		7,2E-6		7,8E-2		1,7E-1
965		7,2E-6		7,8E-2		1,7E-1
970		7,2E-6		7,8E-2		1,7E-1
975		7,2E-6		7,8E-2		1,7E-1
980		7,2E-6		7,8E-2		1,7E-1
985		7,2E-6		7,8E-2		1,8E-1
990		7,3E-6		7,8E-2		1,8E-1
995		7,2E-6		7,8E-2		1,8E-1
1000		7,1E-6		7,8E-2		1,8E-1
1005		7,0E-6		7,8E-2		1,7E-1
1010		7,0E-6		7,8E-2		1,7E-1
1015		7,1E-6		7,8E-2		1,8E-1
1020		7,2E-6		7,8E-2		1,8E-1
1025		7,1E-6		7,8E-2		1,8E-1
1030		7,2E-6		7,8E-2		1,8E-1
1035		7,2E-6		7,8E-2		1,8E-1
1040		7,1E-6		7,8E-2		1,8E-1
1045		7,1E-6		7,8E-2		1,8E-1
1050		7,0E-6		7,8E-2		1,8E-1
1055		7,1E-6		7,8E-2		1,7E-1
1060		7,1E-6		7,8E-2		1,7E-1
1065		7,1E-6		7,8E-2		1,8E-1
1070		7,1E-6		7,8E-2		1,8E-1
1075		7,1E-6		7,8E-2		1,7E-1
1080		7,1E-6		7,8E-2		1,7E-1
1085		7,1E-6		7,8E-2		1,8E-1
1090		6,9E-6		7,8E-2		1,7E-1
1095		6,9E-6		7,8E-2		1,7E-1
1100		7,0E-6		7,8E-2		1,7E-1
1105		7,0E-6		7,8E-2		1,7E-1
1110		6,9E-6		7,8E-2		1,7E-1
1115		6,8E-6		7,8E-2		1,7E-1
1120		6,8E-6		7,8E-2		1,7E-1
1125		6,8E-6		7,8E-2		1,7E-1
1130		6,7E-6		7,8E-2		1,7E-1
1135		6,6E-6		7,8E-2		1,7E-1
1140		6,7E-6		7,8E-2		1,7E-1
1145		6,8E-6		7,8E-2		1,7E-1
1150		7,0E-6		7,8E-2		1,7E-1
1155		7,2E-6		7,8E-2		1,8E-1
1160		7,1E-6		7,8E-2		1,7E-1
1165		7,0E-6		7,8E-2		1,7E-1
1170		6,9E-6		7,8E-2		1,7E-1
1175		6,9E-6		7,8E-2		1,7E-1
1180		6,9E-6		7,8E-2		1,7E-1
1185		6,8E-6		7,8E-2		1,7E-1
1190		6,8E-6		7,8E-2		1,7E-1
1195		6,7E-6		7,8E-2		1,8E-1
1200		6,7E-6		7,8E-2		1,7E-1
1205		6,8E-6		7,8E-2		1,7E-1
1210		6,9E-6		7,8E-2		1,7E-1
1215		6,9E-6		7,8E-2		1,8E-1
1220		6,9E-6		7,8E-2		1,8E-1
1225		6,8E-6		7,8E-2		1,8E-1
1230		6,7E-6		7,8E-2		1,8E-1
1235		6,7E-6		7,8E-2		1,7E-1
1240		6,8E-6		7,8E-2		1,7E-1
1245		6,8E-6		7,8E-2		1,7E-1
1250		6,7E-6		7,8E-2		1,7E-1
1255		6,7E-6		7,8E-2		1,7E-1
1260		6,6E-6		7,8E-2		1,7E-1
1265		6,5E-6		7,8E-2		1,7E-1
1270		6,5E-6		7,8E-2		1,7E-1
1275		6,6E-6		7,8E-2		1,7E-1
1280		6,7E-6		7,8E-2		1,7E-1
1285		6,7E-6		7,8E-2		1,7E-1
1290		6,6E-6		7,8E-2		1,8E-1
1295		6,6E-6		7,8E-2		1,8E-1
1300		6,6E-6		7,8E-2		1,8E-1
1305		6,6E-6		7,8E-2		1,8E-1
1310		6,5E-6		7,8E-2		1,8E-1
1315		6,4E-6		7,8E-2		1,8E-1
1320		6,5E-6		7,8E-2		1,8E-1
1325		6,6E-6		7,8E-2		1,7E-1
1330		6,6E-6		7,8E-2		1,7E-1
1335		6,6E-6		7,8E-2		1,7E-1
1340		6,6E-6		7,8E-2		1,7E-1
1345		6,6E-6		7,8E-2		1,7E-1
1350		6,5E-6		7,8E-2		1,7E-1
1355		6,4E-6		7,8E-2		1,7E-1
1360		6,4E-6		7,8E-2		1,7E-1
1365		6,4E-6		7,8E-2		1,7E-1
1370		6,4E-6		7,8E-2		1,7E-1
1375		6,4E-6		7,8E-2		1,7E-1
1380		6,3E-6		7,8E-2		1,7E-1
1385		6,3E-6		7,8E-2		1,8E-1
1390		6,2E-6		7,8E-2		1,7E-1
1395		6,3E-6		7,8E-2		1,7E-1
1400		6,3E-6		7,8E-2		1,7E-1
1405		6,3E-6		7,8E-2		1,8E-1
1410		6,2E-6		7,8E-2		1,8E-1
1415		6,2E-6		7,8E-2		1,8E-1
1420		6,2E-6		7,8E-2		1,8E-1
1425		6,2E-6		7,8E-2		1,7E-1
1430		6,2E-6		7,8E-2		1,7E-1
1435		6,2E-6		7,8E-2		1,7E-1
1440		6,2E-6		7,8E-2		1,7E-1
1445		6,2E-6		7,8E-2		1,7E-1
1450		6,1E-6		7,8E-2		1,7E-1
1455		6,1E-6		7,8E-2		1,7E-1
1460		6,1E-6		7,8E-2		1,7E-1
1465		6,2E-6		7,8E-2		1,7E-1
1470		6,1E-6		7,8E-2		1,7E-1
1475		6,1E-6		7,8E-2		1,7E-1
1480		6,2E-6		7,8E-2		1,7E-1
1485		6,2E-6		7,8E-2		1,7E-1
1490		6,1E-6		7,8E-2		1,7E-1
1495		6,1E-6		7,8E-2		1,7E-1
1500		6,1E-6		7,8E-2		1,7E-1
1505		6,1E-6		7,8E-2		1,7E-1
1510		6,1E-6		7,8E-2		1,7E-1
1515		6,1E-6		7,8E-2		1,7E-1
1520		6,1E-6		7,8E-2		1,7E-1
1525		5,9E-6		7,8E-2		1,7E-1
1530		5,8E-6		7,8E-2		1,7E-1
1535		5,9E-6		7,8E-2		1,7E-1
1540		6,0E-6		7,8E-2		1,7E-1
1545		6,0E-6		7,8E-2		1,7E-1
1550		6,0E-6		7,8E-2		1,7E-1
1555		6,0E-6		7,8E-2		1,7E-1
1560		6,0E-6		7,8E-2		1,7E-1
1565		5,9E-6		7,8E-2		1,7E-1
1570		5,9E-6		7,8E-2		1,7E-1
1575		5,9E-6		7,8E-2		1,7E-1
1580		5,9E-6		7,8E-2		1,7E-1
1585		6,0E-6		7,8E-2		1,7E-1
1590		6,1E-6		7,8E-2		1,7E-1
1595		6,0E-6		7,8E-2		1,7E-1
1600		6,0E-6		7,8E-2		1,7E-1
1605		5,9E-6		7,8E-2		1,7E-1
1610		6,0E-6		7,8E-2		1,7E-1
1615		5,9E-6		7,8E-2		1,7E-1
1620		5,8E-6		7,8E-2		1,7E-1
1625		5,8E-6		7,8E-2		1,7E-1
1630		5,7E-6		7,8E-2		1,7E-1
1635		5,7E-6		7,8E-2		1,7E-1
1640		5,7E-6		7,8E-2		1,7E-1
1645		5,6E-6		7,8E-2		1,7E-1
1650		5,6E-6		7,8E-2		1,7E-1
1655		5,6E-6		7,8E-2		1,7E-1
1660		5,6E-6		7,8E-2		1,7E-1
1665		5,5E-6		7,8E-2		1,7E-1
1670		5,5E-6		7,8E-2		1,7E-1
1675		5,6E-6		7,8E-2		1,7E-1
1680		5,8E-6		7,8E-2		1,7E-1
1685		5,7E-6		7,8E-2		1,7E-1
1690		5,7E-6		7,8E-2		1,7E-1
1695		5,7E-6		7,8E-2		1,7E-1
1700		5,7E-6		7,8E-2		1,8E-1
1705		5,7E-6		7,8E-2		1,7E-1
1710		5,7E-6		7,8E-2		1,7E-1
1715		5,7E-6		7,8E-2		1,7E-1
1720		5,7E-6		7,8E-2		1,7E-1
1725		5,7E-6		7,8E-2		1,7E-1
1730		5,8E-6		7,8E-2		1,7E-1
1735		5,8E-6		7,8E-2		1,7E-1
1740		5,7E-6		7,8E-2		1,7E-1
1745		5,7E-6		7,8E-2		1,7E-1
1750		5,7E-6		7,8E-2		1,7E-1
1755		5,7E-6		7,8E-2		1,7E-1
1760		5,7E-6		7,8E-2		1,7E-1
1765		5,6E-6		7,8E-2		1,7E-1
1770		5,5E-6		7,8E-2		1,7E-1
1775		5,5E-6		7,8E-2		1,7E-1
1780		5,5E-6		7,8E-2		1,7E-1
1785		5,4E-6		7,8E-2		1,7E-1
1790		5,5E-6		7,8E-2		1,7E-1
1795		5,5E-6		7,8E-2		1,7E-1
1800		5,5E-6		7,8E-2		1,7E-1
1805		5,4E-6		7,8E-2		1,7E-1
1810		5,4E-6		7,8E-2		1,7E-1
1815		5,4E-6		7,8E-2		1,7E-1
1820		5,4E-6		7,8E-2		1,7E-1
1825		5,3E-6		7,8E-2		1,7E-1
1830		5,3E-6		7,8E-2		1,7E-1
1835		5,4E-6		7,8E-2		1,7E-1
1840		5,4E-6		7,8E-2		1,7E-1
1845		5,4E-6		7,8E-2		1,7E-1
1850		5,4E-6		7,8E-2		1,7E-1
1855		5,4E-6		7,8E-2		1,7E-1
1860		5,3E-6		7,8E-2		1,7E-1
1865		5,3E-6		7,8E-2		1,7E-1
1870		5,2E-6		7,8E-2		1,7E-1
1875		5,3E-6		7,8E-2		1,7E-1
1880		5,3E-6		7,8E-2		1,7E-1
1885		5,4E-6		7,8E-2		1,7E-1
1890		5,3E-6		7,8E-2		1,7E-1
1895		5,3E-6		7,8E-2		1,7E-1
1900		5,2E-6		7,8E-2		1,8E-1
1905		5,2E-6		7,8E-2		1,7E-1
1910		5,1E-6		7,8E-2		1,7E-1
1915		5,0E-6		7,8E-2		1,7E-1
1920		5,0E-6		7,8E-2		1,7E-1
1925		5,2E-6		7,8E-2		1,7E-1
1930		5,2E-6		7,8E-2		1,7E-1
1935		5,2E-6		7,8E-2		1,7E-1
1940		5,1E-6		7,8E-2		1,7E-1
1945		5,2E-6		7,8E-2		1,7E-1
1950		5,1E-6		7,8E-2		1,7E-1
1955		5,1E-6		7,8E-2		1,8E-1
1960		5,0E-6		7,8E-2		1,8E-1
1965		5,0E-6		7,8E-2		1,7E-1
1970		5,0E-6		7,8E-2		1,7E-1
1975		5,0E-6		7,8E-2		1,7E-1
1980		5,0E-6		7,8E-2		1,7E-1
1985		5,0E-6		7,8E-2		1,8E-1
1990		4,9E-6		7,8E-2		1,7E-1
1995		4,8E-6		7,8E-2		1,7E-1
2000		4,7E-6		7,8E-2		1,7E-1
2005		4,7E-6		7,8E-2		1,7E-1
2010		4,7E-6		7,8E-2		1,7E-1
2015		4,6E-6		7,8E-2		1,8E-1
2020		4,7E-6		7,8E-2		1,8E-1
2025		4,6E-6		7,8E-2		1,8E-1
2030		4,7E-6		7,8E-2		1,8E-1
2035		4,7E-6		7,8E-2		1,8E-1
2040		4,7E-6		7,8E-2		1,8E-1
2045		4,7E-6		7,8E-2		1,8E-1
2050		4,6E-6		7,8E-2		1,7E-1
2055		4,5E-6		7,8E-2		1,7E-1
2060		4,5E-6		7,8E-2		1,7E-1
2065		4,5E-6		7,8E-2		1,8E-1
2070		4,4E-6		7,8E-2		1,7E-1
2075		4,2E-6		7,8E-2		1,7E-1
2080		4,2E-6		7,8E-2		1,7E-1
2085		4,1E-6		7,8E-2		1,7E-1
2090		3,8E-6		7,8E-2		1,7E-1
2095		3,7E-6		7,8E-2		1,8E-1
2100		3,7E-6		7,8E-2		1,8E-1
2105		3,7E-6		7,8E-2		1,7E-1
2110		3,7E-6		7,8E-2		1,7E-1
2115		3,8E-6		7,8E-2		1,7E-1
2120		3,8E-6		7,8E-2		1,8E-1
2125		3,8E-6		7,8E-2		1,8E-1
2130		3,8E-6		7,8E-2		1,7E-1
2135		3,7E-6		7,8E-2		1,7E-1
2140		3,7E-6		7,8E-2		1,8E-1
2145		3,6E-6		7,8E-2		1,8E-1
2150		3,6E-6		7,8E-2		1,7E-1
2155		3,6E-6		7,8E-2		1,7E-1
2160		3,6E-6		7,8E-2		1,7E-1
2165		3,5E-6		7,8E-2		1,8E-1
2170		3,4E-6		7,8E-2		1,7E-1
2175		3,4E-6		7,8E-2		1,7E-1
2180		3,3E-6		7,8E-2		1,8E-1
2185		3,2E-6		7,8E-2		1,7E-1
2190		3,1E-6		7,8E-2		1,8E-1
2195		3,0E-6		7,8E-2		1,8E-1
2200		3,0E-6		7,8E-2		1,8E-1
2205		3,1E-6		7,8E-2		1,8E-1
2210		3,2E-6		7,8E-2		1,8E-1
2215		3,3E-6		7,8E-2		1,8E-1
2220		3,3E-6		7,8E-2		1,8E-1
2225		3,2E-6		7,8E-2		1,8E-1
2230		3,1E-6		7,8E-2		1,8E-1
2235		3,1E-6		7,8E-2		1,7E-1
2240		3,0E-6		7,8E-2		1,7E-1
2245		3,1E-6		7,8E-2		1,7E-1
2250		3,1E-6		7,8E-2		1,8E-1
2255		3,1E-6		7,8E-2		1,8E-1
2260		3,1E-6		7,8E-2		1,8E-1
2265		3,0E-6		7,8E-2		1,8E-1
2270		2,9E-6		7,8E-2		1,7E-1
2275		2,9E-6		7,8E-2		1,8E-1
2280		2,7E-6		7,8E-2		1,8E-1
2285		2,7E-6		7,8E-2		1,8E-1
2290		2,8E-6		7,8E-2		1,8E-1
2295		2,8E-6		7,8E-2		1,8E-1
2300		2,7E-6		7,8E-2		1,8E-1
2305		2,7E-6		7,8E-2		1,8E-1
2310		2,8E-6		7,8E-2		1,8E-1
2315		2,8E-6		7,8E-2		1,7E-1
2320		2,8E-6		7,8E-2		1,7E-1
2325		2,7E-6		7,8E-2		1,8E-1
2330		2,7E-6		7,8E-2		1,8E-1
2335		2,7E-6		7,8E-2		1,8E-1
2340		2,8E-6		7,8E-2		1,8E-1
2345		2,8E-6		7,8E-2		1,8E-1
2350		2,8E-6		7,8E-2		1,8E-1
2355		2,7E-6		7,8E-2		1,8E-1
2360		2,7E-6		7,8E-2		1,8E-1
2365		2,7E-6		7,8E-2		1,8E-1
2370		2,7E-6		7,8E-2		1,8E-1
2375		2,7E-6		7,8E-2		1,8E-1
2380		2,7E-6		7,8E-2		1,8E-1
2385		2,7E-6		7,8E-2		1,8E-1
2390		2,7E-6		7,8E-2		1,8E-1
2395		2,7E-6		7,8E-2		1,8E-1
2400		2,6E-6		7,8E-2		1,8E-1
2405		2,6E-6		7,8E-2		1,8E-1
2410		2,6E-6		7,8E-2		1,8E-1
2415		2,6E-6		7,8E-2		1,8E-1
2420		2,6E-6		7,8E-2		1,8E-1
2425		2,6E-6		7,8E-2		1,8E-1
2430		2,6E-6		7,8E-2		1,8E-1
2435		2,6E-6		7,8E-2		1,8E-1
2440		2,6E-6		7,8E-2		1,8E-1
2445		2,6E-6		7,8E-2		1,8E-1
2450		2,6E-6		7,8E-2		1,8E-1
2455		2,6E-6		7,8E-2		1,7E-1
2460		2,6E-6		7,8E-2		1,7E-1
2465		2,5E-6		7,8E-2		1,7E-1
2470		2,5E-6		7,8E-2		1,8E-1
2475		2,5E-6		7,8E-2		1,7E-1
2480		2,6E-6		7,8E-2		1,7E-1
2485		2,5E-6		7,8E-2		1,8E-1
2490		2,5E-6		7,8E-2		1,8E-1
2495		2,5E-6		7,8E-2		1,7E-1
2500		2,5E-6		7,8E-2		1,7E-1
2505		2,5E-6		7,8E-2		1,8E-1
2510		2,5E-6		7,8E-2		1,8E-1
2515		2,5E-6		7,8E-2		1,8E-1
2520		2,5E-6		7,8E-2		1,8E-1
2525		2,5E-6		7,8E-2		1,8E-1
2530		2,4E-6		7,8E-2		1,8E-1
2535		2,4E-6		7,8E-2		1,8E-1
2540		2,4E-6		7,8E-2		1,8E-1
2545		2,4E-6		7,8E-2		1,8E-1
2550		2,4E-6		7,8E-2		1,8E-1
2555		2,4E-6		7,8E-2		1,8E-1
2560		2,4E-6		7,8E-2		1,8E-1
2565		2,4E-6		7,8E-2		1,8E-1
2570		2,3E-6		7,8E-2		1,8E-1
2575		2,3E-6		7,8E-2		1,8E-1
2580		2,3E-6		7,8E-2		1,8E-1
2585		2,3E-6		7,8E-2		1,8E-1
2590		2,3E-6		7,8E-2		1,8E-1
2595		2,4E-6		7,8E-2		1,8E-1
2600		2,4E-6		7,8E-2		1,8E-1
2605		2,4E-6		7,8E-2		1,8E-1
2610		2,3E-6		7,8E-2		1,8E-1
2615		2,2E-6		7,8E-2		1,8E-1
2620		2,2E-6		7,8E-2		1,7E-1
2625		2,2E-6		7,8E-2		1,7E-1
2630		2,3E-6		7,8E-2		1,7E-1
2635		2,3E-6		7,8E-2		1,7E-1
2640		2,3E-6		7,8E-2		1,7E-1
2645		2,3E-6		7,8E-2		1,7E-1
2650		2,4E-6		7,8E-2		1,7E-1
2655		2,4E-6		7,8E-2		1,7E-1
2660		2,4E-6		7,8E-2		1,8E-1
2665		2,4E-6		7,8E-2		1,7E-1
2670		2,3E-6		7,8E-2		1,7E-1
2675		2,3E-6		7,8E-2		1,7E-1
2680		2,3E-6		7,8E-2		1,7E-1
2685		2,3E-6		7,8E-2		1,8E-1
2690		2,2E-6		7,8E-2		1,8E-1
2695		2,2E-6		7,8E-2		1,7E-1
2700		2,2E-6		7,8E-2		1,7E-1
2705		2,2E-6		7,8E-2		1,7E-1
2710		2,2E-6		7,8E-2		1,8E-1
2715		2,2E-6		7,8E-2		1,8E-1
2720		2,2E-6		7,8E-2		1,8E-1
2725		2,2E-6		7,8E-2		1,8E-1
2730		2,2E-6		7,8E-2		1,7E-1
2735		2,2E-6		7,8E-2		1,7E-1
2740		2,2E-6		7,8E-2		1,7E-1
2745		2,2E-6		7,8E-2		1,7E-1
2750		2,2E-6		7,8E-2		1,7E-1
2755		2,2E-6		7,8E-2		1,7E-1
2760		2,2E-6		7,8E-2		1,7E-1
2765		2,2E-6		7,8E-2		1,7E-1
2770		2,2E-6		7,8E-2		1,7E-1
2775		2,2E-6		7,8E-2		1,7E-1
2780		2,2E-6		7,8E-2		1,7E-1
2785		2,2E-6		7,8E-2		1,7E-1
2790		2,2E-6		7,8E-2		1,7E-1
2795		2,2E-6		7,8E-2		1,8E-1
2800		2,2E-6		7,8E-2		1,7E-1
2805		2,2E-6		7,8E-2		1,7E-1
2810		2,2E-6		7,8E-2		1,7E-1
2815		2,2E-6		7,8E-2		1,7E-1
2820		2,2E-6		7,8E-2		1,7E-1
2825		2,2E-6		7,8E-2		1,7E-1
2830		2,1E-6		7,8E-2		1,7E-1
2835		2,1E-6		7,8E-2		1,7E-1
2840		2,1E-6		7,8E-2		1,7E-1
2845		2,2E-6		7,8E-2		1,7E-1
2850		2,1E-6		7,8E-2		1,7E-1
2855		2,1E-6		7,8E-2		1,8E-1
2860		2,1E-6		7,8E-2		1,8E-1
2865		2,1E-6		7,8E-2		1,8E-1
2870		2,1E-6		7,8E-2		1,8E-1
2875		2,2E-6		7,8E-2		1,7E-1
2880		2,2E-6		7,8E-2		1,7E-1
2885		2,1E-6		7,8E-2		1,8E-1
2890		2,0E-6		7,8E-2		1,8E-1
2895		2,0E-6		7,8E-2		1,8E-1
2900		2,1E-6		7,8E-2		1,8E-1
2905		2,2E-6		7,8E-2		1,7E-1
2910		2,2E-6		7,8E-2		1,7E-1
2915		2,2E-6		7,8E-2		1,7E-1
2920		2,2E-6		7,8E-2		1,8E-1
