Ýþlem Akýþý -  vaksis-Administrator  / 18:02:12
1.03.2017 / 18:02:13  -Kelebek vana kapatýldý.
1.03.2017 / 18:02:15  -BBÖ-BV açýldý.
1.03.2017 / 18:02:30  -BBÖ-BV açýldý.

***** ERROR  1.03.2017 / 18:02:30    AV çalýþmasý ile ilgili sorun tespit edildi (Kod 8).

1.03.2017 / 18:02:30  -1. Bölge Isýtýcýsý sýfýra set edildi.
1.03.2017 / 18:02:31  -2. Bölge Isýtýcýsý sýfýra set edildi.
1.03.2017 / 18:02:31  -3. Bölge Isýtýcýsý sýfýra set edildi.
1.03.2017 / 18:02:32  -BBÖ-BV kapatýldý.
1.03.2017 / 18:02:33  -Ana vana kapatýldý.
1.03.2017 / 18:02:34  -DP'ye çalýþ komutu gönderildi.
1.03.2017 / 18:02:35  -RP'ye dur komutu gönderildi.
1.03.2017 / 18:02:45  -RP'ye çalýþ komutu gönderildi.
1.03.2017 / 18:02:59  -RP'ye çalýþ komutu gönderildi.
1.03.2017 / 18:03:00  -BBÖ-BV açýldý.
