Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
1075		9,3E-5		7,8E-2		1,7E-1
1080		8,9E-5		7,8E-2		1,7E-1
1085		2,5E-4		7,8E-2		2,1E-1
1090		4,5E-3		8,5E-2		4,0E-1
1095		6,9E-2		1,0E-1		7,5E-1
1100		1,7E-1		1,1E-1		9,7E-1
1105		1,4E-1		1,2E-1		8,2E-1
1110		1,1E-1		1,3E-1		6,7E-1
1115		8,2E-2		1,4E-1		5,4E-1
1120		6,2E-2		1,4E-1		4,4E-1
1125		4,8E-2		1,5E-1		3,7E-1
1130		3,7E-2		1,6E-1		3,2E-1
1135		2,9E-2		1,6E-1		2,8E-1
1140		2,4E-2		1,6E-1		2,6E-1
1145		1,9E-2		1,6E-1		2,4E-1
1150		2,2E-2		1,4E-1		2,6E-1
1155		3,9E-2		1,4E-1		3,7E-1
1160		9,3E-2		1,4E-1		6,2E-1
1165		1,6E-1		1,6E-1		9,1E-1
1170		2,1E-1		1,9E-1		1,1E+0
1175		2,4E-1		2,2E-1		1,2E+0
1180		2,6E-1		2,6E-1		1,3E+0
1185		2,7E-1		2,9E-1		1,4E+0
1190		2,8E-1		3,2E-1		1,4E+0
1195		2,8E-1		3,6E-1		1,4E+0
1200		2,8E-1		4,0E-1		1,4E+0
1205		2,8E-1		4,4E-1		1,4E+0
1210		2,8E-1		4,8E-1		1,5E+0
1215		2,9E-1		5,3E-1		1,5E+0
1220		2,9E-1		5,5E-1		1,5E+0
1225		2,9E-1		5,7E-1		1,5E+0
1230		2,9E-1		5,8E-1		1,5E+0
1235		2,9E-1		5,8E-1		1,5E+0
1240		2,9E-1		5,9E-1		1,5E+0
1245		2,9E-1		6,0E-1		1,5E+0
1250		2,9E-1		6,0E-1		1,5E+0
1255		2,9E-1		6,1E-1		1,5E+0
1260		2,9E-1		6,2E-1		1,5E+0
1265		2,9E-1		6,2E-1		1,5E+0
1270		2,9E-1		6,2E-1		1,5E+0
1275		2,9E-1		6,2E-1		1,5E+0
1280		2,9E-1		6,2E-1		1,5E+0
1285		3,3E-1		6,2E-1		1,6E+0
1290		5,0E-1		6,5E-1		2,5E+0
1295		9,3E-1		7,6E-1		6,0E+0
1300		1,5E+0		8,8E-1		1,7E+1
1305		1,9E+0		1,1E+0		5,5E+1
1310		2,2E+0		1,3E+0		2,0E+2
1315		2,4E+0		1,5E+0		4,9E+2
1320		2,6E+0		1,8E+0		5,8E+2
1325		2,7E+0		2,1E+0		5,8E+2
1330		2,8E+0		2,4E+0		5,8E+2
1335		2,8E+0		2,6E+0		5,8E+2
1340		2,9E+0		3,0E+0		5,8E+2
1345		2,9E+0		3,2E+0		5,8E+2
1350		2,9E+0		3,5E+0		5,8E+2
1355		3,0E+0		3,7E+0		5,8E+2
1360		3,0E+0		3,9E+0		5,8E+2
1365		3,0E+0		4,0E+0		5,8E+2
1370		3,0E+0		4,1E+0		5,8E+2
1375		3,0E+0		4,2E+0		5,7E+2
1380		3,0E+0		4,3E+0		5,7E+2
1385		3,0E+0		4,3E+0		5,7E+2
1390		3,0E+0		4,4E+0		5,7E+2
1395		3,0E+0		4,4E+0		5,7E+2
1400		3,0E+0		4,4E+0		5,7E+2
1405		3,0E+0		4,4E+0		5,7E+2
1410		2,9E+0		4,4E+0		5,7E+2
1415		2,6E+0		4,4E+0		3,6E+2
1420		2,1E+0		4,3E+0		1,1E+2
1425		1,7E+0		4,2E+0		3,0E+1
1430		1,4E+0		3,9E+0		1,4E+1
1435		1,2E+0		3,6E+0		9,3E+0
1440		1,0E+0		3,4E+0		7,4E+0
1445		9,3E-1		3,2E+0		6,2E+0
1450		8,7E-1		2,9E+0		5,5E+0
1455		8,3E-1		2,6E+0		5,2E+0
1460		8,0E-1		2,3E+0		4,9E+0
1465		7,9E-1		2,1E+0		4,7E+0
1470		7,8E-1		1,8E+0		4,6E+0
1475		7,7E-1		1,6E+0		4,6E+0
1480		7,6E-1		1,5E+0		4,5E+0
1485		7,6E-1		1,4E+0		4,5E+0
1490		7,6E-1		1,4E+0		4,5E+0
1495		7,5E-1		1,3E+0		4,5E+0
1500		7,5E-1		1,3E+0		4,5E+0
1505		7,5E-1		1,3E+0		4,5E+0
1510		7,5E-1		1,3E+0		4,5E+0
1515		7,5E-1		1,3E+0		4,5E+0
1520		7,5E-1		1,3E+0		4,5E+0
1525		7,5E-1		1,3E+0		4,5E+0
1530		7,5E-1		1,3E+0		4,5E+0
1535		7,5E-1		1,3E+0		4,5E+0
1540		7,5E-1		1,2E+0		4,5E+0
1545		7,5E-1		1,2E+0		4,5E+0
1550		7,5E-1		1,2E+0		4,5E+0
1555		7,5E-1		1,2E+0		4,5E+0
1560		7,5E-1		1,2E+0		4,5E+0
1565		7,5E-1		1,2E+0		4,5E+0
1570		7,5E-1		1,2E+0		4,5E+0
1575		7,5E-1		1,2E+0		4,5E+0
1580		7,5E-1		1,2E+0		4,5E+0
1585		7,5E-1		1,2E+0		4,5E+0
1590		7,6E-1		1,2E+0		4,5E+0
1595		7,6E-1		1,2E+0		4,5E+0
1600		7,6E-1		1,2E+0		4,5E+0
1605		7,6E-1		1,2E+0		4,5E+0
1610		7,5E-1		1,2E+0		4,5E+0
1615		7,5E-1		1,2E+0		4,5E+0
1620		7,5E-1		1,2E+0		4,5E+0
1625		7,6E-1		1,2E+0		4,5E+0
1630		7,6E-1		1,2E+0		4,5E+0
1635		7,6E-1		1,2E+0		4,5E+0
1640		7,6E-1		1,2E+0		4,5E+0
1645		7,6E-1		1,2E+0		4,5E+0
1650		7,6E-1		1,2E+0		4,5E+0
1655		7,5E-1		1,2E+0		4,5E+0
1660		7,6E-1		1,2E+0		4,5E+0
1665		7,6E-1		1,2E+0		4,5E+0
1670		7,6E-1		1,2E+0		4,5E+0
1675		7,6E-1		1,2E+0		4,5E+0
1680		7,6E-1		1,2E+0		4,5E+0
1685		7,6E-1		1,2E+0		4,5E+0
1690		7,5E-1		1,2E+0		4,5E+0
1695		7,6E-1		1,2E+0		4,5E+0
1700		7,6E-1		1,2E+0		4,5E+0
1705		7,6E-1		1,2E+0		4,5E+0
1710		7,6E-1		1,2E+0		4,5E+0
1715		7,6E-1		1,2E+0		4,5E+0
1720		7,6E-1		1,2E+0		4,5E+0
1725		7,6E-1		1,2E+0		4,5E+0
1730		7,6E-1		1,2E+0		4,5E+0
1735		7,6E-1		1,2E+0		4,5E+0
1740		7,6E-1		1,2E+0		4,5E+0
1745		7,6E-1		1,2E+0		4,5E+0
1750		7,6E-1		1,2E+0		4,5E+0
1755		7,6E-1		1,2E+0		4,5E+0
1760		7,6E-1		1,2E+0		4,5E+0
1765		7,6E-1		1,2E+0		4,5E+0
1770		7,6E-1		1,2E+0		4,5E+0
1775		7,5E-1		1,2E+0		4,5E+0
1780		7,5E-1		1,2E+0		4,5E+0
1785		7,5E-1		1,2E+0		4,4E+0
1790		7,5E-1		1,2E+0		4,4E+0
1795		7,5E-1		1,2E+0		4,4E+0
1800		7,5E-1		1,2E+0		4,4E+0
1805		7,5E-1		1,2E+0		4,4E+0
1810		7,5E-1		1,2E+0		4,4E+0
1815		7,5E-1		1,2E+0		4,4E+0
1820		7,5E-1		1,2E+0		4,4E+0
1825		7,5E-1		1,2E+0		4,4E+0
1830		7,5E-1		1,2E+0		4,4E+0
1835		7,5E-1		1,2E+0		4,4E+0
1840		7,5E-1		1,2E+0		4,4E+0
1845		7,5E-1		1,2E+0		4,4E+0
1850		7,5E-1		1,2E+0		4,4E+0
1855		7,5E-1		1,2E+0		4,5E+0
1860		7,5E-1		1,2E+0		4,5E+0
1865		7,6E-1		1,2E+0		4,5E+0
1870		7,6E-1		1,2E+0		4,5E+0
1875		7,6E-1		1,2E+0		4,5E+0
1880		7,6E-1		1,2E+0		4,5E+0
1885		7,6E-1		1,2E+0		4,5E+0
1890		7,6E-1		1,2E+0		4,5E+0
1895		7,7E-1		1,2E+0		4,5E+0
1900		7,7E-1		1,2E+0		4,5E+0
1905		7,7E-1		1,2E+0		4,5E+0
1910		7,6E-1		1,2E+0		4,5E+0
1915		7,5E-1		1,2E+0		4,4E+0
1920		7,2E-1		1,2E+0		4,1E+0
1925		6,7E-1		1,2E+0		3,8E+0
1930		6,2E-1		1,2E+0		3,6E+0
1935		5,9E-1		1,1E+0		3,4E+0
1940		5,7E-1		1,1E+0		3,3E+0
1945		5,5E-1		1,1E+0		3,2E+0
1950		5,4E-1		1,0E+0		3,2E+0
1955		5,3E-1		9,6E-1		3,2E+0
1960		5,3E-1		8,9E-1		3,2E+0
1965		5,3E-1		8,5E-1		3,1E+0
1970		5,2E-1		7,9E-1		3,1E+0
1975		5,2E-1		7,4E-1		3,1E+0
1980		5,3E-1		7,1E-1		3,1E+0
1985		5,3E-1		6,8E-1		3,1E+0
1990		5,2E-1		6,6E-1		3,1E+0
1995		5,2E-1		6,5E-1		3,1E+0
2000		5,2E-1		6,4E-1		3,1E+0
2005		5,2E-1		6,3E-1		3,1E+0
2010		5,2E-1		6,2E-1		3,1E+0
2015		5,2E-1		6,2E-1		3,1E+0
2020		5,2E-1		6,2E-1		3,1E+0
2025		5,2E-1		6,2E-1		3,1E+0
2030		5,2E-1		6,2E-1		3,1E+0
2035		5,2E-1		6,2E-1		3,1E+0
2040		5,2E-1		6,2E-1		3,1E+0
2045		5,3E-1		6,2E-1		3,1E+0
2050		5,3E-1		6,2E-1		3,1E+0
2055		5,3E-1		6,2E-1		3,1E+0
2060		5,3E-1		6,2E-1		3,1E+0
2065		5,2E-1		6,2E-1		3,1E+0
2070		5,2E-1		6,2E-1		3,2E+0
2075		5,5E-1		6,3E-1		3,4E+0
2080		5,8E-1		6,5E-1		3,7E+0
2085		6,3E-1		6,8E-1		4,0E+0
2090		6,8E-1		7,2E-1		4,1E+0
2095		7,1E-1		7,5E-1		4,3E+0
2100		7,3E-1		7,9E-1		4,4E+0
2105		7,4E-1		8,5E-1		4,4E+0
2110		7,5E-1		9,0E-1		4,5E+0
2115		7,5E-1		9,6E-1		4,5E+0
2120		7,4E-1		1,0E+0		4,4E+0
2125		7,1E-1		1,0E+0		4,1E+0
2130		6,7E-1		1,1E+0		3,8E+0
2135		6,3E-1		1,1E+0		3,6E+0
2140		6,1E-1		1,1E+0		3,6E+0
2145		6,2E-1		1,1E+0		3,8E+0
2150		6,5E-1		1,1E+0		4,0E+0
2155		6,9E-1		1,1E+0		4,2E+0
2160		7,1E-1		1,0E+0		4,3E+0
2165		7,3E-1		1,0E+0		4,4E+0
2170		7,4E-1		1,0E+0		4,5E+0
2175		7,5E-1		1,0E+0		4,5E+0
2180		7,5E-1		1,0E+0		4,5E+0
2185		7,3E-1		1,1E+0		4,3E+0
2190		6,9E-1		1,1E+0		4,0E+0
2195		6,4E-1		1,1E+0		3,7E+0
2200		6,1E-1		1,1E+0		3,5E+0
2205		5,8E-1		1,1E+0		3,4E+0
2210		5,6E-1		1,0E+0		3,3E+0
2215		5,5E-1		1,0E+0		3,2E+0
2220		5,4E-1		9,7E-1		3,2E+0
2225		5,3E-1		9,2E-1		3,2E+0
2230		5,3E-1		8,8E-1		3,2E+0
2235		5,3E-1		8,4E-1		3,2E+0
2240		5,3E-1		7,9E-1		3,2E+0
2245		5,3E-1		7,5E-1		3,2E+0
2250		5,2E-1		7,2E-1		3,2E+0
2255		5,3E-1		7,0E-1		3,2E+0
2260		5,3E-1		6,7E-1		3,2E+0
2265		5,4E-1		6,7E-1		3,3E+0
2270		5,7E-1		6,7E-1		3,6E+0
2275		6,2E-1		6,9E-1		3,9E+0
2280		6,6E-1		7,1E-1		4,1E+0
2285		6,9E-1		7,5E-1		4,2E+0
2290		7,2E-1		7,9E-1		4,3E+0
2295		7,3E-1		8,2E-1		4,4E+0
2300		7,4E-1		8,6E-1		4,4E+0
2305		7,4E-1		9,2E-1		4,4E+0
2310		7,5E-1		9,6E-1		4,4E+0
2315		7,5E-1		1,0E+0		4,5E+0
2320		7,5E-1		1,1E+0		4,5E+0
2325		7,5E-1		1,1E+0		4,5E+0
2330		7,5E-1		1,1E+0		4,5E+0
2335		7,6E-1		1,1E+0		4,5E+0
2340		7,6E-1		1,2E+0		4,5E+0
2345		7,6E-1		1,2E+0		4,5E+0
2350		7,6E-1		1,2E+0		4,5E+0
2355		7,8E-1		1,2E+0		4,7E+0
2360		8,4E-1		1,2E+0		5,2E+0
2365		9,1E-1		1,2E+0		5,7E+0
2370		9,5E-1		1,2E+0		6,1E+0
2375		9,6E-1		1,2E+0		5,9E+0
2380		9,6E-1		1,2E+0		5,0E+0
2385		9,5E-1		1,2E+0		3,9E+0
2390		9,5E-1		1,2E+0		2,9E+0
2395		9,5E-1		1,2E+0		2,3E+0
2400		9,5E-1		1,2E+0		1,8E+0
