Süre (Sn)	Basýnç (Torr)
0		4,1E-2
1		4,1E-2
2		4,1E-2
3		4,1E-2
4		4,1E-2
5		4,1E-2
6		4,1E-2
7		4,1E-2
8		4,1E-2
9		4,1E-2
10		4,1E-2
11		4,1E-2
12		4,1E-2
13		4,1E-2
14		4,1E-2
15		4,1E-2
16		4,1E-2
17		4,1E-2
18		4,1E-2
19		4,1E-2
20		4,1E-2
21		4,1E-2
22		4,1E-2
23		4,1E-2
24		4,1E-2
25		4,1E-2
26		4,1E-2
27		4,1E-2
28		4,1E-2
29		4,1E-2
30		4,1E-2
31		4,1E-2
32		4,1E-2
33		4,1E-2
34		4,1E-2
35		4,1E-2
36		4,1E-2
37		4,1E-2
38		4,1E-2
39		4,1E-2
40		4,1E-2
41		4,1E-2
42		4,1E-2
43		4,1E-2
44		4,1E-2
45		4,1E-2
46		4,1E-2
47		4,1E-2
48		4,1E-2
49		4,1E-2
50		4,1E-2
51		4,1E-2
52		4,1E-2
53		4,1E-2
54		4,1E-2
55		4,1E-2
56		4,1E-2
57		4,1E-2
58		4,1E-2
59		4,1E-2
60		4,1E-2
61		4,1E-2
62		4,1E-2
63		4,1E-2
64		4,1E-2
65		4,1E-2
66		4,1E-2
67		4,1E-2
68		4,1E-2
69		4,1E-2
70		4,1E-2
71		4,1E-2
72		4,1E-2
73		4,1E-2
74		4,1E-2
75		4,1E-2
76		4,1E-2
77		4,1E-2
78		4,1E-2
79		4,1E-2
80		4,1E-2
81		4,1E-2
82		4,1E-2
83		4,1E-2
84		4,1E-2
85		4,1E-2
86		4,1E-2
87		4,1E-2
88		4,1E-2
89		4,1E-2
90		4,1E-2
91		4,1E-2
92		4,1E-2
93		4,1E-2
94		4,1E-2
95		4,1E-2
96		4,1E-2
97		4,1E-2
98		4,1E-2
99		4,1E-2
100		4,1E-2
101		4,1E-2
102		4,1E-2
103		4,1E-2
104		4,1E-2
105		4,1E-2
106		4,1E-2
107		4,1E-2
108		4,1E-2
109		4,1E-2
110		4,1E-2
111		4,1E-2
112		4,1E-2
113		4,1E-2
114		4,1E-2
115		4,1E-2
116		4,1E-2
117		4,1E-2
118		4,1E-2
119		4,1E-2
120		4,1E-2
121		4,1E-2
122		4,1E-2
123		4,1E-2
124		4,1E-2
125		4,1E-2
126		4,1E-2
127		4,1E-2
128		4,1E-2
129		4,1E-2
130		4,1E-2
131		4,1E-2
132		4,1E-2
133		4,1E-2
134		4,1E-2
135		4,1E-2
136		4,1E-2
137		4,1E-2
138		4,1E-2
139		4,1E-2
140		4,1E-2
141		4,1E-2
142		4,1E-2
143		4,1E-2
144		4,1E-2
145		4,1E-2
146		4,1E-2
147		4,1E-2
148		4,1E-2
149		4,1E-2
150		4,1E-2
151		4,1E-2
152		4,1E-2
153		4,1E-2
154		4,1E-2
155		4,1E-2
156		4,1E-2
157		4,1E-2
158		4,1E-2
159		4,1E-2
160		4,1E-2
161		4,1E-2
162		4,1E-2
163		4,1E-2
164		4,1E-2
165		4,1E-2
166		4,1E-2
167		4,1E-2
168		4,1E-2
169		4,1E-2
170		4,1E-2
171		4,1E-2
172		4,1E-2
173		4,1E-2
174		4,1E-2
175		4,1E-2
176		4,1E-2
177		4,1E-2
178		4,1E-2
179		4,1E-2
180		4,1E-2
181		4,1E-2
182		4,1E-2
183		4,1E-2
184		4,1E-2
185		4,1E-2
186		4,1E-2
187		4,1E-2
188		4,1E-2
189		4,1E-2
190		4,1E-2
191		4,1E-2
192		4,1E-2
193		4,1E-2
194		4,1E-2
195		4,1E-2
196		4,1E-2
197		4,1E-2
198		4,1E-2
199		4,1E-2
200		4,1E-2
201		4,1E-2
202		4,1E-2
203		4,1E-2
204		4,1E-2
205		4,1E-2
206		4,1E-2
207		4,1E-2
208		4,1E-2
209		4,1E-2
210		4,1E-2
211		4,1E-2
212		4,1E-2
213		4,1E-2
214		4,1E-2
215		4,1E-2
216		4,1E-2
217		4,1E-2
218		4,1E-2
219		4,1E-2
220		4,1E-2
221		4,1E-2
222		4,1E-2
223		4,1E-2
224		4,1E-2
225		4,1E-2
226		4,1E-2
227		4,1E-2
228		4,1E-2
229		4,1E-2
230		4,1E-2
231		4,1E-2
232		4,1E-2
233		4,1E-2
234		4,1E-2
235		4,1E-2
236		4,1E-2
237		4,1E-2
238		4,1E-2
239		4,1E-2
240		4,1E-2
241		4,1E-2
242		4,1E-2
243		4,1E-2
244		4,1E-2
245		4,1E-2
246		4,1E-2
247		4,1E-2
248		4,1E-2
249		4,1E-2
250		4,1E-2
251		4,1E-2
252		4,1E-2
253		4,1E-2
254		4,1E-2
255		4,1E-2
256		4,1E-2
257		4,1E-2
258		4,1E-2
259		4,1E-2
260		4,1E-2
261		4,1E-2
262		4,1E-2
263		4,1E-2
264		4,1E-2
265		4,1E-2
266		4,1E-2
267		4,1E-2
268		4,1E-2
269		4,1E-2
270		4,1E-2
271		4,1E-2
272		4,1E-2
273		4,1E-2
274		4,1E-2
275		4,1E-2
276		4,1E-2
277		4,1E-2
278		4,1E-2
279		4,1E-2
280		4,1E-2
281		4,1E-2
282		4,1E-2
283		4,1E-2
284		4,1E-2
285		4,1E-2
286		4,1E-2
287		4,1E-2
288		4,1E-2
289		4,1E-2
290		4,1E-2
291		4,1E-2
292		4,1E-2
293		4,1E-2
294		4,1E-2
295		4,1E-2
296		4,1E-2
297		4,1E-2
298		4,1E-2
299		4,1E-2
300		4,1E-2
301		4,1E-2
302		4,1E-2
303		4,1E-2
304		4,1E-2
305		4,1E-2
306		4,1E-2
307		4,1E-2
308		4,1E-2
309		4,1E-2
310		4,1E-2
311		4,1E-2
312		4,1E-2
313		4,1E-2
314		4,1E-2
315		4,1E-2
316		4,1E-2
317		4,1E-2
318		4,1E-2
319		4,1E-2
320		4,1E-2
321		4,1E-2
322		4,1E-2
323		4,1E-2
324		4,1E-2
325		4,1E-2
326		4,1E-2
327		4,1E-2
328		4,1E-2
329		4,1E-2
330		4,1E-2
331		4,1E-2
332		4,1E-2
333		4,1E-2
334		4,1E-2
335		4,1E-2
336		4,1E-2
337		4,1E-2
338		4,1E-2
339		4,1E-2
340		4,1E-2
341		4,1E-2
342		4,1E-2
343		4,1E-2
344		4,1E-2
345		4,1E-2
346		4,1E-2
347		4,1E-2
348		4,1E-2
349		4,1E-2
350		4,1E-2
351		4,1E-2
352		4,1E-2
353		4,1E-2
354		4,1E-2
355		4,1E-2
356		4,1E-2
357		4,1E-2
358		4,1E-2
359		4,1E-2
360		4,1E-2
361		4,1E-2
362		4,1E-2
363		4,1E-2
364		4,1E-2
365		4,1E-2
366		4,1E-2
367		4,1E-2
368		4,1E-2
369		4,1E-2
370		4,1E-2
371		4,1E-2
372		4,1E-2
373		4,1E-2
374		4,1E-2
375		4,1E-2
376		4,1E-2
377		4,1E-2
378		4,1E-2
379		4,1E-2
380		4,1E-2
381		4,1E-2
382		4,1E-2
383		4,1E-2
384		4,1E-2
385		4,1E-2
386		4,1E-2
387		4,1E-2
388		4,1E-2
389		4,1E-2
390		4,1E-2
391		4,1E-2
392		4,1E-2
393		4,1E-2
394		4,1E-2
395		4,1E-2
396		4,1E-2
397		4,1E-2
398		4,1E-2
399		4,1E-2
400		4,1E-2
401		4,1E-2
402		4,1E-2
403		4,1E-2
404		4,1E-2
405		4,1E-2
406		4,1E-2
407		4,1E-2
408		4,1E-2
409		4,1E-2
410		4,1E-2
411		4,1E-2
412		4,1E-2
413		4,1E-2
414		4,1E-2
415		4,1E-2
416		4,1E-2
417		4,1E-2
418		4,1E-2
419		4,1E-2
420		4,1E-2
421		4,1E-2
422		4,1E-2
423		4,1E-2
424		4,1E-2
425		4,1E-2
426		4,1E-2
427		4,1E-2
428		4,0E-2
429		4,1E-2
430		4,1E-2
431		4,1E-2
432		4,1E-2
433		4,1E-2
434		4,1E-2
435		4,1E-2
436		4,1E-2
437		4,1E-2
438		4,1E-2
439		4,1E-2
440		4,1E-2
441		4,1E-2
442		4,1E-2
443		4,1E-2
444		4,1E-2
445		4,1E-2
446		4,1E-2
447		4,1E-2
448		4,1E-2
449		4,1E-2
450		4,1E-2
451		4,1E-2
452		4,1E-2
453		4,1E-2
454		4,1E-2
455		4,1E-2
456		4,1E-2
457		4,1E-2
458		4,1E-2
459		4,1E-2
460		4,1E-2
461		4,1E-2
462		4,1E-2
463		4,1E-2
464		4,1E-2
465		4,1E-2
466		4,1E-2
467		4,1E-2
468		4,1E-2
469		4,1E-2
470		4,1E-2
471		4,1E-2
472		4,1E-2
473		4,1E-2
474		4,1E-2
475		4,1E-2
476		4,1E-2
477		4,1E-2
478		4,1E-2
479		4,1E-2
480		4,1E-2
481		4,1E-2
482		4,1E-2
483		4,1E-2
484		4,1E-2
485		4,1E-2
486		4,1E-2
487		4,1E-2
488		4,1E-2
489		4,1E-2
490		4,1E-2
491		4,1E-2
492		4,1E-2
493		4,1E-2
494		4,1E-2
495		4,1E-2
496		4,1E-2
497		4,1E-2
498		4,1E-2
499		4,1E-2
500		4,1E-2
501		4,1E-2
502		4,1E-2
503		4,1E-2
504		4,1E-2
505		4,1E-2
506		4,1E-2
507		4,1E-2
508		4,1E-2
509		4,1E-2
510		4,1E-2
511		4,1E-2
512		4,1E-2
513		4,1E-2
514		4,1E-2
515		4,1E-2
516		4,1E-2
517		4,1E-2
518		4,1E-2
519		4,1E-2
520		4,1E-2
521		4,1E-2
522		4,1E-2
523		4,1E-2
524		4,1E-2
525		4,1E-2
526		4,1E-2
527		4,1E-2
528		4,1E-2
529		4,1E-2
530		4,1E-2
531		4,1E-2
532		4,1E-2
533		4,1E-2
534		4,1E-2
535		4,1E-2
536		4,1E-2
537		4,1E-2
538		4,1E-2
539		4,1E-2
540		4,1E-2
541		4,1E-2
542		4,1E-2
543		4,1E-2
544		4,1E-2
545		4,1E-2
546		4,1E-2
547		4,1E-2
548		4,1E-2
549		4,1E-2
550		4,1E-2
551		4,1E-2
552		4,1E-2
553		4,1E-2
554		4,1E-2
555		4,1E-2
556		4,1E-2
557		4,1E-2
558		4,1E-2
559		4,1E-2
560		4,1E-2
561		4,1E-2
562		4,1E-2
563		4,1E-2
564		4,1E-2
565		4,1E-2
566		4,1E-2
567		4,1E-2
568		4,1E-2
569		4,1E-2
570		4,1E-2
571		4,1E-2
572		4,1E-2
573		4,1E-2
574		4,1E-2
575		4,1E-2
576		4,1E-2
577		4,1E-2
578		4,1E-2
579		4,1E-2
580		4,1E-2
581		4,1E-2
582		4,1E-2
583		4,1E-2
