Süre (Sn)	Basýnç (Torr)
0		4,3E-7
5		4,3E-7
10		1E-8
15		4,9E-7
20		5E-7
25		5E-7
30		4,9E-7
35		4,6E-7
40		4,4E-7
45		4,3E-7
50		4,4E-7
55		4,6E-7
60		4,9E-7
65		4,7E-7
70		4,5E-7
75		4,3E-7
80		4,3E-7
85		4,4E-7
90		4,7E-7
95		4,9E-7
100		4,6E-7
105		4,4E-7
110		4,4E-7
115		4,3E-7
120		4,3E-7
125		4,3E-7
130		4,3E-7
135		4,3E-7
140		4,3E-7
145		4,3E-7
150		4,5E-7
155		4,8E-7
160		4,8E-7
165		4,7E-7
170		4,5E-7
175		5,3E-7
180		7,6E-7
185		1,1E-6
190		1,4E-6
195		1,4E-6
200		1,4E-6
205		1,4E-6
210		1,4E-6
215		1,6E-6
220		1,4E-6
225		9,3E-7
230		5,9E-7
235		5,1E-7
240		4,9E-7
245		4,7E-7
250		4,7E-7
255		4,6E-7
260		4,6E-7
265		4,6E-7
270		4,5E-7
275		4,3E-7
