Ýþlem Akýþý -  vaksis-Administrator  / 08:41:34
1.02.2017 / 08:41:36  -Kelebek vana kapatýldý.
1.02.2017 / 08:41:37  -AH-ATM açýldý.
1.02.2017 / 08:41:58  -1. Bölge Isýtýcýsý istenilen deðere set edildi.
1.02.2017 / 08:42:00  -Isýtýcý istenilen deðere set edildi.
1.02.2017 / 08:42:01  -2. Bölge Isýtýcýsý istenilen deðere set edildi.
1.02.2017 / 08:42:02  -3. Bölge Isýtýcýsý istenilen deðere set edildi.
1.02.2017 / 08:42:03  -1. Bölge Isýtýcýsý istenilen deðere set edildi.
1.02.2017 / 08:51:26  -2. Bölge Isýtýcýsý istenilen deðere set edildi.
1.02.2017 / 08:51:28  -3. Bölge Isýtýcýsý istenilen deðere set edildi.
1.02.2017 / 08:51:31  -2. Bölge Isýtýcýsý istenilen deðere set edildi.
