Süre (Sn)	Basýnç (Torr)
0		2,6E-6
5		2,6E-6
10		1E-8
15		1,9E-7
20		2E-6
25		1,9E-6
30		2E-6
35		2E-6
40		2E-6
45		2E-6
50		2E-6
55		1,9E-6
60		1,9E-6
65		2E-6
70		2E-6
75		2E-6
80		2E-6
85		1,9E-6
90		1,9E-6
95		1,9E-6
100		2E-6
105		2E-6
110		1,9E-6
115		1,9E-6
120		1,9E-6
125		2E-6
130		2E-6
135		2E-6
140		1,9E-6
145		1,9E-6
150		1,9E-6
155		1,9E-6
160		1,9E-6
165		2E-6
170		2E-6
175		1,9E-6
180		1,9E-6
185		1,9E-6
190		1,9E-6
195		2E-6
200		2E-6
205		1,9E-6
210		1,9E-6
215		1,9E-6
220		1,9E-6
225		2E-6
230		2E-6
235		2E-6
240		2E-6
245		1,9E-6
250		1,9E-6
255		2E-6
260		2E-6
265		2E-6
270		1,9E-6
275		1,9E-6
280		1,9E-6
285		2E-6
290		2E-6
295		2E-6
300		2E-6
305		2E-6
310		2E-6
315		1,9E-6
320		2E-6
325		2E-6
330		2E-6
335		2E-6
340		2E-6
345		2E-6
350		2E-6
