Süre (Sn)	Basýnç (Torr)
0		4,8E-7
5		4,8E-7
10		1E-8
15		4,9E-7
20		4,9E-7
25		4,8E-7
30		4,8E-7
35		4,8E-7
40		4,8E-7
45		4,8E-7
50		5E-7
55		4,9E-7
60		4,8E-7
65		4,7E-7
70		4,8E-7
75		4,8E-7
80		4,8E-7
85		4,8E-7
90		4,8E-7
95		4,6E-7
100		4,8E-7
105		4,9E-7
110		5E-7
115		4,9E-7
120		4,7E-7
125		4,5E-7
130		4,4E-7
135		4,5E-7
140		4,6E-7
145		4,6E-7
150		4,7E-7
155		4,8E-7
160		4,7E-7
165		4,5E-7
170		4,6E-7
175		4,6E-7
180		4,4E-7
185		4,3E-7
190		4,3E-7
195		4,5E-7
200		4,6E-7
205		4,5E-7
210		4,5E-7
215		4,6E-7
220		4,7E-7
225		4,7E-7
230		4,8E-7
235		4,8E-7
240		4,6E-7
245		4,6E-7
250		4,7E-7
255		4,7E-7
260		4,7E-7
265		4,7E-7
270		4,7E-7
275		4,7E-7
280		4,7E-7
285		4,6E-7
290		4,6E-7
295		4,8E-7
300		5E-7
305		4,9E-7
310		4,8E-7
315		4,7E-7
320		4,6E-7
325		4,5E-7
330		4,3E-7
335		4,2E-7
340		4,1E-7
345		4,1E-7
350		4,1E-7
355		4,1E-7
360		4,1E-7
365		4,1E-7
370		4E-7
375		4,2E-7
380		4,2E-7
385		4,2E-7
390		4,2E-7
395		4,3E-7
400		4,5E-7
405		4,6E-7
410		4,6E-7
415		4,6E-7
420		4,4E-7
425		4,3E-7
430		4,2E-7
435		4,1E-7
440		4,1E-7
445		4E-7
450		4,3E-7
455		4,6E-7
460		4,8E-7
465		4,6E-7
470		4,5E-7
475		4,6E-7
480		4,7E-7
485		4,7E-7
490		4,6E-7
495		4,5E-7
500		4,5E-7
505		4,4E-7
510		4,3E-7
515		4,4E-7
520		4,5E-7
525		4,4E-7
530		4,3E-7
535		4,2E-7
540		4,1E-7
545		4,1E-7
550		4E-7
555		4,3E-7
560		4,6E-7
565		4,8E-7
570		4,7E-7
575		4,5E-7
580		4,4E-7
585		4,2E-7
590		4,4E-7
595		4,6E-7
600		4,8E-7
605		4,6E-7
610		4,5E-7
615		4,4E-7
620		4,4E-7
625		4,4E-7
630		4,4E-7
635		4,4E-7
640		4,4E-7
645		4,4E-7
650		4,4E-7
655		4,4E-7
660		4,4E-7
665		4,5E-7
670		4,5E-7
675		4,4E-7
680		4,3E-7
685		4,3E-7
690		4,3E-7
695		4,5E-7
700		4,7E-7
705		4,9E-7
710		4,9E-7
715		4,8E-7
720		4,7E-7
725		4,8E-7
