Süre (Sn)	Basýnç (Torr)
0		1,9E-5
5		1,9E-5
10		1,6E-8
15		8,1E-6
20		5,5E-5
25		5,7E-5
30		6E-5
35		6,2E-5
40		6,5E-5
45		6,7E-5
50		6,9E-5
55		7,1E-5
60		7,3E-5
65		7,5E-5
70		7,7E-5
75		7,9E-5
80		8,1E-5
85		8,4E-5
90		8,7E-5
95		9,1E-5
100		9,4E-5
105		9,7E-5
110		9,9E-5
115		1E-4
120		1E-4
125		1,1E-4
130		1,1E-4
135		1,1E-4
140		1,1E-4
145		1,1E-4
150		1,2E-4
155		1,2E-4
160		1,2E-4
165		1,2E-4
170		1,3E-4
175		1,3E-4
180		1,3E-4
185		1,3E-4
190		1,3E-4
195		1,4E-4
200		1,4E-4
205		1,4E-4
210		1,4E-4
215		1,4E-4
220		1,5E-4
225		1,5E-4
230		1,5E-4
235		1,5E-4
240		1,5E-4
245		1,5E-4
250		1,6E-4
255		1,6E-4
260		1,6E-4
265		1,6E-4
270		1,6E-4
275		1,7E-4
280		1,7E-4
285		1,7E-4
290		1,7E-4
295		1,7E-4
