Ýþlem Akýþý -  vaksis-Administrator  / 17:32:33
9.02.2017 / 17:32:34  -Kelebek vana kapatýldý.
9.02.2017 / 17:58:41  -BBÖ-BV kapatýldý.
9.02.2017 / 17:58:45  -Ana vana kapatýldý.
9.02.2017 / 17:58:56  -DP'ye dur komutu gönderildi.
9.02.2017 / 18:13:36  -DP-BV kapatýldý.
9.02.2017 / 18:13:41  -RP'ye dur komutu gönderildi.
9.02.2017 / 18:13:53  -MP'ye dur komutu gönderildi.
9.02.2017 / 18:13:55  -AH-VKV açýldý.
9.02.2017 / 18:15:36  -AH-ATM açýldý.
9.02.2017 / 18:15:38  -AH-VKV kapatýldý.
9.02.2017 / 18:17:53  -Su akýþ vanasý kapatýldý.
