Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
405		9,0E+1		1,0E+2		7,6E+2
410		9,1E+1		1,0E+2		7,6E+2
415		9,2E+1		1,0E+2		7,6E+2
420		9,3E+1		1,0E+2		7,6E+2
425		9,4E+1		1,0E+2		7,6E+2
430		9,5E+1		1,0E+2		7,6E+2
435		9,6E+1		1,0E+2		7,6E+2
440		9,7E+1		1,0E+2		7,6E+2
445		1,0E+2		1,0E+2		7,6E+2
450		1,1E+2		1,1E+2		7,6E+2
455		1,3E+2		1,1E+2		7,6E+2
460		1,5E+2		1,1E+2		7,6E+2
465		1,5E+2		1,2E+2		7,6E+2
470		1,6E+2		1,2E+2		7,6E+2
475		1,7E+2		1,3E+2		7,6E+2
480		1,7E+2		1,4E+2		7,6E+2
485		1,7E+2		1,4E+2		7,6E+2
490		1,8E+2		1,5E+2		7,6E+2
495		1,9E+2		1,5E+2		7,6E+2
500		2,0E+2		1,6E+2		7,6E+2
505		2,0E+2		1,6E+2		7,6E+2
510		2,1E+2		1,7E+2		7,6E+2
515		2,2E+2		1,7E+2		7,6E+2
520		2,2E+2		1,8E+2		7,6E+2
525		2,3E+2		1,8E+2		7,6E+2
530		2,4E+2		1,8E+2		7,6E+2
535		2,6E+2		1,9E+2		7,6E+2
540		2,8E+2		1,9E+2		7,6E+2
545		3,0E+2		2,0E+2		7,6E+2
550		3,2E+2		2,1E+2		7,6E+2
555		3,3E+2		2,1E+2		7,6E+2
560		3,5E+2		2,2E+2		7,6E+2
565		3,7E+2		2,3E+2		7,6E+2
570		3,8E+2		2,3E+2		7,6E+2
575		3,8E+2		2,4E+2		7,6E+2
580		3,9E+2		2,4E+2		7,6E+2
585		4,2E+2		2,5E+2		7,6E+2
590		4,5E+2		2,6E+2		7,6E+2
595		4,6E+2		2,6E+2		7,6E+2
600		4,7E+2		2,6E+2		7,6E+2
605		4,7E+2		2,7E+2		7,6E+2
610		4,8E+2		2,7E+2		7,6E+2
615		4,9E+2		2,7E+2		7,6E+2
620		4,9E+2		2,8E+2		7,6E+2
625		5,2E+2		2,8E+2		7,6E+2
630		5,5E+2		2,8E+2		7,6E+2
635		5,8E+2		2,8E+2		7,6E+2
640		5,9E+2		2,9E+2		7,6E+2
645		6,0E+2		2,9E+2		7,6E+2
650		6,1E+2		2,9E+2		7,6E+2
655		6,1E+2		2,9E+2		7,6E+2
660		6,2E+2		2,9E+2		7,6E+2
665		6,3E+2		2,9E+2		7,6E+2
670		6,5E+2		3,0E+2		7,6E+2
675		6,7E+2		3,0E+2		7,6E+2
680		7,2E+2		3,0E+2		7,6E+2
685		7,6E+2		3,0E+2		7,6E+2
690		7,6E+2		3,0E+2		7,6E+2
695		7,6E+2		3,0E+2		7,6E+2
700		7,6E+2		3,1E+2		7,6E+2
705		7,6E+2		3,1E+2		7,6E+2
710		7,6E+2		3,1E+2		7,6E+2
715		7,6E+2		3,1E+2		7,6E+2
720		7,6E+2		3,2E+2		7,6E+2
725		7,6E+2		3,2E+2		7,6E+2
730		7,6E+2		3,3E+2		7,6E+2
735		7,6E+2		3,3E+2		7,6E+2
740		7,6E+2		3,4E+2		7,6E+2
745		7,6E+2		3,5E+2		7,6E+2
750		7,6E+2		3,6E+2		7,6E+2
755		7,6E+2		3,6E+2		7,6E+2
760		7,6E+2		3,7E+2		7,6E+2
765		7,6E+2		3,8E+2		7,6E+2
770		7,6E+2		3,8E+2		7,6E+2
775		7,6E+2		3,9E+2		7,6E+2
780		7,6E+2		4,0E+2		7,6E+2
785		7,6E+2		4,0E+2		7,6E+2
790		7,6E+2		4,1E+2		7,6E+2
795		7,6E+2		4,1E+2		7,6E+2
800		7,6E+2		4,1E+2		7,6E+2
805		7,6E+2		4,1E+2		7,6E+2
810		7,6E+2		4,1E+2		7,6E+2
815		7,6E+2		4,1E+2		7,6E+2
820		7,6E+2		4,1E+2		7,6E+2
825		7,6E+2		4,2E+2		7,6E+2
830		7,6E+2		4,2E+2		7,6E+2
835		7,6E+2		4,2E+2		7,6E+2
840		7,6E+2		4,2E+2		7,6E+2
845		7,6E+2		4,2E+2		7,6E+2
850		7,6E+2		4,3E+2		7,6E+2
855		7,6E+2		4,3E+2		7,6E+2
860		7,6E+2		4,3E+2		7,6E+2
865		7,6E+2		4,3E+2		7,6E+2
870		7,6E+2		4,4E+2		7,6E+2
875		7,6E+2		4,4E+2		7,6E+2
880		7,6E+2		4,4E+2		7,6E+2
885		7,6E+2		4,4E+2		7,6E+2
890		7,6E+2		4,5E+2		7,6E+2
895		7,6E+2		4,5E+2		7,6E+2
900		7,6E+2		4,5E+2		7,6E+2
905		7,6E+2		4,5E+2		7,6E+2
910		7,6E+2		4,6E+2		7,6E+2
915		7,6E+2		4,6E+2		7,6E+2
920		7,6E+2		4,6E+2		7,6E+2
925		7,6E+2		4,6E+2		7,6E+2
930		7,6E+2		4,7E+2		7,6E+2
935		7,6E+2		4,7E+2		7,6E+2
940		7,6E+2		4,7E+2		7,6E+2
945		7,6E+2		4,8E+2		7,6E+2
950		7,6E+2		4,8E+2		7,6E+2
955		7,6E+2		4,8E+2		7,6E+2
960		7,6E+2		4,8E+2		7,6E+2
965		7,6E+2		4,9E+2		7,6E+2
970		7,6E+2		4,9E+2		7,6E+2
975		7,6E+2		4,9E+2		7,6E+2
980		7,6E+2		5,0E+2		7,6E+2
985		7,6E+2		5,0E+2		7,6E+2
990		7,6E+2		5,0E+2		7,6E+2
995		7,6E+2		5,1E+2		7,6E+2
1000		7,6E+2		5,1E+2		7,6E+2
1005		7,6E+2		5,1E+2		7,6E+2
1010		7,6E+2		5,1E+2		7,6E+2
1015		7,6E+2		5,2E+2		7,6E+2
1020		7,6E+2		5,2E+2		7,6E+2
1025		7,6E+2		5,2E+2		7,6E+2
1030		7,6E+2		5,2E+2		7,6E+2
1035		7,6E+2		5,2E+2		7,6E+2
1040		7,6E+2		5,2E+2		7,6E+2
1045		7,6E+2		5,2E+2		7,6E+2
1050		7,6E+2		5,2E+2		7,6E+2
1055		7,6E+2		5,2E+2		7,6E+2
1060		7,6E+2		5,2E+2		7,6E+2
1065		7,6E+2		5,2E+2		7,6E+2
1070		7,6E+2		5,2E+2		7,6E+2
1075		7,6E+2		5,2E+2		7,6E+2
1080		7,6E+2		5,2E+2		7,6E+2
1085		7,6E+2		5,2E+2		7,6E+2
1090		7,6E+2		5,2E+2		7,6E+2
1095		7,6E+2		5,2E+2		7,6E+2
1100		7,6E+2		5,2E+2		7,6E+2
1105		7,6E+2		5,2E+2		7,6E+2
1110		7,6E+2		5,2E+2		7,6E+2
1115		7,6E+2		5,2E+2		7,6E+2
1120		7,6E+2		5,2E+2		7,6E+2
1125		7,6E+2		5,2E+2		7,6E+2
1130		7,6E+2		5,2E+2		7,6E+2
1135		7,6E+2		5,2E+2		7,6E+2
1140		7,6E+2		5,2E+2		7,6E+2
1145		7,6E+2		5,2E+2		7,6E+2
1150		7,6E+2		5,2E+2		7,6E+2
1155		7,6E+2		5,2E+2		7,6E+2
1160		7,6E+2		5,2E+2		7,6E+2
1165		7,6E+2		5,2E+2		7,6E+2
1170		7,6E+2		5,2E+2		7,6E+2
1175		7,6E+2		5,2E+2		7,6E+2
1180		7,6E+2		5,2E+2		7,6E+2
1185		7,6E+2		5,2E+2		7,6E+2
1190		7,6E+2		5,2E+2		7,6E+2
1195		7,6E+2		5,2E+2		7,6E+2
1200		7,6E+2		5,2E+2		7,6E+2
1205		7,6E+2		5,2E+2		7,6E+2
1210		7,6E+2		5,2E+2		7,6E+2
1215		7,6E+2		5,2E+2		7,6E+2
1220		7,6E+2		5,2E+2		7,6E+2
1225		7,6E+2		5,2E+2		7,6E+2
1230		7,6E+2		5,2E+2		7,6E+2
1235		7,6E+2		5,2E+2		7,6E+2
1240		7,6E+2		5,2E+2		7,6E+2
1245		7,6E+2		5,2E+2		7,6E+2
1250		7,6E+2		5,2E+2		7,6E+2
1255		7,6E+2		5,2E+2		7,6E+2
1260		7,6E+2		5,2E+2		7,6E+2
1265		7,6E+2		5,2E+2		7,6E+2
1270		7,6E+2		5,2E+2		7,6E+2
1275		7,6E+2		5,2E+2		7,6E+2
1280		7,6E+2		5,2E+2		7,6E+2
1285		7,6E+2		5,2E+2		7,6E+2
1290		7,6E+2		5,2E+2		7,6E+2
1295		7,6E+2		5,2E+2		7,6E+2
1300		7,6E+2		5,2E+2		7,6E+2
1305		7,6E+2		5,2E+2		7,6E+2
1310		7,6E+2		5,2E+2		7,6E+2
1315		7,6E+2		5,2E+2		7,6E+2
1320		7,6E+2		5,2E+2		7,6E+2
1325		7,6E+2		5,2E+2		7,6E+2
1330		7,6E+2		5,2E+2		7,6E+2
1335		7,6E+2		5,2E+2		7,6E+2
1340		7,6E+2		5,2E+2		7,6E+2
1345		7,6E+2		5,2E+2		7,6E+2
1350		7,6E+2		5,2E+2		7,6E+2
1355		7,6E+2		5,2E+2		7,6E+2
1360		7,6E+2		5,2E+2		7,6E+2
1365		7,6E+2		5,2E+2		7,6E+2
1370		7,6E+2		5,2E+2		7,6E+2
1375		7,6E+2		5,2E+2		7,6E+2
1380		7,6E+2		5,2E+2		7,6E+2
1385		7,6E+2		5,2E+2		7,6E+2
1390		7,6E+2		5,2E+2		7,6E+2
1395		7,6E+2		5,2E+2		7,6E+2
1400		7,6E+2		5,2E+2		7,6E+2
1405		7,6E+2		5,2E+2		7,6E+2
1410		7,6E+2		5,2E+2		7,6E+2
1415		7,6E+2		5,2E+2		7,6E+2
1420		7,6E+2		5,2E+2		7,6E+2
1425		7,6E+2		5,2E+2		7,6E+2
1430		7,6E+2		5,2E+2		7,6E+2
1435		7,6E+2		5,2E+2		7,6E+2
1440		7,6E+2		5,2E+2		7,6E+2
1445		7,6E+2		5,2E+2		7,6E+2
1450		7,6E+2		5,2E+2		7,6E+2
1455		7,6E+2		5,2E+2		7,6E+2
1460		7,6E+2		5,2E+2		7,6E+2
1465		7,6E+2		5,2E+2		7,6E+2
1470		7,6E+2		5,2E+2		7,6E+2
1475		7,6E+2		5,2E+2		7,6E+2
1480		7,6E+2		5,2E+2		7,6E+2
1485		7,6E+2		5,2E+2		7,6E+2
1490		7,6E+2		5,2E+2		7,6E+2
1495		7,6E+2		5,2E+2		7,6E+2
1500		7,6E+2		5,2E+2		7,6E+2
1505		7,6E+2		5,2E+2		7,6E+2
1510		7,6E+2		5,2E+2		7,6E+2
1515		7,6E+2		5,2E+2		7,6E+2
1520		7,6E+2		5,2E+2		7,6E+2
1525		7,6E+2		5,2E+2		7,6E+2
1530		7,6E+2		5,2E+2		7,6E+2
1535		7,6E+2		5,2E+2		7,6E+2
1540		7,6E+2		5,2E+2		7,6E+2
1545		7,6E+2		5,2E+2		7,6E+2
1550		7,6E+2		5,2E+2		7,6E+2
1555		7,6E+2		5,2E+2		7,6E+2
1560		7,6E+2		5,2E+2		7,6E+2
1565		7,6E+2		5,2E+2		7,6E+2
1570		7,6E+2		5,2E+2		7,6E+2
1575		7,6E+2		5,2E+2		7,6E+2
1580		7,6E+2		5,2E+2		7,6E+2
1585		7,6E+2		5,2E+2		7,6E+2
1590		7,6E+2		5,2E+2		7,6E+2
1595		7,6E+2		5,2E+2		7,6E+2
1600		7,6E+2		5,2E+2		7,6E+2
1605		7,6E+2		5,2E+2		7,6E+2
1610		7,6E+2		5,2E+2		7,6E+2
1615		7,6E+2		5,2E+2		7,6E+2
1620		7,6E+2		5,2E+2		7,6E+2
1625		7,6E+2		5,2E+2		7,6E+2
1630		7,6E+2		5,2E+2		7,6E+2
1635		7,6E+2		5,2E+2		7,6E+2
1640		7,6E+2		5,2E+2		7,6E+2
1645		7,6E+2		5,2E+2		7,6E+2
1650		7,6E+2		5,2E+2		7,6E+2
1655		7,6E+2		5,2E+2		7,6E+2
1660		7,6E+2		5,2E+2		7,6E+2
1665		7,6E+2		5,2E+2		7,6E+2
1670		7,6E+2		5,2E+2		7,6E+2
1675		7,6E+2		5,2E+2		7,6E+2
1680		7,6E+2		5,2E+2		7,6E+2
1685		7,6E+2		5,2E+2		7,6E+2
1690		7,6E+2		5,2E+2		7,6E+2
1695		7,6E+2		5,2E+2		7,6E+2
1700		7,6E+2		5,2E+2		7,6E+2
1705		7,6E+2		5,2E+2		7,6E+2
1710		7,6E+2		5,2E+2		7,6E+2
1715		7,6E+2		5,2E+2		7,6E+2
1720		7,6E+2		5,2E+2		7,6E+2
1725		7,6E+2		5,2E+2		7,6E+2
1730		7,6E+2		5,2E+2		7,6E+2
1735		7,6E+2		5,2E+2		7,6E+2
1740		7,6E+2		5,2E+2		7,6E+2
1745		7,6E+2		5,2E+2		7,6E+2
1750		7,6E+2		5,2E+2		7,6E+2
1755		7,6E+2		5,2E+2		7,6E+2
1760		7,6E+2		5,2E+2		7,6E+2
1765		7,6E+2		5,2E+2		7,6E+2
1770		7,6E+2		5,2E+2		7,6E+2
1775		7,6E+2		5,2E+2		7,6E+2
1780		7,6E+2		5,2E+2		7,6E+2
1785		7,6E+2		5,2E+2		7,6E+2
1790		7,6E+2		5,2E+2		7,6E+2
1795		7,6E+2		5,2E+2		7,6E+2
1800		7,6E+2		5,2E+2		7,6E+2
1805		7,6E+2		5,2E+2		7,6E+2
1810		7,6E+2		5,2E+2		7,6E+2
1815		7,6E+2		5,2E+2		7,6E+2
1820		7,6E+2		5,2E+2		7,6E+2
1825		7,6E+2		5,2E+2		7,6E+2
1830		7,6E+2		5,2E+2		7,6E+2
1835		7,6E+2		5,2E+2		7,6E+2
1840		7,6E+2		5,2E+2		7,6E+2
1845		7,6E+2		5,2E+2		7,6E+2
1850		7,6E+2		5,2E+2		7,6E+2
1855		7,6E+2		5,2E+2		7,6E+2
1860		7,6E+2		5,2E+2		7,6E+2
1865		7,6E+2		5,2E+2		7,6E+2
1870		7,6E+2		5,2E+2		7,6E+2
1875		7,6E+2		5,2E+2		7,6E+2
1880		7,6E+2		5,2E+2		7,6E+2
1885		7,6E+2		5,2E+2		7,6E+2
1890		7,6E+2		5,2E+2		7,6E+2
1895		7,6E+2		5,2E+2		7,6E+2
1900		7,6E+2		5,2E+2		7,6E+2
1905		7,6E+2		5,2E+2		7,6E+2
1910		7,6E+2		5,2E+2		7,6E+2
1915		7,6E+2		5,2E+2		7,6E+2
1920		7,6E+2		5,2E+2		7,6E+2
1925		7,6E+2		5,2E+2		7,6E+2
1930		7,6E+2		5,2E+2		7,6E+2
1935		7,6E+2		5,2E+2		7,6E+2
1940		7,6E+2		5,2E+2		7,6E+2
1945		7,6E+2		5,2E+2		7,6E+2
1950		7,6E+2		5,2E+2		7,6E+2
1955		7,6E+2		5,2E+2		7,6E+2
1960		7,6E+2		5,2E+2		7,6E+2
1965		7,6E+2		5,2E+2		7,6E+2
1970		7,6E+2		5,2E+2		7,6E+2
1975		7,6E+2		5,2E+2		7,6E+2
1980		7,6E+2		5,2E+2		7,6E+2
1985		7,6E+2		5,2E+2		7,6E+2
1990		7,6E+2		5,2E+2		7,6E+2
1995		7,6E+2		5,2E+2		7,6E+2
2000		7,6E+2		5,2E+2		7,6E+2
2005		7,6E+2		5,2E+2		7,6E+2
2010		7,6E+2		5,2E+2		7,6E+2
2015		7,6E+2		5,2E+2		7,6E+2
2020		7,6E+2		5,2E+2		7,6E+2
2025		7,6E+2		5,2E+2		7,6E+2
2030		7,6E+2		5,2E+2		7,6E+2
2035		7,6E+2		5,2E+2		7,6E+2
2040		7,6E+2		5,2E+2		7,6E+2
2045		7,6E+2		5,2E+2		7,6E+2
2050		7,6E+2		5,2E+2		7,6E+2
2055		7,6E+2		5,2E+2		7,6E+2
2060		7,6E+2		5,2E+2		7,6E+2
2065		7,6E+2		5,2E+2		7,6E+2
2070		7,6E+2		5,2E+2		7,6E+2
2075		7,6E+2		5,2E+2		7,6E+2
2080		7,6E+2		5,2E+2		7,6E+2
2085		7,6E+2		5,2E+2		7,6E+2
2090		7,6E+2		5,2E+2		7,6E+2
2095		7,6E+2		5,2E+2		7,6E+2
2100		7,6E+2		5,2E+2		7,6E+2
2105		7,6E+2		5,2E+2		7,6E+2
2110		7,6E+2		5,2E+2		7,6E+2
2115		7,6E+2		5,2E+2		7,6E+2
2120		7,6E+2		5,2E+2		7,6E+2
2125		7,6E+2		5,2E+2		7,6E+2
2130		7,6E+2		5,2E+2		7,6E+2
2135		7,6E+2		5,2E+2		7,6E+2
2140		7,6E+2		5,2E+2		7,6E+2
2145		7,6E+2		5,2E+2		7,6E+2
2150		7,6E+2		5,2E+2		7,6E+2
2155		7,6E+2		5,2E+2		7,6E+2
2160		7,6E+2		5,2E+2		7,6E+2
2165		7,6E+2		5,2E+2		7,6E+2
2170		7,6E+2		5,2E+2		7,6E+2
2175		7,6E+2		5,2E+2		7,6E+2
2180		7,6E+2		5,2E+2		7,6E+2
2185		7,6E+2		5,2E+2		7,6E+2
2190		7,6E+2		5,2E+2		7,6E+2
2195		7,6E+2		5,2E+2		7,6E+2
2200		7,6E+2		5,2E+2		7,6E+2
2205		7,6E+2		5,2E+2		7,6E+2
2210		7,6E+2		5,2E+2		7,6E+2
2215		7,6E+2		5,2E+2		7,6E+2
2220		7,6E+2		5,2E+2		7,6E+2
2225		7,6E+2		5,2E+2		7,6E+2
2230		7,6E+2		5,2E+2		7,6E+2
2235		7,6E+2		5,2E+2		7,6E+2
2240		7,6E+2		5,2E+2		7,6E+2
2245		7,6E+2		5,2E+2		7,6E+2
2250		7,6E+2		5,2E+2		7,6E+2
2255		7,6E+2		5,2E+2		7,6E+2
2260		7,6E+2		5,2E+2		7,6E+2
2265		7,6E+2		5,2E+2		7,6E+2
2270		7,6E+2		5,2E+2		7,6E+2
2275		7,6E+2		5,2E+2		7,6E+2
2280		7,6E+2		5,2E+2		7,6E+2
2285		7,6E+2		5,2E+2		7,6E+2
2290		7,6E+2		5,2E+2		7,6E+2
2295		7,6E+2		5,2E+2		7,6E+2
2300		7,6E+2		5,2E+2		7,6E+2
2305		7,6E+2		5,2E+2		7,6E+2
2310		7,6E+2		5,2E+2		7,6E+2
2315		7,6E+2		5,2E+2		7,6E+2
2320		7,6E+2		5,2E+2		7,6E+2
2325		7,6E+2		5,2E+2		7,6E+2
2330		7,6E+2		5,2E+2		7,6E+2
2335		7,6E+2		5,2E+2		7,6E+2
2340		7,6E+2		5,2E+2		7,6E+2
2345		7,6E+2		5,2E+2		7,6E+2
2350		7,6E+2		5,2E+2		7,6E+2
2355		7,6E+2		5,2E+2		7,6E+2
2360		7,6E+2		5,2E+2		7,6E+2
2365		7,6E+2		5,2E+2		7,6E+2
2370		7,6E+2		5,2E+2		7,6E+2
2375		7,6E+2		5,2E+2		7,6E+2
2380		7,6E+2		5,2E+2		7,6E+2
2385		7,6E+2		5,2E+2		7,6E+2
2390		7,6E+2		5,2E+2		7,6E+2
2395		7,6E+2		5,2E+2		7,6E+2
2400		7,6E+2		5,2E+2		7,6E+2
2405		7,6E+2		5,2E+2		7,6E+2
2410		7,6E+2		5,2E+2		7,6E+2
2415		7,6E+2		5,2E+2		7,6E+2
2420		7,6E+2		5,2E+2		7,6E+2
2425		7,6E+2		5,2E+2		7,6E+2
2430		7,6E+2		5,2E+2		7,6E+2
2435		7,6E+2		5,2E+2		7,6E+2
2440		7,6E+2		5,2E+2		7,6E+2
2445		7,6E+2		5,2E+2		7,6E+2
2450		7,6E+2		5,2E+2		7,6E+2
2455		7,6E+2		5,2E+2		7,6E+2
2460		7,6E+2		5,2E+2		7,6E+2
2465		7,6E+2		5,2E+2		7,6E+2
2470		7,6E+2		5,2E+2		7,6E+2
2475		7,6E+2		5,2E+2		7,6E+2
2480		7,6E+2		5,2E+2		7,6E+2
2485		7,6E+2		5,2E+2		7,6E+2
2490		7,6E+2		5,2E+2		7,6E+2
2495		7,6E+2		5,2E+2		7,6E+2
2500		7,6E+2		5,2E+2		7,6E+2
2505		7,6E+2		5,2E+2		7,6E+2
2510		7,6E+2		5,2E+2		7,6E+2
2515		7,6E+2		5,2E+2		7,6E+2
2520		7,6E+2		5,2E+2		7,6E+2
2525		7,6E+2		5,2E+2		7,6E+2
2530		7,6E+2		5,2E+2		7,6E+2
2535		7,6E+2		5,2E+2		7,6E+2
2540		7,6E+2		5,2E+2		7,6E+2
2545		7,6E+2		5,2E+2		7,6E+2
2550		7,6E+2		5,2E+2		7,6E+2
2555		7,6E+2		5,2E+2		7,6E+2
2560		7,6E+2		5,2E+2		7,6E+2
2565		7,6E+2		5,2E+2		7,6E+2
2570		7,6E+2		5,2E+2		7,6E+2
2575		7,6E+2		5,2E+2		7,6E+2
2580		7,6E+2		5,2E+2		7,6E+2
2585		7,6E+2		5,2E+2		7,6E+2
2590		7,6E+2		5,2E+2		7,6E+2
2595		7,6E+2		5,2E+2		7,6E+2
2600		7,6E+2		5,2E+2		7,6E+2
2605		7,6E+2		5,2E+2		7,6E+2
2610		7,6E+2		5,2E+2		7,6E+2
2615		7,6E+2		5,2E+2		7,6E+2
2620		7,6E+2		5,2E+2		7,6E+2
2625		7,6E+2		5,2E+2		7,6E+2
2630		7,6E+2		5,2E+2		7,6E+2
2635		7,6E+2		5,2E+2		7,6E+2
2640		7,6E+2		5,2E+2		7,6E+2
2645		7,6E+2		5,2E+2		7,6E+2
2650		7,6E+2		5,2E+2		7,6E+2
2655		7,6E+2		5,2E+2		7,6E+2
2660		7,6E+2		5,2E+2		7,6E+2
2665		7,6E+2		5,2E+2		7,6E+2
2670		7,6E+2		5,2E+2		7,6E+2
2675		7,6E+2		5,2E+2		7,6E+2
2680		7,6E+2		5,2E+2		7,6E+2
2685		7,6E+2		5,2E+2		7,6E+2
2690		7,6E+2		5,2E+2		7,6E+2
2695		7,6E+2		5,2E+2		7,6E+2
2700		7,6E+2		5,2E+2		7,6E+2
2705		7,6E+2		5,2E+2		7,6E+2
2710		7,6E+2		5,2E+2		7,6E+2
2715		7,6E+2		5,2E+2		7,6E+2
2720		6,8E+2		5,2E+2		7,6E+2
2725		5,4E+2		5,2E+2		7,6E+2
2730		4,4E+2		5,2E+2		7,6E+2
2735		3,7E+2		5,2E+2		7,6E+2
2740		3,1E+2		5,2E+2		7,6E+2
2745		2,7E+2		5,2E+2		7,6E+2
2750		2,3E+2		5,2E+2		7,6E+2
2755		2,0E+2		5,2E+2		7,6E+2
2760		1,8E+2		5,2E+2		7,6E+2
2765		1,6E+2		5,2E+2		7,6E+2
2770		1,4E+2		5,2E+2		7,6E+2
2775		1,3E+2		5,2E+2		7,6E+2
2780		1,1E+2		5,2E+2		7,6E+2
2785		1,0E+2		5,2E+2		7,6E+2
2790		9,2E+1		5,2E+2		7,6E+2
2795		8,4E+1		5,2E+2		7,6E+2
2800		7,6E+1		5,2E+2		7,6E+2
2805		6,9E+1		5,2E+2		7,6E+2
2810		6,3E+1		5,2E+2		7,6E+2
2815		5,8E+1		5,2E+2		7,6E+2
2820		5,3E+1		5,2E+2		7,6E+2
2825		4,9E+1		5,2E+2		7,6E+2
2830		4,5E+1		5,2E+2		7,6E+2
2835		4,1E+1		5,2E+2		7,6E+2
2840		3,7E+1		5,2E+2		7,6E+2
2845		3,2E+1		5,2E+2		7,6E+2
2850		2,6E+1		5,2E+2		7,6E+2
2855		2,0E+1		5,2E+2		7,6E+2
2860		1,6E+1		5,2E+2		7,6E+2
2865		1,3E+1		5,2E+2		7,6E+2
2870		1,0E+1		5,2E+2		7,6E+2
2875		7,6E+0		5,2E+2		7,6E+2
2880		5,6E+0		5,2E+2		7,6E+2
2885		3,8E+0		5,2E+2		6,4E+2
2890		2,6E+0		5,2E+2		2,7E+2
2895		1,8E+0		5,2E+2		6,8E+1
2900		1,2E+0		5,2E+2		1,3E+1
2905		7,6E-1		5,2E+2		5,5E+0
2910		5,1E-1		5,2E+2		3,1E+0
2915		3,3E-1		5,2E+2		1,9E+0
2920		2,2E-1		5,2E+2		1,2E+0
