Süre (Sn)	Basýnç (Torr)
0		1,3E-3
5		1,3E-3
10		2,8E-8
15		6E-5
20		2,3E-3
25		2,3E-3
30		2,3E-3
35		2,3E-3
40		2,3E-3
45		2,3E-3
50		2,4E-3
55		2,4E-3
60		2,4E-3
65		2,1E-3
70		8,9E-4
75		2,5E-4
80		8,7E-5
85		5,6E-5
90		4,7E-5
95		4,2E-5
100		3,9E-5
105		3,6E-5
110		3,5E-5
115		3,3E-5
120		3,2E-5
125		3,2E-5
130		3,1E-5
135		3E-5
140		3E-5
145		2,9E-5
150		2,9E-5
155		2,8E-5
160		2,8E-5
165		2,7E-5
170		2,7E-5
175		2,6E-5
180		2,6E-5
185		2,5E-5
190		2,5E-5
195		2,5E-5
200		2,5E-5
205		2,4E-5
210		2,4E-5
215		2,3E-5
220		2,3E-5
225		2,3E-5
230		2,3E-5
235		2,3E-5
240		2,3E-5
245		2,2E-5
250		2,2E-5
255		2,2E-5
260		2,1E-5
265		2E-5
270		1,9E-5
275		1,7E-5
280		1,5E-5
285		1,4E-5
290		1,3E-5
295		1,2E-5
300		1,1E-5
305		1E-5
310		9,5E-6
315		9,1E-6
320		8,7E-6
325		8,4E-6
330		8,2E-6
335		8E-6
340		7,7E-6
345		7,5E-6
350		7,3E-6
355		7,2E-6
360		7E-6
365		6,9E-6
370		6,8E-6
375		6,7E-6
380		6,6E-6
385		6,5E-6
390		6,5E-6
395		6,4E-6
400		6,3E-6
405		6,2E-6
410		6,2E-6
415		6,2E-6
420		6,1E-6
425		6E-6
430		6E-6
435		5,9E-6
440		5,9E-6
445		5,8E-6
450		5,8E-6
455		5,7E-6
460		5,7E-6
465		5,7E-6
470		5,6E-6
475		5,6E-6
480		5,5E-6
485		5,5E-6
490		5,4E-6
495		5,3E-6
500		5,3E-6
505		5,3E-6
510		5,2E-6
515		5,2E-6
520		5,2E-6
525		5,1E-6
530		5,1E-6
535		5E-6
540		5E-6
545		4,9E-6
550		4,9E-6
555		4,9E-6
560		4,9E-6
565		4,9E-6
570		4,9E-6
575		4,8E-6
580		4,7E-6
585		4,7E-6
590		4,7E-6
595		4,7E-6
600		4,7E-6
605		4,7E-6
610		4,6E-6
615		4,6E-6
620		4,6E-6
625		4,6E-6
630		4,5E-6
635		4,5E-6
640		4,4E-6
645		4,4E-6
650		4,4E-6
655		4,4E-6
660		4,5E-6
665		4,4E-6
670		4,4E-6
