Süre (Sn)	Basýnç (Torr)
0		7,6E+2
5		1E-8
10		1,4E-4
15		5,9E+1
20		7,6E+2
25		7,6E+2
30		7,6E+2
35		7,6E+2
40		7,6E+2
45		7,6E+2
50		7,6E+2
55		7,6E+2
60		7,6E+2
65		7,6E+2
70		7,6E+2
75		7,6E+2
80		7,6E+2
85		7,6E+2
90		7,6E+2
95		7,6E+2
100		7,6E+2
105		7,6E+2
110		7,6E+2
115		7,6E+2
120		7,6E+2
125		7,6E+2
130		7,6E+2
135		7,6E+2
140		7,6E+2
145		7,6E+2
150		7,6E+2
155		7,6E+2
160		7,6E+2
165		7,6E+2
170		7,6E+2
175		7,6E+2
180		7,6E+2
185		7,6E+2
190		7,6E+2
195		7,6E+2
200		7,6E+2
205		7,6E+2
210		7,6E+2
215		7,6E+2
220		7,6E+2
225		6,4E+2
230		5,1E+2
235		4,3E+2
240		3,6E+2
245		3,1E+2
250		2,6E+2
255		2,3E+2
260		2E+2
265		1,8E+2
270		1,6E+2
275		1,4E+2
280		1,3E+2
285		1,1E+2
290		1E+2
295		9,3E+1
300		8,5E+1
305		7,7E+1
310		7E+1
315		6,4E+1
320		5,8E+1
325		5,4E+1
330		4,9E+1
335		4,5E+1
340		4,2E+1
345		3,8E+1
350		3,6E+1
355		3,3E+1
360		3E+1
365		2,8E+1
370		2,6E+1
375		2,5E+1
380		2,3E+1
385		2,1E+1
390		2E+1
395		1,9E+1
400		1,8E+1
405		1,6E+1
410		1,6E+1
415		1,5E+1
420		1,4E+1
425		1,3E+1
430		1,2E+1
435		1,2E+1
440		1,1E+1
445		1,1E+1
450		1E+1
455		9,6E+0
460		8,5E+0
465		6,5E+0
470		4,5E+0
475		3,1E+0
480		2,1E+0
485		1,4E+0
490		9,4E-1
495		6,2E-1
500		4,1E-1
505		2,8E-1
510		1,9E-1
515		1,3E-1
520		9,3E-2
525		7,3E-2
530		6,4E-2
535		6,2E-2
540		6,2E-2
545		6,2E-2
550		6,2E-2
555		6,3E-2
560		6,3E-2
565		6,4E-2
570		6,4E-2
575		6,4E-2
580		6,4E-2
585		6,4E-2
590		6,4E-2
595		6,4E-2
600		6,4E-2
605		6,4E-2
610		6,5E-2
615		6,5E-2
620		6,5E-2
625		6,6E-2
630		6,6E-2
635		6,6E-2
640		6,6E-2
645		6,7E-2
650		6,7E-2
655		6,6E-2
660		6,7E-2
665		6,7E-2
670		6,7E-2
675		6,7E-2
680		6,7E-2
685		6,7E-2
690		6,7E-2
695		6,7E-2
700		6,7E-2
705		6,7E-2
710		6,7E-2
715		6,7E-2
720		6,7E-2
725		6,7E-2
730		6,7E-2
735		6,7E-2
740		6,7E-2
745		6,7E-2
750		6,7E-2
755		6,8E-2
760		6,8E-2
765		6,8E-2
770		6,8E-2
775		6,8E-2
780		6,9E-2
785		6,9E-2
790		6,9E-2
795		6,9E-2
800		6,9E-2
805		6,9E-2
810		6,9E-2
815		6,9E-2
820		6,9E-2
825		6,9E-2
830		6,9E-2
835		6,9E-2
840		6,9E-2
845		6,9E-2
850		6,9E-2
855		7E-2
860		7E-2
865		7E-2
870		7E-2
875		7E-2
880		7E-2
885		7E-2
890		7E-2
895		7E-2
900		7E-2
905		7E-2
910		7E-2
915		7E-2
920		7E-2
925		7E-2
930		7E-2
935		7E-2
940		7E-2
945		7E-2
950		7E-2
955		7E-2
960		7E-2
965		7E-2
970		7E-2
975		7E-2
980		7E-2
985		7E-2
990		7,1E-2
995		7,1E-2
1000		7,1E-2
1005		7,1E-2
1010		7,1E-2
1015		7,1E-2
1020		7,1E-2
1025		7,1E-2
1030		7,1E-2
1035		7,1E-2
1040		7,1E-2
1045		7,1E-2
1050		7,1E-2
1055		7,1E-2
1060		7,1E-2
1065		7,2E-2
1070		7,2E-2
1075		7,2E-2
1080		7,2E-2
1085		7,2E-2
1090		7,2E-2
1095		7,2E-2
1100		7,2E-2
1105		7,2E-2
1110		7,2E-2
1115		7,2E-2
1120		7,2E-2
1125		7,2E-2
1130		7,2E-2
1135		7,2E-2
1140		7,2E-2
1145		7,2E-2
1150		7,2E-2
1155		7,2E-2
1160		7,2E-2
1165		7,2E-2
1170		7,2E-2
1175		7,2E-2
1180		7,2E-2
1185		7,2E-2
1190		7,2E-2
1195		7,2E-2
1200		7,2E-2
1205		7,2E-2
1210		7,2E-2
1215		7,2E-2
1220		7,2E-2
1225		7,2E-2
1230		7E-2
1235		6,1E-2
1240		5E-2
1245		3,8E-2
1250		2,8E-2
1255		2E-2
1260		1,3E-2
1265		5,3E-3
1270		9,5E-4
1275		1,4E-4
1280		4,6E-5
1285		3,4E-5
1290		2,8E-5
1295		2,4E-5
1300		2,1E-5
1305		1,9E-5
1310		1,7E-5
1315		1,6E-5
1320		1,4E-5
1325		1,3E-5
1330		1,3E-5
1335		1,2E-5
1340		1,1E-5
1345		1,1E-5
1350		1,1E-5
1355		1E-5
1360		1E-5
1365		9,6E-6
1370		9,2E-6
1375		8,8E-6
1380		8,4E-6
1385		8,2E-6
1390		7,9E-6
1395		7,7E-6
1400		7,5E-6
1405		7,3E-6
1410		7,1E-6
1415		7E-6
1420		6,9E-6
1425		6,7E-6
1430		6,5E-6
1435		6,5E-6
1440		6,4E-6
1445		6,3E-6
1450		6,2E-6
1455		6,1E-6
1460		5,9E-6
1465		5,8E-6
1470		5,7E-6
1475		5,6E-6
1480		5,5E-6
1485		5,4E-6
1490		5,3E-6
1495		5,2E-6
1500		5,2E-6
1505		5,1E-6
1510		5,1E-6
1515		5E-6
1520		4,9E-6
1525		4,9E-6
1530		4,8E-6
1535		4,7E-6
1540		4,7E-6
1545		4,6E-6
1550		4,6E-6
1555		4,6E-6
1560		4,6E-6
1565		4,6E-6
1570		4,7E-6
1575		4,7E-6
1580		4,6E-6
1585		4,4E-6
1590		4,3E-6
1595		4,2E-6
1600		4,2E-6
1605		4,2E-6
1610		4,2E-6
1615		4,1E-6
1620		4,1E-6
1625		4,1E-6
1630		4E-6
1635		4E-6
1640		4E-6
1645		4E-6
1650		4E-6
1655		4,1E-6
1660		4E-6
1665		4E-6
1670		3,9E-6
1675		3,9E-6
1680		4E-6
1685		4E-6
1690		3,8E-6
1695		3,7E-6
1700		3,6E-6
1705		3,6E-6
1710		3,6E-6
1715		3,6E-6
1720		3,6E-6
1725		3,5E-6
1730		3,5E-6
1735		3,5E-6
1740		3,5E-6
1745		3,6E-6
1750		3,7E-6
1755		3,6E-6
1760		3,5E-6
1765		3,5E-6
1770		3,6E-6
1775		3,6E-6
1780		3,6E-6
1785		3,6E-6
1790		3,5E-6
1795		3,5E-6
1800		3,5E-6
1805		3,5E-6
1810		3,4E-6
1815		3,4E-6
1820		3,5E-6
