Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
505		7,8E-7		7,8E-2		1,8E-1
510		7,8E-7		7,8E-2		1,8E-1
515		7,8E-7		7,8E-2		1,8E-1
520		7,8E-7		7,8E-2		1,8E-1
525		7,9E-7		7,8E-2		1,8E-1
530		7,9E-7		7,8E-2		1,8E-1
535		7,9E-7		7,8E-2		1,8E-1
540		8,3E-7		7,8E-2		1,8E-1
545		1,1E-6		7,8E-2		1,8E-1
550		2,0E-6		8,3E-2		1,8E-1
555		3,6E-6		8,9E-2		1,8E-1
560		5,0E-6		9,7E-2		1,8E-1
565		5,5E-6		1,0E-1		1,8E-1
570		6,0E-6		1,1E-1		1,8E-1
575		6,5E-6		1,2E-1		1,8E-1
580		6,9E-6		1,2E-1		1,8E-1
585		7,3E-6		1,3E-1		1,8E-1
590		7,8E-6		1,4E-1		1,8E-1
595		8,3E-6		1,4E-1		1,8E-1
600		8,8E-6		1,5E-1		1,8E-1
605		9,3E-6		1,6E-1		1,8E-1
610		9,8E-6		1,6E-1		1,8E-1
615		1,0E-5		1,6E-1		1,8E-1
620		1,1E-5		1,6E-1		1,8E-1
625		1,1E-5		1,6E-1		1,8E-1
630		1,2E-5		1,6E-1		1,8E-1
635		1,2E-5		1,6E-1		1,8E-1
640		1,2E-5		1,6E-1		1,8E-1
645		1,3E-5		1,6E-1		1,8E-1
650		1,3E-5		1,6E-1		1,8E-1
655		1,4E-5		1,6E-1		1,8E-1
660		1,4E-5		1,6E-1		1,8E-1
665		1,5E-5		1,6E-1		1,8E-1
670		1,5E-5		1,6E-1		1,8E-1
675		1,5E-5		1,6E-1		1,8E-1
680		1,6E-5		1,5E-1		1,8E-1
685		1,7E-5		1,5E-1		1,8E-1
690		1,7E-5		1,4E-1		1,8E-1
695		1,8E-5		1,3E-1		1,8E-1
700		1,7E-5		1,3E-1		1,8E-1
705		1,2E-5		1,2E-1		1,8E-1
710		5,0E-6		1,1E-1		1,8E-1
715		2,1E-6		1,1E-1		1,8E-1
720		1,3E-6		1,0E-1		1,8E-1
725		1,1E-6		9,3E-2		1,8E-1
730		1,0E-6		8,7E-2		1,8E-1
735		9,9E-7		7,9E-2		1,8E-1
740		9,5E-7		7,8E-2		1,8E-1
745		9,3E-7		7,8E-2		1,8E-1
750		9,1E-7		7,8E-2		1,8E-1
755		8,9E-7		7,8E-2		1,8E-1
760		8,8E-7		7,8E-2		1,8E-1
765		8,7E-7		7,8E-2		1,8E-1
770		8,6E-7		7,8E-2		1,8E-1
775		8,5E-7		7,8E-2		1,8E-1
780		8,4E-7		7,8E-2		1,8E-1
785		8,4E-7		7,8E-2		1,8E-1
790		8,3E-7		7,8E-2		1,8E-1
795		8,3E-7		7,8E-2		1,8E-1
800		8,2E-7		7,8E-2		1,8E-1
805		8,1E-7		7,8E-2		1,8E-1
810		8,1E-7		7,8E-2		1,8E-1
815		8,1E-7		7,8E-2		1,8E-1
820		8,1E-7		7,8E-2		1,8E-1
825		8,1E-7		7,8E-2		1,8E-1
830		8,1E-7		7,8E-2		1,8E-1
835		8,2E-7		7,8E-2		1,8E-1
840		8,2E-7		7,8E-2		1,8E-1
845		8,2E-7		7,8E-2		1,8E-1
850		8,2E-7		7,8E-2		1,8E-1
855		8,2E-7		7,8E-2		1,8E-1
860		8,2E-7		7,8E-2		1,8E-1
865		8,3E-7		7,8E-2		1,8E-1
870		8,3E-7		7,8E-2		1,8E-1
875		8,3E-7		7,8E-2		1,8E-1
880		8,4E-7		7,8E-2		1,8E-1
885		8,4E-7		7,8E-2		1,8E-1
890		8,3E-7		7,8E-2		1,8E-1
895		8,3E-7		7,8E-2		1,8E-1
900		8,3E-7		7,8E-2		1,8E-1
905		8,2E-7		7,8E-2		1,8E-1
910		8,6E-7		7,8E-2		1,8E-1
915		1,1E-6		7,8E-2		1,8E-1
920		2,1E-6		7,8E-2		1,8E-1
925		3,5E-6		7,8E-2		1,8E-1
930		4,8E-6		7,8E-2		1,8E-1
935		5,2E-6		7,8E-2		1,8E-1
940		5,7E-6		7,8E-2		1,8E-1
945		6,1E-6		7,8E-2		1,8E-1
950		6,5E-6		7,8E-2		1,8E-1
955		7,0E-6		7,8E-2		1,8E-1
960		7,4E-6		7,8E-2		1,8E-1
965		7,8E-6		7,8E-2		1,8E-1
970		8,2E-6		7,8E-2		1,8E-1
975		8,7E-6		7,8E-2		1,8E-1
980		9,1E-6		7,8E-2		1,8E-1
985		9,5E-6		7,8E-2		1,8E-1
990		9,9E-6		7,8E-2		1,8E-1
995		1,0E-5		7,8E-2		1,8E-1
1000		1,1E-5		7,8E-2		1,8E-1
1005		1,1E-5		7,8E-2		1,8E-1
1010		1,1E-5		7,8E-2		1,8E-1
1015		1,2E-5		7,8E-2		1,8E-1
1020		1,2E-5		7,8E-2		1,8E-1
1025		1,3E-5		7,8E-2		1,8E-1
1030		1,3E-5		7,8E-2		1,8E-1
1035		1,3E-5		7,8E-2		3,2E-1
1040		1,4E-5		7,8E-2		9,5E+0
1045		1,4E-5		7,8E-2		2,3E+2
1050		1,5E-5		7,8E-2		7,6E+2
1055		1,5E-5		7,8E-2		7,6E+2
1060		1,5E-5		7,8E-2		7,6E+2
1065		1,6E-5		7,8E-2		7,6E+2
1070		1,6E-5		7,8E-2		7,6E+2
1075		1,6E-5		7,8E-2		7,6E+2
1080		1,7E-5		7,8E-2		7,6E+2
1085		1,7E-5		7,8E-2		7,6E+2
1090		1,8E-5		7,8E-2		7,6E+2
1095		1,8E-5		7,8E-2		7,6E+2
1100		1,8E-5		7,8E-2		7,6E+2
1105		1,5E-5		7,8E-2		7,6E+2
1110		1,4E-5		7,8E-2		7,6E+2
1115		1,3E-5		7,8E-2		1,2E-2
1120		1,3E-5		7,8E-2		3,4E-2
1125		1,1E-5		7,8E-2		5,4E+1
1130		1,4E-5		7,8E-2		6,6E+2
1135		1,9E-5		7,8E-2		6,0E+2
1140		2,2E-5		7,8E-2		5,8E+2
1145		2,2E-5		7,8E-2		5,8E+2
1150		2,3E-5		7,8E-2		5,8E+2
1155		2,3E-5		7,8E-2		5,8E+2
1160		2,4E-5		7,8E-2		5,8E+2
1165		2,4E-5		7,8E-2		5,8E+2
1170		2,5E-5		7,8E-2		5,8E+2
1175		2,5E-5		7,8E-2		5,5E+2
1180		2,5E-5		7,8E-2		2,2E+2
1185		2,6E-5		7,8E-2		3,9E+1
1190		2,6E-5		7,8E-2		5,8E+0
1195		2,7E-5		7,8E-2		4,0E-1
1200		2,8E-5		7,8E-2		3,3E-2
1205		2,8E-5		7,8E-2		5,6E-3
1210		2,9E-5		7,8E-2		4,2E-3
1215		2,9E-5		7,8E-2		3,3E-3
1220		2,9E-5		7,8E-2		2,8E-3
1225		3,0E-5		7,8E-2		2,4E-3
1230		3,0E-5		7,8E-2		2,2E-3
1235		3,1E-5		7,8E-2		2,1E-3
1240		3,1E-5		7,8E-2		2,0E-3
1245		3,2E-5		7,8E-2		1,8E-3
1250		3,3E-5		7,8E-2		1,7E-3
1255		1,3E-4		7,8E-2		3,1E-3
1260		4,1E-3		9,9E-2		2,2E-2
1265		1,2E-1		1,2E-1		1,6E-1
1270		2,7E-1		1,5E-1		3,0E-1
1275		2,3E-1		1,7E-1		2,6E-1
1280		1,8E-1		1,8E-1		2,0E-1
1285		1,5E-1		2,0E-1		1,7E-1
1290		2,5E-1		2,3E-1		2,8E-1
1295		6,2E-1		3,6E-1		6,9E-1
1300		1,3E+0		5,1E-1		1,5E+0
1305		1,8E+0		7,7E-1		2,1E+0
1310		1,8E+0		9,5E-1		2,1E+0
1315		1,4E+0		1,1E+0		1,6E+0
1320		9,7E-1		1,2E+0		1,1E+0
1325		7,5E-1		1,2E+0		8,4E-1
1330		8,3E-1		1,3E+0		9,3E-1
1335		1,2E+0		1,4E+0		1,4E+0
1340		1,6E+0		1,6E+0		1,9E+0
1345		1,9E+0		1,8E+0		2,2E+0
1350		2,0E+0		2,0E+0		2,3E+0
1355		2,1E+0		2,1E+0		2,4E+0
1360		2,2E+0		2,1E+0		2,5E+0
1365		2,2E+0		2,1E+0		2,6E+0
1370		2,2E+0		2,2E+0		2,6E+0
1375		2,0E+0		2,3E+0		2,3E+0
1380		1,5E+0		2,4E+0		1,7E+0
1385		9,9E-1		2,4E+0		1,1E+0
1390		7,3E-1		2,4E+0		8,2E-1
1395		7,2E-1		2,3E+0		8,1E-1
1400		9,8E-1		2,2E+0		1,1E+0
1405		1,3E+0		2,1E+0		1,5E+0
1410		1,6E+0		2,1E+0		1,9E+0
1415		1,7E+0		2,0E+0		2,0E+0
1420		1,6E+0		1,9E+0		1,8E+0
1425		1,2E+0		1,8E+0		1,3E+0
1430		7,5E-1		1,6E+0		8,4E-1
1435		4,8E-1		1,5E+0		5,3E-1
1440		2,9E-1		1,4E+0		3,2E-1
1445		1,8E-1		1,3E+0		2,0E-1
1450		1,2E-1		1,2E+0		1,2E-1
1455		7,4E-2		1,2E+0		7,8E-2
1460		4,9E-2		1,0E+0		5,0E-2
1465		3,4E-2		8,6E-1		3,3E-2
1470		2,4E-2		6,4E-1		2,3E-2
1475		1,8E-2		4,8E-1		1,6E-2
1480		1,3E-2		3,5E-1		1,2E-2
1485		1,0E-2		2,4E-1		8,6E-3
1490		8,5E-3		1,9E-1		6,6E-3
1495		7,2E-3		1,5E-1		5,3E-3
1500		6,0E-3		1,3E-1		4,3E-3
1505		5,1E-3		1,2E-1		3,6E-3
1510		1,5E-3		1,1E-1		3,1E-3
1515		2,9E-4		9,9E-2		2,7E-3
1520		6,8E-5		9,3E-2		2,4E-3
1525		5,7E-5		8,7E-2		2,2E-3
1530		4,9E-5		8,1E-2		2,0E-3
1535		4,1E-5		7,8E-2		1,9E-3
1540		3,3E-5		7,8E-2		1,8E-3
1545		2,8E-5		7,8E-2		1,8E-3
1550		2,7E-5		7,8E-2		1,9E-3
1555		2,7E-5		7,8E-2		2,1E-3
1560		2,9E-5		7,8E-2		2,5E-3
1565		3,4E-5		7,8E-2		2,9E-3
1570		4,3E-5		7,8E-2		3,2E-3
1575		9,3E-5		7,8E-2		3,3E-3
1580		9,4E-4		7,8E-2		3,4E-3
1585		8,4E-3		7,8E-2		3,5E-3
1590		5,4E-2		8,7E-2		3,6E-3
1595		2,4E-1		1,5E-1		3,6E-3
1600		1,1E+0		3,8E-1		3,6E-3
1605		2,5E+0		6,9E-1		3,6E-3
