Ýþlem Akýþý -  vaksis-Administrator  / 13:18:56
27.02.2017 / 13:18:57  -Kelebek vana kapatýldý.
27.02.2017 / 13:18:58  -BBÖ-BV açýldý.
27.02.2017 / 13:19:02  -BBÖ-BV açýldý.

***** ERROR  27.02.2017 / 13:19:02    AV çalýþmasý ile ilgili sorun tespit edildi (Kod 8).

27.02.2017 / 13:19:03  -2. Bölge Isýtýcýsý sýfýra set edildi.
27.02.2017 / 13:19:03  -3. Bölge Isýtýcýsý sýfýra set edildi.
27.02.2017 / 13:19:05  -BBÖ-BV kapatýldý.
27.02.2017 / 13:19:06  -Ana vana kapatýldý.
27.02.2017 / 13:19:07  -1. Bölge Isýtýcýsý sýfýra set edildi.
27.02.2017 / 13:19:08  -RP'ye dur komutu gönderildi.
27.02.2017 / 13:19:28  -DP-BV kapatýldý.
