Süre (Sn)	Basýnç (Torr)
0		2,3E-4
1		2,3E-4
2		2,3E-4
3		2,2E-4
4		2,2E-4
5		2,2E-4
6		2,1E-4
7		2,0E-4
8		2,0E-4
9		2,0E-4
10		1,9E-4
11		1,9E-4
12		1,8E-4
13		1,7E-4
14		1,7E-4
15		1,7E-4
16		1,7E-4
17		1,7E-4
18		1,7E-4
19		1,6E-4
20		1,6E-4
21		1,7E-4
22		1,7E-4
23		1,7E-4
24		1,7E-4
25		1,7E-4
26		1,7E-4
27		1,7E-4
28		1,7E-4
29		1,7E-4
30		1,7E-4
31		1,7E-4
32		1,7E-4
33		1,7E-4
34		1,7E-4
35		1,7E-4
36		1,7E-4
37		1,7E-4
38		1,7E-4
39		1,7E-4
40		1,7E-4
41		1,7E-4
42		1,7E-4
43		1,7E-4
44		1,6E-4
45		1,6E-4
46		1,6E-4
47		1,6E-4
48		1,6E-4
49		1,6E-4
50		1,6E-4
51		1,6E-4
52		1,6E-4
53		1,6E-4
54		1,6E-4
55		1,6E-4
56		1,6E-4
57		1,7E-4
58		1,7E-4
59		1,7E-4
60		1,7E-4
61		1,7E-4
62		1,7E-4
63		1,7E-4
64		1,7E-4
65		1,7E-4
66		1,7E-4
67		1,7E-4
68		1,7E-4
69		1,7E-4
70		1,7E-4
71		1,7E-4
72		1,7E-4
73		1,7E-4
74		1,7E-4
75		1,7E-4
76		1,7E-4
77		1,7E-4
78		1,7E-4
79		1,7E-4
80		1,7E-4
81		1,7E-4
82		1,7E-4
83		1,7E-4
84		1,7E-4
85		1,7E-4
86		1,7E-4
87		1,7E-4
88		1,7E-4
89		1,7E-4
90		1,7E-4
91		1,7E-4
92		1,7E-4
93		1,7E-4
94		1,8E-4
95		1,8E-4
96		1,8E-4
97		1,8E-4
98		1,8E-4
99		1,8E-4
100		1,8E-4
101		1,8E-4
102		1,9E-4
103		1,9E-4
104		1,9E-4
105		1,9E-4
106		1,9E-4
107		1,9E-4
108		1,9E-4
109		1,9E-4
110		2,0E-4
111		1,9E-4
112		1,9E-4
113		1,9E-4
114		1,9E-4
115		2,0E-4
116		2,0E-4
117		2,0E-4
118		2,0E-4
119		2,0E-4
120		2,0E-4
121		2,0E-4
122		2,0E-4
123		2,0E-4
124		2,0E-4
125		2,0E-4
126		2,0E-4
127		2,0E-4
128		2,0E-4
129		2,0E-4
130		2,0E-4
131		2,0E-4
132		2,0E-4
133		2,0E-4
134		2,0E-4
135		1,9E-4
136		1,9E-4
137		1,9E-4
138		1,8E-4
139		1,8E-4
140		1,8E-4
141		1,8E-4
142		1,8E-4
143		1,8E-4
144		1,8E-4
145		1,8E-4
146		1,8E-4
147		1,7E-4
148		1,8E-4
149		1,8E-4
150		1,8E-4
151		1,8E-4
152		1,8E-4
153		1,8E-4
154		1,8E-4
155		1,8E-4
156		1,8E-4
157		1,8E-4
158		1,8E-4
159		1,7E-4
160		1,7E-4
161		1,7E-4
162		1,7E-4
163		1,7E-4
164		1,7E-4
165		1,7E-4
166		1,7E-4
167		1,7E-4
168		1,7E-4
169		1,7E-4
170		1,8E-4
171		1,8E-4
172		1,8E-4
173		1,9E-4
174		1,9E-4
175		1,9E-4
176		1,8E-4
177		1,8E-4
178		1,8E-4
179		1,8E-4
180		1,8E-4
181		1,8E-4
182		1,7E-4
183		1,7E-4
184		1,7E-4
185		1,7E-4
186		1,7E-4
187		1,7E-4
188		1,7E-4
189		1,7E-4
190		1,7E-4
191		1,6E-4
192		1,6E-4
193		1,6E-4
194		1,5E-4
195		1,5E-4
196		1,5E-4
197		1,5E-4
198		1,4E-4
199		1,4E-4
200		1,4E-4
201		1,4E-4
202		1,4E-4
203		1,4E-4
204		1,5E-4
205		1,5E-4
206		1,5E-4
207		1,5E-4
208		1,5E-4
209		1,5E-4
210		1,6E-4
211		1,6E-4
212		1,6E-4
213		1,6E-4
214		1,6E-4
215		1,6E-4
216		1,6E-4
217		1,6E-4
218		1,6E-4
219		1,6E-4
220		1,6E-4
221		1,6E-4
222		1,6E-4
223		1,6E-4
224		1,6E-4
225		1,6E-4
226		1,6E-4
227		1,6E-4
228		1,6E-4
229		1,6E-4
230		1,6E-4
231		1,6E-4
232		1,6E-4
233		1,6E-4
234		1,6E-4
235		1,5E-4
236		1,4E-4
237		1,4E-4
238		1,4E-4
239		1,4E-4
240		1,4E-4
241		1,3E-4
242		1,3E-4
243		1,3E-4
244		1,3E-4
245		1,3E-4
246		1,3E-4
247		1,3E-4
248		1,2E-4
249		1,4E-4
250		1,4E-4
251		1,4E-4
252		1,4E-4
253		1,5E-4
254		1,5E-4
255		1,5E-4
256		1,5E-4
257		1,5E-4
258		1,5E-4
259		1,5E-4
260		1,5E-4
261		1,5E-4
262		1,5E-4
263		1,5E-4
264		1,5E-4
265		1,5E-4
266		1,5E-4
267		1,5E-4
268		1,4E-4
269		1,4E-4
270		1,4E-4
271		1,4E-4
272		1,5E-4
273		1,5E-4
274		1,5E-4
275		1,5E-4
276		1,5E-4
277		1,5E-4
278		1,5E-4
279		1,5E-4
280		1,5E-4
281		1,5E-4
282		1,5E-4
283		1,5E-4
284		1,5E-4
285		1,5E-4
286		1,5E-4
287		1,5E-4
288		1,6E-4
289		1,6E-4
290		1,6E-4
291		1,6E-4
292		1,6E-4
293		1,6E-4
294		1,6E-4
295		1,6E-4
296		1,6E-4
297		1,6E-4
298		1,6E-4
299		1,6E-4
300		1,6E-4
301		1,6E-4
302		1,6E-4
303		1,6E-4
304		1,5E-4
305		1,5E-4
306		1,5E-4
307		1,5E-4
308		1,5E-4
309		1,5E-4
310		1,5E-4
311		1,5E-4
312		1,4E-4
313		1,4E-4
314		1,4E-4
315		1,4E-4
316		1,4E-4
317		1,5E-4
318		1,5E-4
319		1,6E-4
320		1,6E-4
321		1,6E-4
322		1,6E-4
323		1,6E-4
324		1,6E-4
325		1,6E-4
326		1,6E-4
327		1,6E-4
328		1,6E-4
329		1,6E-4
330		1,6E-4
331		1,6E-4
332		1,6E-4
333		1,6E-4
334		1,6E-4
335		1,6E-4
336		1,6E-4
337		1,6E-4
338		1,6E-4
339		1,6E-4
340		1,7E-4
341		1,7E-4
342		1,7E-4
343		1,7E-4
344		1,7E-4
345		1,7E-4
346		1,7E-4
347		1,7E-4
348		1,7E-4
349		1,7E-4
350		1,7E-4
351		1,7E-4
352		1,7E-4
353		1,7E-4
354		1,7E-4
355		1,7E-4
356		1,7E-4
357		1,7E-4
358		1,7E-4
359		1,8E-4
360		1,8E-4
361		1,8E-4
362		1,8E-4
363		1,8E-4
364		1,8E-4
365		1,8E-4
366		1,8E-4
367		1,8E-4
368		1,9E-4
369		1,9E-4
370		1,9E-4
371		1,9E-4
372		1,9E-4
373		1,9E-4
374		1,9E-4
375		1,9E-4
376		1,9E-4
377		1,9E-4
378		1,9E-4
379		1,9E-4
380		1,9E-4
381		1,9E-4
382		1,9E-4
383		1,9E-4
384		1,8E-4
385		1,9E-4
386		1,9E-4
387		1,9E-4
388		1,9E-4
389		1,9E-4
390		1,9E-4
391		1,9E-4
392		1,8E-4
393		1,8E-4
394		1,9E-4
395		1,9E-4
396		1,9E-4
397		1,9E-4
398		1,9E-4
399		1,9E-4
400		1,9E-4
401		1,9E-4
402		1,9E-4
403		1,9E-4
404		1,9E-4
405		1,9E-4
406		1,9E-4
407		2,0E-4
408		1,9E-4
409		1,9E-4
410		1,9E-4
411		1,9E-4
412		1,9E-4
413		1,9E-4
414		1,9E-4
415		1,9E-4
416		1,9E-4
417		1,9E-4
418		1,9E-4
419		1,9E-4
420		1,9E-4
421		1,9E-4
422		1,9E-4
423		1,9E-4
424		1,9E-4
425		1,9E-4
426		1,9E-4
427		1,9E-4
428		1,9E-4
429		1,9E-4
430		1,9E-4
431		1,9E-4
432		1,9E-4
433		1,9E-4
434		1,9E-4
435		1,9E-4
436		1,9E-4
437		1,9E-4
438		1,9E-4
439		1,9E-4
440		1,8E-4
441		1,8E-4
442		1,8E-4
443		1,8E-4
444		1,7E-4
445		1,7E-4
446		1,7E-4
447		1,6E-4
448		1,6E-4
449		1,6E-4
450		1,6E-4
451		1,6E-4
452		1,5E-4
453		1,6E-4
454		1,6E-4
455		1,6E-4
456		1,6E-4
457		1,6E-4
458		1,7E-4
459		1,7E-4
460		1,7E-4
461		1,7E-4
462		1,7E-4
463		1,7E-4
464		1,7E-4
465		1,7E-4
466		1,7E-4
467		1,7E-4
468		1,7E-4
469		1,6E-4
470		1,6E-4
471		1,6E-4
472		1,6E-4
473		1,6E-4
474		1,6E-4
475		1,6E-4
476		1,7E-4
477		1,6E-4
478		1,6E-4
479		1,7E-4
480		1,7E-4
481		1,7E-4
482		1,7E-4
483		1,7E-4
484		1,7E-4
485		1,7E-4
486		1,7E-4
487		1,6E-4
488		1,6E-4
489		1,6E-4
490		1,6E-4
491		1,7E-4
492		1,7E-4
493		1,7E-4
494		1,7E-4
495		1,7E-4
496		1,7E-4
497		1,7E-4
498		1,7E-4
499		1,7E-4
500		1,7E-4
501		1,7E-4
502		1,7E-4
503		1,7E-4
504		1,7E-4
505		1,7E-4
506		1,7E-4
507		1,7E-4
508		1,7E-4
509		1,7E-4
510		1,6E-4
511		1,7E-4
512		1,7E-4
513		1,7E-4
514		1,7E-4
515		1,7E-4
516		1,7E-4
517		1,7E-4
518		1,7E-4
519		1,7E-4
520		1,7E-4
521		1,7E-4
522		1,7E-4
523		1,7E-4
524		1,7E-4
525		1,7E-4
526		1,7E-4
527		1,7E-4
528		1,7E-4
529		1,7E-4
530		1,7E-4
531		1,7E-4
532		1,7E-4
533		1,7E-4
534		1,7E-4
535		1,7E-4
536		1,7E-4
537		1,7E-4
538		1,7E-4
539		1,7E-4
540		1,7E-4
541		1,7E-4
542		1,7E-4
543		1,7E-4
544		1,7E-4
545		1,7E-4
546		1,7E-4
547		1,7E-4
548		1,7E-4
549		1,7E-4
550		1,7E-4
551		1,7E-4
552		1,7E-4
553		1,7E-4
554		1,7E-4
555		1,7E-4
556		1,7E-4
557		1,7E-4
558		1,7E-4
559		1,7E-4
560		1,7E-4
561		1,7E-4
