Ýþlem Akýþý -  vaksis-Administrator  / 07:52:40
26.01.2017 / 07:52:41  -Kelebek vana kapatýldý.
26.01.2017 / 07:52:43  -AH-ATM açýldý.
26.01.2017 / 07:54:03  -Su akýþ vanasý açýldý.
                                                      
26.01.2017 / 07:54:17  -Sistemi "Vakuma Alma" Ýþlemi Baþlatýldý.
26.01.2017 / 07:54:18  -1. Bölge Isýtýcýsý sýfýra set edildi.
26.01.2017 / 07:54:20  -2. Bölge Isýtýcýsý sýfýra set edildi.
26.01.2017 / 07:54:21  -3. Bölge Isýtýcýsý sýfýra set edildi.
26.01.2017 / 07:54:33  -AH-ATM kapatýldý.
26.01.2017 / 07:54:37  -MP'ye çalýþ komutu gönderildi.
26.01.2017 / 07:54:37  -Alt Hat basýncýnýn 10 dakika içerisinde 10 Torr deðerine düþmesi bekleniyor.
26.01.2017 / 07:54:55  -RP'ye çalýþ komutu gönderildi.
26.01.2017 / 07:54:56  -Alt Hat basýncýnýn 10 dakika içerisinde 0,9 Torr deðerine düþmesi bekleniyor.
26.01.2017 / 07:55:07  -DP-BV açýldý.
26.01.2017 / 07:55:10  -DP'ye çalýþ komutu gönderildi.
26.01.2017 / 07:55:13  -DP'nin ýsýnmasý bekleniyor.
26.01.2017 / 08:11:55  -BBÖ-BV açýldý.
26.01.2017 / 08:12:13  -Ana vana açýldý.
26.01.2017 / 08:12:13  -Ýstenilen basýnç seviyesine düþmesi bekleniyor.
26.01.2017 / 08:17:41  -Ýstenilen basýnç seviyesine geldi.
26.01.2017 / 08:17:49  -Otomatik Pompalama Ýþlemi Tamamlandý.
                                                      
26.01.2017 / 08:17:51  -Daha düþük basýnç deðerleri için LÜTFEN BEKLEYÝNÝZ.
26.01.2017 / 09:07:26  -1. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 09:07:28  -3. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 09:33:28  -1. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 09:33:29  -3. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 10:03:49  -1. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 10:03:50  -3. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 10:46:01  -1. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 11:01:03  -1. Bölge Isýtýcýsý istenilen deðere set edildi.

***** ERROR  26.01.2017 / 11:01:03    Sistem hava basýncý yeterli deðil !
Lütfen basýnçlý hava baðlantýlarýný kontrol ediniz.

26.01.2017 / 11:04:25  -3. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 11:21:27  -3. Bölge Isýtýcýsý istenilen deðere set edildi.
26.01.2017 / 11:25:41  -1. Bölge Isýtýcýsý sýfýra set edildi.
26.01.2017 / 11:25:43  -3. Bölge Isýtýcýsý sýfýra set edildi.
