Süre (Sn)	Basýnç (Torr)
0		7,6E+2
5		7,6E+2
10		3,1E-5
15		1,3E+1
20		7,6E+2
25		7,6E+2
30		7,6E+2
35		7,6E+2
40		7,6E+2
45		7,6E+2
50		7,6E+2
55		7,6E+2
60		7,6E+2
65		7,6E+2
70		7,6E+2
75		7,6E+2
80		7,6E+2
85		7,6E+2
90		7,6E+2
95		7,6E+2
100		7,6E+2
105		7,6E+2
110		7,6E+2
115		7,6E+2
120		7,6E+2
125		7,6E+2
130		7,6E+2
135		6,1E+2
140		5E+2
145		4,2E+2
150		3,6E+2
155		3,1E+2
160		2,7E+2
165		2,4E+2
170		2,1E+2
175		1,9E+2
180		1,7E+2
185		1,5E+2
190		1,3E+2
195		1,2E+2
200		1,1E+2
205		1E+2
210		9,1E+1
215		8,3E+1
220		7,6E+1
225		6,9E+1
230		6,4E+1
235		5,8E+1
240		5,4E+1
245		5E+1
250		4,6E+1
255		4,2E+1
260		4E+1
265		3,7E+1
270		3,4E+1
275		3,2E+1
280		3E+1
285		2,8E+1
290		2,6E+1
295		2,5E+1
300		2,3E+1
305		2,2E+1
310		2E+1
315		1,9E+1
320		1,8E+1
325		1,7E+1
330		1,6E+1
335		1,6E+1
340		1,5E+1
345		1,4E+1
350		1,4E+1
355		1,3E+1
360		1,2E+1
365		1,2E+1
370		1,1E+1
375		1,1E+1
380		1,1E+1
385		1E+1
390		9,8E+0
395		9,5E+0
400		9,1E+0
405		8,8E+0
410		8,5E+0
415		8,3E+0
420		8E+0
425		7,8E+0
430		7,6E+0
435		7,4E+0
440		7,2E+0
445		7E+0
450		6,8E+0
455		6,6E+0
460		6,5E+0
465		6,3E+0
470		6,2E+0
475		6E+0
480		5,9E+0
485		5,8E+0
490		5,6E+0
495		5,5E+0
500		5,4E+0
505		5,3E+0
510		5,2E+0
515		5,1E+0
520		5E+0
525		4,9E+0
530		4,9E+0
535		4,8E+0
540		4,7E+0
545		4,6E+0
550		4,6E+0
555		4,5E+0
560		4,4E+0
565		4,4E+0
570		4,3E+0
575		4,3E+0
580		4,2E+0
585		4,1E+0
590		4,1E+0
595		4E+0
600		4E+0
605		3,9E+0
610		3,9E+0
615		3,8E+0
620		3,8E+0
625		3,8E+0
630		3,7E+0
635		3,7E+0
640		3,6E+0
645		3,6E+0
650		3,5E+0
655		3,5E+0
660		3,5E+0
665		3,4E+0
670		3,4E+0
675		3,4E+0
680		3,3E+0
685		3,3E+0
690		3,2E+0
695		3,2E+0
700		3,2E+0
705		3,1E+0
710		3,1E+0
715		3,1E+0
720		3E+0
725		3E+0
730		3E+0
735		2,9E+0
740		2,9E+0
745		2,9E+0
750		2,8E+0
755		2,8E+0
760		2,8E+0
765		2,8E+0
770		2,7E+0
775		2,7E+0
780		2,7E+0
785		2,7E+0
790		2,6E+0
795		2,6E+0
800		2,5E+0
805		2,1E+0
810		1,5E+0
815		9,9E-1
820		6,4E-1
825		4,1E-1
830		2,7E-1
835		1,7E-1
840		1,2E-1
845		8E-2
850		5,5E-2
855		3,9E-2
860		2,9E-2
865		2,2E-2
870		1,7E-2
875		1,4E-2
880		1,2E-2
885		9,8E-3
890		8,7E-3
895		7,7E-3
900		6,9E-3
905		6,2E-3
910		5,6E-3
915		5,1E-3
920		4,7E-3
925		4,4E-3
930		3,3E-3
935		2,2E-3
940		1,4E-3
945		1,3E-3
950		1,2E-3
955		1,1E-3
960		1E-3
965		9,6E-4
970		8,9E-4
975		8,4E-4
980		8E-4
985		7,6E-4
990		7,4E-4
995		7,1E-4
1000		6,9E-4
1005		6,7E-4
1010		6,5E-4
1015		6,4E-4
1020		6,3E-4
1025		6,1E-4
1030		6E-4
1035		5,9E-4
1040		5,8E-4
1045		5,6E-4
1050		5,5E-4
1055		5,5E-4
1060		5,4E-4
1065		5,3E-4
1070		5,2E-4
1075		5,1E-4
1080		5,1E-4
1085		5,1E-4
1090		5E-4
1095		4,8E-4
1100		4,7E-4
1105		4,7E-4
1110		4,7E-4
1115		4,7E-4
1120		4,6E-4
1125		4,5E-4
1130		4,5E-4
1135		4,5E-4
1140		4,4E-4
1145		4,3E-4
1150		4,3E-4
1155		4,3E-4
1160		4,2E-4
1165		4,2E-4
1170		4,2E-4
1175		4,2E-4
1180		4,2E-4
1185		4,1E-4
1190		4E-4
1195		4E-4
1200		4E-4
1205		4E-4
1210		4E-4
1215		4E-4
1220		4E-4
1225		4E-4
1230		3,9E-4
1235		4E-4
1240		4,1E-4
1245		4,4E-4
1250		4,7E-4
1255		5,6E-4
1260		6E-4
1265		5,3E-4
1270		4,4E-4
1275		4,6E-4
1280		4,7E-4
1285		5E-4
1290		4,5E-4
1295		4,4E-4
1300		4,4E-4
1305		4,5E-4
1310		4,4E-4
1315		4,4E-4
1320		4,3E-4
1325		4,2E-4
1330		4,1E-4
1335		4,1E-4
1340		4,1E-4
1345		3,9E-4
1350		3,8E-4
1355		3,7E-4
1360		3,6E-4
1365		3,6E-4
1370		3,6E-4
1375		3,6E-4
1380		3,6E-4
1385		3,6E-4
1390		3,7E-4
1395		3,7E-4
1400		3,7E-4
1405		3,6E-4
1410		3,7E-4
1415		3,7E-4
1420		3,7E-4
1425		3,7E-4
1430		3,8E-4
1435		4,1E-4
1440		4,6E-4
1445		4,7E-4
1450		4,6E-4
1455		4,1E-4
1460		3,9E-4
1465		3,8E-4
1470		3,9E-4
1475		4E-4
1480		3,9E-4
1485		3,8E-4
1490		3,7E-4
1495		3,7E-4
1500		3,6E-4
1505		3,6E-4
1510		3,6E-4
1515		3,7E-4
1520		3,8E-4
1525		3,8E-4
1530		3,8E-4
1535		3,8E-4
1540		4,1E-4
1545		4,4E-4
1550		4,7E-4
1555		4,5E-4
1560		4,4E-4
1565		4,1E-4
1570		3,8E-4
1575		3,7E-4
1580		3,7E-4
1585		3,6E-4
1590		3,7E-4
1595		3,7E-4
1600		3,8E-4
1605		3,8E-4
1610		3,7E-4
1615		3,7E-4
1620		3,7E-4
1625		3,8E-4
1630		3,7E-4
1635		3,7E-4
1640		3,7E-4
1645		3,7E-4
1650		3,7E-4
1655		3,7E-4
1660		3,7E-4
1665		3,8E-4
1670		3,8E-4
1675		3,9E-4
1680		3,9E-4
1685		3,9E-4
1690		3,9E-4
1695		3,9E-4
1700		3,8E-4
1705		3,8E-4
1710		3,8E-4
1715		3,8E-4
1720		3,8E-4
1725		3,8E-4
1730		3,8E-4
1735		3,8E-4
1740		3,9E-4
1745		3,9E-4
1750		3,9E-4
1755		3,9E-4
1760		3,9E-4
1765		3,9E-4
1770		3,9E-4
1775		4E-4
1780		4E-4
1785		4E-4
1790		4E-4
1795		4E-4
1800		4E-4
1805		4,1E-4
1810		4,1E-4
1815		4E-4
1820		3,9E-4
1825		3,9E-4
1830		3,9E-4
1835		3,9E-4
1840		3,9E-4
1845		4E-4
1850		4E-4
1855		3,9E-4
1860		3,9E-4
1865		3,9E-4
1870		3,9E-4
1875		3,9E-4
1880		3,9E-4
1885		3,9E-4
1890		3,9E-4
1895		3,9E-4
1900		3,9E-4
1905		3,9E-4
1910		3,9E-4
1915		3,9E-4
1920		3,9E-4
1925		3,9E-4
1930		3,9E-4
1935		3,9E-4
1940		3,9E-4
1945		3,9E-4
1950		3,9E-4
1955		3,9E-4
1960		3,9E-4
1965		3,9E-4
1970		3,8E-4
1975		3,8E-4
1980		3,8E-4
1985		3,9E-4
1990		4E-4
1995		4,1E-4
2000		4,1E-4
2005		4E-4
2010		3,9E-4
2015		3,8E-4
2020		3,8E-4
2025		3,7E-4
2030		3,7E-4
2035		3,7E-4
2040		3,7E-4
2045		3,8E-4
2050		3,8E-4
2055		3,8E-4
2060		3,7E-4
2065		3,7E-4
2070		3,7E-4
2075		3,7E-4
2080		3,7E-4
2085		3,7E-4
2090		3,7E-4
2095		3,7E-4
2100		3,8E-4
2105		3,7E-4
2110		3,7E-4
2115		3,6E-4
2120		3,7E-4
2125		3,7E-4
2130		3,7E-4
2135		3,7E-4
2140		3,6E-4
2145		3,7E-4
2150		3,7E-4
2155		3,7E-4
2160		3,7E-4
2165		3,6E-4
2170		3,6E-4
2175		3,6E-4
2180		3,6E-4
2185		3,6E-4
2190		3,6E-4
2195		3,7E-4
2200		3,7E-4
2205		3,8E-4
2210		4E-4
2215		4,3E-4
2220		4,6E-4
2225		4,9E-4
