Süre (Sn)	Basýnç (Torr)
0		9,4E-2
1		9,4E-2
2		9,5E-2
3		9,5E-2
4		9,5E-2
5		9,5E-2
6		9,5E-2
7		9,6E-2
8		9,6E-2
9		9,6E-2
10		9,7E-2
11		9,7E-2
12		9,7E-2
13		9,7E-2
14		9,8E-2
15		9,8E-2
16		9,8E-2
17		9,8E-2
18		9,9E-2
19		9,9E-2
20		9,9E-2
21		1,0E-1
22		1,0E-1
23		1,0E-1
24		1,0E-1
25		1,0E-1
26		1,0E-1
27		1,0E-1
28		1,0E-1
29		1,0E-1
30		1,0E-1
31		1,0E-1
32		1,0E-1
33		1,0E-1
34		1,0E-1
35		1,0E-1
36		1,0E-1
37		1,0E-1
38		1,0E-1
39		1,0E-1
40		1,0E-1
41		1,0E-1
42		1,0E-1
43		1,0E-1
44		1,1E-1
45		1,1E-1
46		1,1E-1
47		1,1E-1
48		1,1E-1
49		1,1E-1
50		1,1E-1
51		1,1E-1
52		1,1E-1
53		1,1E-1
54		1,1E-1
55		1,1E-1
56		1,1E-1
57		1,1E-1
58		1,1E-1
59		1,1E-1
60		1,1E-1
61		1,1E-1
62		1,1E-1
63		1,1E-1
64		1,1E-1
65		1,1E-1
66		1,1E-1
67		1,1E-1
68		1,1E-1
69		1,1E-1
70		1,1E-1
71		1,1E-1
72		1,1E-1
73		1,1E-1
74		1,1E-1
75		1,1E-1
76		1,1E-1
77		1,1E-1
78		1,1E-1
79		1,1E-1
80		1,1E-1
81		1,1E-1
82		1,1E-1
83		1,1E-1
84		1,2E-1
85		1,2E-1
86		1,2E-1
87		1,2E-1
88		1,2E-1
89		1,2E-1
90		1,2E-1
91		1,2E-1
92		1,2E-1
93		1,2E-1
94		1,2E-1
95		1,2E-1
96		1,2E-1
97		1,2E-1
98		1,2E-1
99		1,2E-1
100		1,2E-1
101		1,2E-1
102		1,2E-1
103		1,2E-1
104		1,2E-1
105		1,2E-1
106		1,2E-1
107		1,2E-1
108		1,2E-1
109		1,2E-1
110		1,2E-1
111		1,2E-1
112		1,2E-1
113		1,2E-1
114		1,2E-1
115		1,2E-1
116		1,2E-1
117		1,2E-1
118		1,2E-1
119		1,2E-1
120		1,2E-1
121		1,2E-1
122		1,2E-1
123		1,2E-1
124		1,2E-1
125		1,3E-1
126		1,3E-1
127		1,3E-1
128		1,3E-1
129		1,3E-1
130		1,3E-1
131		1,3E-1
132		1,3E-1
133		1,3E-1
134		1,3E-1
135		1,3E-1
136		1,3E-1
137		1,3E-1
138		1,3E-1
139		1,3E-1
140		1,3E-1
141		1,3E-1
142		1,3E-1
143		1,3E-1
144		1,3E-1
145		1,3E-1
146		1,3E-1
147		1,3E-1
148		1,3E-1
149		1,3E-1
150		1,3E-1
151		1,3E-1
152		1,3E-1
153		1,3E-1
154		1,3E-1
155		1,3E-1
156		1,3E-1
157		1,3E-1
158		1,3E-1
159		1,3E-1
160		1,3E-1
161		1,3E-1
162		1,3E-1
163		1,3E-1
164		1,3E-1
165		1,3E-1
166		1,4E-1
167		1,4E-1
168		1,4E-1
169		1,4E-1
170		1,4E-1
171		1,4E-1
172		1,4E-1
173		1,4E-1
174		1,4E-1
175		1,4E-1
176		1,4E-1
177		1,4E-1
178		1,4E-1
179		1,4E-1
180		1,4E-1
181		1,4E-1
182		1,4E-1
183		1,4E-1
184		1,4E-1
185		1,4E-1
186		1,4E-1
187		1,4E-1
188		1,4E-1
189		1,4E-1
190		1,4E-1
191		1,4E-1
192		1,4E-1
193		1,4E-1
194		1,4E-1
195		1,4E-1
196		1,4E-1
197		1,4E-1
198		1,4E-1
199		1,4E-1
200		1,4E-1
201		1,4E-1
202		1,4E-1
203		1,4E-1
204		1,4E-1
205		1,4E-1
206		1,4E-1
207		1,4E-1
208		1,4E-1
209		1,4E-1
210		1,5E-1
211		1,5E-1
212		1,5E-1
213		1,5E-1
214		1,5E-1
215		1,5E-1
216		1,5E-1
217		1,5E-1
218		1,5E-1
219		1,5E-1
220		1,5E-1
221		1,5E-1
222		1,5E-1
223		1,5E-1
224		1,5E-1
225		1,5E-1
226		1,5E-1
227		1,5E-1
228		1,5E-1
229		1,5E-1
230		1,5E-1
231		1,5E-1
232		1,5E-1
233		1,5E-1
234		1,5E-1
235		1,5E-1
236		1,5E-1
237		1,5E-1
238		1,5E-1
239		1,5E-1
240		1,5E-1
241		1,5E-1
242		1,5E-1
243		1,5E-1
244		1,5E-1
245		1,5E-1
246		1,5E-1
247		1,6E-1
248		1,6E-1
249		1,6E-1
250		1,6E-1
251		1,6E-1
252		1,6E-1
253		1,6E-1
254		1,6E-1
255		1,6E-1
256		1,6E-1
257		1,6E-1
258		1,6E-1
259		1,6E-1
260		1,6E-1
261		1,6E-1
262		1,6E-1
263		1,6E-1
264		1,6E-1
265		1,6E-1
266		1,6E-1
267		1,6E-1
268		1,6E-1
269		1,6E-1
270		1,6E-1
271		1,6E-1
272		1,6E-1
273		1,6E-1
