Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
350		1,7E-1		0,0E+0		9,3E-4
355		1,7E-1		0,0E+0		9,1E-4
360		1,7E-1		0,0E+0		8,9E-4
365		1,7E-1		0,0E+0		8,9E-4
370		1,7E-1		0,0E+0		8,7E-4
375		1,7E-1		0,0E+0		8,6E-4
380		1,7E-1		0,0E+0		8,4E-4
385		1,7E-1		0,0E+0		8,3E-4
390		1,7E-1		0,0E+0		8,1E-4
395		1,7E-1		0,0E+0		8,0E-4
400		1,7E-1		0,0E+0		7,9E-4
405		1,7E-1		0,0E+0		7,8E-4
410		1,7E-1		0,0E+0		7,8E-4
415		1,7E-1		0,0E+0		7,7E-4
420		1,7E-1		0,0E+0		7,7E-4
425		1,7E-1		0,0E+0		7,7E-4
430		1,7E-1		0,0E+0		7,7E-4
435		1,7E-1		0,0E+0		7,7E-4
440		1,7E-1		0,0E+0		7,7E-4
445		1,7E-1		0,0E+0		7,7E-4
450		1,7E-1		0,0E+0		7,6E-4
455		1,7E-1		0,0E+0		7,6E-4
460		1,7E-1		0,0E+0		7,6E-4
465		1,7E-1		0,0E+0		7,8E-4
470		1,7E-1		0,0E+0		9,6E-4
475		1,7E-1		0,0E+0		1,3E-3
480		1,7E-1		0,0E+0		1,6E-3
485		1,7E-1		0,0E+0		1,6E-3
490		1,7E-1		0,0E+0		1,6E-3
495		1,7E-1		0,0E+0		1,5E-3
500		1,7E-1		0,0E+0		1,5E-3
505		1,7E-1		0,0E+0		1,5E-3
510		1,7E-1		0,0E+0		1,5E-3
515		1,7E-1		0,0E+0		1,5E-3
520		1,7E-1		0,0E+0		1,5E-3
525		1,7E-1		0,0E+0		1,6E-3
530		1,7E-1		0,0E+0		1,7E-3
535		1,7E-1		0,0E+0		1,6E-3
540		1,7E-1		0,0E+0		1,5E-3
545		1,7E-1		0,0E+0		1,4E-3
550		1,7E-1		0,0E+0		1,4E-3
555		1,7E-1		0,0E+0		1,3E-3
560		1,7E-1		0,0E+0		1,2E-3
565		1,7E-1		0,0E+0		1,2E-3
570		1,7E-1		0,0E+0		1,1E-3
575		1,7E-1		0,0E+0		1,0E-3
580		1,7E-1		0,0E+0		1,0E-3
585		1,7E-1		0,0E+0		9,9E-4
590		1,7E-1		0,0E+0		9,5E-4
595		1,7E-1		0,0E+0		9,3E-4
600		1,7E-1		0,0E+0		9,0E-4
605		1,7E-1		0,0E+0		8,9E-4
610		1,7E-1		0,0E+0		8,9E-4
615		1,7E-1		0,0E+0		8,8E-4
620		1,7E-1		0,0E+0		8,6E-4
625		1,7E-1		0,0E+0		8,5E-4
630		1,7E-1		0,0E+0		8,3E-4
635		1,7E-1		0,0E+0		8,1E-4
640		1,7E-1		0,0E+0		8,0E-4
645		1,7E-1		0,0E+0		8,0E-4
650		1,7E-1		0,0E+0		7,8E-4
655		1,7E-1		0,0E+0		7,7E-4
660		1,7E-1		0,0E+0		7,7E-4
665		1,7E-1		0,0E+0		7,7E-4
670		1,7E-1		0,0E+0		7,7E-4
675		1,7E-1		0,0E+0		7,7E-4
680		1,7E-1		0,0E+0		7,7E-4
685		1,7E-1		0,0E+0		7,7E-4
690		1,7E-1		0,0E+0		7,7E-4
695		1,7E-1		0,0E+0		7,7E-4
700		1,7E-1		0,0E+0		7,7E-4
705		1,7E-1		0,0E+0		7,7E-4
710		1,7E-1		0,0E+0		7,7E-4
715		1,7E-1		0,0E+0		7,7E-4
720		1,7E-1		0,0E+0		7,7E-4
725		1,7E-1		0,0E+0		7,6E-4
730		1,7E-1		0,0E+0		7,6E-4
735		1,7E-1		0,0E+0		7,5E-4
740		1,7E-1		0,0E+0		7,5E-4
745		1,7E-1		0,0E+0		7,5E-4
750		1,7E-1		0,0E+0		7,6E-4
755		1,7E-1		0,0E+0		7,6E-4
760		1,7E-1		0,0E+0		7,7E-4
765		1,7E-1		0,0E+0		7,8E-4
770		1,7E-1		0,0E+0		7,8E-4
775		1,7E-1		0,0E+0		7,8E-4
780		1,7E-1		0,0E+0		7,8E-4
785		1,7E-1		0,0E+0		7,7E-4
790		1,7E-1		0,0E+0		7,7E-4
795		1,7E-1		0,0E+0		7,7E-4
800		1,7E-1		0,0E+0		7,7E-4
805		1,7E-1		0,0E+0		7,7E-4
810		1,7E-1		0,0E+0		7,7E-4
815		1,7E-1		1,6E-2		7,6E-4
820		1,7E-1		2,7E-2		7,6E-4
825		1,7E-1		4,7E-2		7,6E-4
830		1,7E-1		6,4E-2		7,6E-4
835		1,7E-1		8,3E-2		7,6E-4
840		1,7E-1		9,5E-2		7,7E-4
845		1,7E-1		1,1E-1		7,7E-4
850		1,7E-1		1,1E-1		7,7E-4
855		1,7E-1		1,2E-1		7,7E-4
860		1,7E-1		1,3E-1		7,7E-4
865		1,7E-1		1,3E-1		7,7E-4
870		1,7E-1		1,4E-1		7,7E-4
875		1,7E-1		1,5E-1		7,7E-4
880		1,7E-1		1,6E-1		7,7E-4
885		1,7E-1		1,6E-1		7,8E-4
890		1,7E-1		1,6E-1		7,8E-4
895		1,7E-1		1,6E-1		7,9E-4
900		1,7E-1		1,6E-1		7,9E-4
905		1,7E-1		1,7E-1		7,9E-4
910		1,7E-1		1,8E-1		7,9E-4
915		1,7E-1		1,9E-1		7,9E-4
920		1,7E-1		1,9E-1		7,9E-4
925		1,7E-1		2,0E-1		7,9E-4
930		1,7E-1		2,1E-1		8,0E-4
935		1,7E-1		2,1E-1		8,0E-4
940		1,7E-1		2,2E-1		7,9E-4
945		1,7E-1		2,3E-1		7,9E-4
950		1,7E-1		2,3E-1		7,9E-4
955		1,7E-1		2,3E-1		7,9E-4
960		1,7E-1		2,3E-1		8,0E-4
965		1,7E-1		2,3E-1		8,0E-4
970		1,7E-1		2,3E-1		8,0E-4
975		1,7E-1		2,3E-1		8,0E-4
980		1,7E-1		2,3E-1		8,0E-4
985		1,7E-1		2,3E-1		8,0E-4
990		1,7E-1		2,3E-1		8,0E-4
995		1,7E-1		2,4E-1		8,1E-4
1000		1,7E-1		2,4E-1		8,1E-4
1005		1,7E-1		2,5E-1		8,1E-4
1010		1,7E-1		2,6E-1		8,1E-4
1015		1,7E-1		2,6E-1		8,1E-4
1020		1,7E-1		2,7E-1		8,2E-4
1025		1,7E-1		2,8E-1		8,2E-4
1030		1,7E-1		2,8E-1		8,3E-4
1035		1,7E-1		2,9E-1		8,2E-4
1040		1,7E-1		3,0E-1		8,3E-4
1045		1,7E-1		3,0E-1		8,3E-4
1050		1,7E-1		3,1E-1		8,3E-4
1055		1,7E-1		3,1E-1		8,3E-4
1060		1,7E-1		3,1E-1		8,3E-4
1065		1,7E-1		3,1E-1		8,3E-4
1070		1,7E-1		3,1E-1		8,3E-4
1075		1,7E-1		3,1E-1		8,4E-4
1080		1,7E-1		3,2E-1		8,4E-4
1085		1,7E-1		3,2E-1		8,5E-4
1090		1,7E-1		3,3E-1		8,5E-4
1095		1,7E-1		3,3E-1		9,9E-4
1100		1,6E-1		3,2E-1		4,4E-3
1105		1,4E-1		3,0E-1		2,1E-2
1110		1,2E-1		2,9E-1		6,5E-2
1115		9,5E-2		2,8E-1		5,7E-2
1120		7,7E-2		2,7E-1		5,0E-2
1125		6,0E-2		2,5E-1		4,4E-2
1130		4,6E-2		2,3E-1		3,8E-2
1135		3,5E-2		2,0E-1		3,4E-2
1140		2,4E-2		1,8E-1		2,9E-2
1145		1,5E-2		1,5E-1		2,5E-2
1150		3,8E-3		1,3E-1		2,1E-2
1155		2,9E-4		1,2E-1		1,2E-2
1160		3,3E-5		1,0E-1		5,3E-3
1165		2,1E-5		9,9E-2		2,5E-3
1170		2,3E-5		9,1E-2		1,7E-3
1175		1,9E-5		8,5E-2		1,5E-3
1180		1,7E-5		7,8E-2		1,4E-3
1185		1,6E-5		7,8E-2		1,3E-3
1190		1,5E-5		7,8E-2		1,3E-3
1195		1,4E-5		7,8E-2		1,2E-3
1200		1,3E-5		7,8E-2		1,2E-3
1205		1,3E-5		7,8E-2		1,1E-3
1210		1,2E-5		7,8E-2		1,1E-3
1215		1,2E-5		7,8E-2		1,1E-3
1220		1,1E-5		7,8E-2		1,1E-3
1225		1,1E-5		7,8E-2		1,0E-3
1230		1,1E-5		7,8E-2		1,0E-3
1235		1,1E-5		7,8E-2		1,0E-3
1240		1,0E-5		7,8E-2		1,0E-3
1245		1,0E-5		7,8E-2		1,0E-3
1250		1,0E-5		7,8E-2		1,0E-3
1255		9,9E-6		7,8E-2		1,0E-3
1260		9,7E-6		7,8E-2		9,9E-4
1265		9,6E-6		7,8E-2		1,0E-3
1270		9,4E-6		7,8E-2		9,9E-4
1275		9,3E-6		7,8E-2		9,9E-4
1280		9,1E-6		7,8E-2		9,9E-4
1285		8,8E-6		7,8E-2		9,9E-4
1290		8,6E-6		7,8E-2		9,9E-4
1295		8,5E-6		7,8E-2		9,9E-4
1300		8,4E-6		7,8E-2		9,8E-4
1305		8,4E-6		7,8E-2		9,8E-4
1310		8,1E-6		7,8E-2		9,8E-4
1315		7,8E-6		7,8E-2		9,8E-4
1320		7,5E-6		7,8E-2		9,8E-4
1325		7,3E-6		7,8E-2		9,8E-4
1330		7,0E-6		7,8E-2		9,8E-4
1335		6,8E-6		7,8E-2		9,8E-4
1340		6,5E-6		7,8E-2		9,8E-4
1345		5,9E-6		7,8E-2		9,9E-4
1350		5,3E-6		7,8E-2		9,9E-4
1355		4,9E-6		7,8E-2		9,9E-4
1360		4,6E-6		7,8E-2		9,9E-4
1365		4,3E-6		7,8E-2		9,9E-4
1370		4,0E-6		7,8E-2		1,0E-3
1375		3,8E-6		7,8E-2		1,0E-3
1380		3,6E-6		7,8E-2		1,0E-3
1385		3,4E-6		7,8E-2		1,0E-3
1390		3,2E-6		7,8E-2		9,9E-4
1395		3,2E-6		7,8E-2		1,0E-3
1400		3,2E-6		7,8E-2		1,0E-3
1405		3,1E-6		7,8E-2		1,0E-3
1410		3,1E-6		7,8E-2		1,0E-3
1415		3,0E-6		7,8E-2		9,9E-4
1420		3,1E-6		7,8E-2		1,0E-3
1425		3,1E-6		7,8E-2		1,0E-3
1430		3,2E-6		7,8E-2		1,0E-3
1435		3,2E-6		7,8E-2		1,0E-3
1440		3,1E-6		7,8E-2		1,0E-3
1445		3,1E-6		7,8E-2		1,0E-3
1450		3,0E-6		7,8E-2		1,0E-3
1455		3,0E-6		7,8E-2		1,0E-3
1460		2,9E-6		7,8E-2		1,0E-3
1465		2,8E-6		7,8E-2		1,0E-3
1470		2,8E-6		7,8E-2		9,9E-4
1475		2,7E-6		7,8E-2		9,9E-4
1480		2,7E-6		7,8E-2		9,9E-4
1485		2,6E-6		7,8E-2		9,9E-4
1490		2,6E-6		7,8E-2		9,9E-4
1495		2,5E-6		7,8E-2		9,9E-4
1500		2,4E-6		7,8E-2		9,9E-4
1505		2,4E-6		7,8E-2		9,9E-4
1510		2,4E-6		7,8E-2		9,9E-4
1515		2,3E-6		7,8E-2		9,9E-4
1520		2,3E-6		7,8E-2		9,9E-4
1525		2,2E-6		7,8E-2		9,9E-4
1530		2,2E-6		7,8E-2		9,9E-4
1535		2,2E-6		7,8E-2		9,8E-4
1540		2,2E-6		7,8E-2		9,8E-4
1545		2,2E-6		7,8E-2		9,9E-4
1550		2,2E-6		7,8E-2		9,8E-4
1555		2,1E-6		7,8E-2		9,8E-4
1560		2,1E-6		7,8E-2		9,8E-4
1565		2,1E-6		7,8E-2		9,9E-4
1570		2,0E-6		7,8E-2		9,9E-4
1575		2,0E-6		7,8E-2		9,9E-4
1580		2,0E-6		7,8E-2		9,9E-4
1585		2,0E-6		7,8E-2		9,9E-4
1590		2,0E-6		7,8E-2		9,9E-4
1595		1,9E-6		7,8E-2		9,9E-4
1600		1,9E-6		7,8E-2		9,9E-4
1605		1,9E-6		7,8E-2		9,9E-4
1610		1,9E-6		7,8E-2		9,9E-4
1615		1,9E-6		7,8E-2		9,9E-4
1620		1,9E-6		7,8E-2		9,9E-4
1625		1,8E-6		7,8E-2		9,9E-4
1630		1,8E-6		7,8E-2		9,9E-4
1635		1,8E-6		7,8E-2		9,9E-4
1640		1,7E-6		7,8E-2		9,9E-4
1645		1,7E-6		7,8E-2		9,9E-4
1650		1,7E-6		7,8E-2		9,9E-4
1655		1,7E-6		7,8E-2		9,9E-4
1660		1,7E-6		7,8E-2		9,9E-4
1665		1,8E-6		7,8E-2		9,9E-4
1670		1,7E-6		7,8E-2		9,9E-4
1675		1,7E-6		7,8E-2		9,9E-4
1680		1,7E-6		7,8E-2		9,9E-4
1685		1,7E-6		7,8E-2		9,9E-4
1690		1,6E-6		7,8E-2		9,9E-4
1695		1,6E-6		7,8E-2		9,9E-4
1700		1,6E-6		7,8E-2		9,9E-4
1705		1,6E-6		7,8E-2		9,9E-4
1710		1,6E-6		7,8E-2		9,9E-4
1715		1,6E-6		7,8E-2		1,0E-3
1720		1,5E-6		7,8E-2		1,0E-3
1725		1,5E-6		7,8E-2		1,0E-3
1730		1,5E-6		7,8E-2		9,9E-4
1735		1,5E-6		7,8E-2		9,9E-4
1740		1,5E-6		7,8E-2		1,0E-3
1745		1,5E-6		7,8E-2		9,9E-4
1750		1,5E-6		7,8E-2		9,9E-4
1755		1,5E-6		7,8E-2		9,9E-4
1760		1,5E-6		7,8E-2		1,0E-3
1765		1,5E-6		7,8E-2		1,0E-3
1770		1,5E-6		7,8E-2		1,0E-3
1775		1,5E-6		7,8E-2		1,0E-3
1780		1,5E-6		7,8E-2		9,9E-4
1785		1,4E-6		7,8E-2		9,9E-4
1790		1,4E-6		7,8E-2		1,0E-3
1795		1,4E-6		7,8E-2		1,0E-3
1800		1,4E-6		7,8E-2		1,0E-3
1805		1,4E-6		7,8E-2		1,0E-3
1810		1,4E-6		7,8E-2		9,9E-4
1815		1,4E-6		7,8E-2		9,9E-4
1820		1,4E-6		7,8E-2		1,0E-3
1825		1,4E-6		7,8E-2		1,0E-3
1830		1,4E-6		7,8E-2		1,0E-3
1835		1,4E-6		7,8E-2		1,0E-3
1840		1,3E-6		7,8E-2		1,0E-3
1845		1,3E-6		7,8E-2		1,0E-3
1850		1,3E-6		7,8E-2		9,9E-4
1855		1,3E-6		7,8E-2		9,9E-4
1860		1,3E-6		7,8E-2		1,0E-3
1865		1,3E-6		7,8E-2		1,0E-3
1870		1,3E-6		7,8E-2		1,0E-3
1875		1,3E-6		7,8E-2		9,9E-4
1880		1,3E-6		7,8E-2		1,0E-3
1885		1,3E-6		7,8E-2		1,0E-3
1890		1,3E-6		7,8E-2		1,0E-3
1895		1,3E-6		7,8E-2		1,0E-3
1900		1,2E-6		7,8E-2		1,0E-3
1905		1,2E-6		7,8E-2		1,0E-3
1910		1,2E-6		7,8E-2		9,9E-4
1915		1,2E-6		7,8E-2		1,0E-3
1920		1,2E-6		7,8E-2		1,0E-3
1925		1,2E-6		7,8E-2		1,0E-3
1930		1,2E-6		7,8E-2		1,0E-3
1935		1,2E-6		7,8E-2		1,0E-3
1940		1,2E-6		7,8E-2		1,0E-3
1945		1,2E-6		7,8E-2		1,0E-3
1950		1,2E-6		7,8E-2		1,0E-3
1955		1,2E-6		7,8E-2		1,0E-3
1960		1,2E-6		7,8E-2		1,0E-3
1965		1,2E-6		7,8E-2		1,0E-3
1970		1,2E-6		7,8E-2		1,0E-3
1975		1,2E-6		7,8E-2		1,0E-3
1980		1,2E-6		7,8E-2		1,0E-3
1985		1,2E-6		7,8E-2		1,0E-3
1990		1,2E-6		7,8E-2		1,0E-3
1995		1,2E-6		7,8E-2		1,0E-3
2000		1,1E-6		7,8E-2		1,0E-3
2005		1,1E-6		7,8E-2		1,0E-3
2010		1,1E-6		7,8E-2		1,0E-3
2015		1,1E-6		7,8E-2		1,0E-3
2020		1,1E-6		7,8E-2		1,0E-3
2025		1,1E-6		7,8E-2		1,0E-3
2030		1,1E-6		7,8E-2		1,0E-3
2035		1,1E-6		7,8E-2		1,0E-3
2040		1,1E-6		7,8E-2		1,0E-3
2045		1,1E-6		7,8E-2		1,0E-3
2050		1,1E-6		7,8E-2		1,0E-3
2055		1,1E-6		7,8E-2		1,0E-3
2060		1,1E-6		7,8E-2		1,0E-3
2065		1,1E-6		7,8E-2		1,0E-3
2070		1,1E-6		7,8E-2		1,0E-3
2075		1,1E-6		7,8E-2		1,0E-3
2080		1,1E-6		7,8E-2		1,0E-3
2085		1,1E-6		7,8E-2		1,0E-3
2090		1,1E-6		7,8E-2		1,0E-3
2095		1,1E-6		7,8E-2		1,0E-3
2100		1,1E-6		7,8E-2		1,0E-3
2105		1,1E-6		7,8E-2		1,0E-3
2110		1,1E-6		7,8E-2		1,0E-3
2115		1,1E-6		7,8E-2		1,0E-3
2120		1,1E-6		7,8E-2		1,0E-3
2125		1,1E-6		7,8E-2		1,0E-3
2130		1,1E-6		7,8E-2		1,0E-3
2135		1,1E-6		7,8E-2		1,0E-3
2140		1,1E-6		7,8E-2		1,0E-3
2145		1,1E-6		7,8E-2		1,0E-3
2150		1,1E-6		7,8E-2		1,0E-3
2155		1,1E-6		7,8E-2		1,0E-3
2160		1,1E-6		7,8E-2		1,0E-3
2165		1,1E-6		7,8E-2		1,1E-3
2170		1,0E-6		7,8E-2		1,1E-3
2175		1,0E-6		7,8E-2		1,1E-3
2180		1,0E-6		7,8E-2		1,1E-3
2185		1,0E-6		7,8E-2		1,1E-3
2190		1,0E-6		7,8E-2		1,1E-3
2195		1,0E-6		7,8E-2		1,1E-3
2200		1,0E-6		7,8E-2		1,1E-3
2205		1,0E-6		7,8E-2		1,1E-3
2210		1,0E-6		7,8E-2		1,1E-3
2215		1,0E-6		7,8E-2		1,1E-3
2220		1,0E-6		7,8E-2		1,1E-3
2225		1,0E-6		7,8E-2		1,1E-3
2230		1,0E-6		7,8E-2		1,1E-3
2235		1,0E-6		7,8E-2		1,1E-3
2240		1,0E-6		7,8E-2		1,1E-3
2245		1,0E-6		7,8E-2		1,1E-3
2250		1,0E-6		7,8E-2		1,1E-3
2255		9,9E-7		7,8E-2		1,1E-3
2260		9,9E-7		7,8E-2		1,1E-3
2265		9,9E-7		7,8E-2		1,1E-3
2270		9,9E-7		7,8E-2		1,1E-3
2275		9,9E-7		7,8E-2		1,1E-3
2280		9,9E-7		7,8E-2		1,1E-3
2285		9,9E-7		7,8E-2		1,1E-3
2290		9,8E-7		7,8E-2		1,1E-3
2295		9,8E-7		7,8E-2		1,1E-3
2300		9,8E-7		7,8E-2		1,1E-3
2305		9,7E-7		7,8E-2		1,1E-3
2310		9,7E-7		7,8E-2		1,1E-3
2315		9,7E-7		7,8E-2		1,1E-3
2320		9,7E-7		7,8E-2		1,1E-3
2325		9,7E-7		7,8E-2		1,1E-3
2330		9,6E-7		7,8E-2		1,1E-3
2335		9,5E-7		7,8E-2		1,1E-3
2340		9,5E-7		7,8E-2		1,1E-3
2345		9,5E-7		7,8E-2		1,1E-3
2350		9,5E-7		7,8E-2		1,1E-3
2355		9,6E-7		7,8E-2		1,1E-3
2360		9,5E-7		7,8E-2		1,1E-3
2365		9,4E-7		7,8E-2		1,1E-3
2370		9,3E-7		7,8E-2		1,1E-3
2375		9,4E-7		7,8E-2		1,1E-3
2380		9,4E-7		7,8E-2		1,1E-3
2385		9,3E-7		7,8E-2		1,1E-3
2390		9,3E-7		7,8E-2		1,1E-3
2395		9,3E-7		7,8E-2		1,1E-3
2400		9,3E-7		7,8E-2		1,1E-3
2405		9,4E-7		7,8E-2		1,1E-3
2410		9,4E-7		7,8E-2		1,1E-3
2415		9,4E-7		7,8E-2		1,1E-3
2420		9,3E-7		7,8E-2		1,1E-3
2425		9,2E-7		7,8E-2		1,1E-3
2430		9,1E-7		7,8E-2		1,1E-3
2435		9,1E-7		7,8E-2		1,1E-3
2440		9,1E-7		7,8E-2		1,1E-3
2445		9,1E-7		7,8E-2		1,1E-3
2450		9,1E-7		7,8E-2		1,1E-3
2455		9,1E-7		7,8E-2		1,1E-3
2460		9,0E-7		7,8E-2		1,1E-3
2465		9,0E-7		7,8E-2		1,1E-3
2470		9,1E-7		7,8E-2		1,1E-3
2475		9,0E-7		7,8E-2		1,1E-3
2480		9,1E-7		7,8E-2		1,1E-3
2485		9,1E-7		7,8E-2		1,1E-3
2490		9,1E-7		7,8E-2		1,1E-3
2495		9,0E-7		7,8E-2		1,1E-3
2500		8,8E-7		7,8E-2		1,1E-3
2505		8,7E-7		7,8E-2		1,1E-3
2510		8,7E-7		7,8E-2		1,1E-3
2515		8,8E-7		7,8E-2		1,1E-3
2520		8,8E-7		7,8E-2		1,1E-3
2525		8,8E-7		7,8E-2		1,1E-3
2530		8,8E-7		7,8E-2		1,1E-3
2535		8,8E-7		7,8E-2		1,1E-3
2540		8,8E-7		7,8E-2		1,1E-3
2545		8,7E-7		7,8E-2		1,1E-3
2550		8,6E-7		7,8E-2		1,1E-3
2555		8,6E-7		7,8E-2		1,1E-3
2560		8,7E-7		7,8E-2		1,1E-3
2565		8,7E-7		7,8E-2		1,1E-3
2570		8,7E-7		7,8E-2		1,1E-3
2575		8,6E-7		7,8E-2		1,1E-3
2580		8,5E-7		7,8E-2		1,1E-3
2585		8,4E-7		7,8E-2		1,1E-3
2590		8,4E-7		7,8E-2		1,1E-3
2595		8,4E-7		7,8E-2		1,1E-3
2600		8,3E-7		7,8E-2		1,1E-3
2605		8,3E-7		7,8E-2		1,1E-3
2610		8,4E-7		7,8E-2		1,1E-3
2615		8,4E-7		7,8E-2		1,1E-3
2620		8,3E-7		7,8E-2		1,1E-3
2625		8,3E-7		7,8E-2		1,1E-3
2630		8,3E-7		7,8E-2		1,1E-3
2635		8,3E-7		7,8E-2		1,1E-3
2640		8,3E-7		7,8E-2		1,1E-3
2645		8,2E-7		7,8E-2		1,1E-3
2650		8,2E-7		7,8E-2		1,1E-3
2655		8,2E-7		7,8E-2		1,1E-3
2660		8,1E-7		7,8E-2		1,1E-3
2665		8,1E-7		7,8E-2		1,1E-3
2670		8,1E-7		7,8E-2		1,1E-3
2675		8,1E-7		7,8E-2		1,1E-3
2680		8,1E-7		7,8E-2		1,1E-3
2685		8,1E-7		7,8E-2		1,1E-3
2690		8,1E-7		7,8E-2		1,1E-3
2695		8,1E-7		7,8E-2		1,1E-3
2700		8,1E-7		7,8E-2		1,1E-3
2705		8,1E-7		7,8E-2		1,1E-3
2710		8,1E-7		7,8E-2		1,1E-3
2715		8,1E-7		7,8E-2		1,1E-3
2720		8,0E-7		7,8E-2		1,1E-3
2725		8,0E-7		7,8E-2		1,1E-3
2730		8,0E-7		7,8E-2		1,1E-3
2735		7,9E-7		7,8E-2		1,1E-3
2740		7,9E-7		7,8E-2		1,1E-3
2745		7,9E-7		7,8E-2		1,1E-3
2750		7,9E-7		7,8E-2		1,1E-3
2755		7,9E-7		7,8E-2		1,1E-3
2760		7,9E-7		7,8E-2		1,1E-3
2765		7,8E-7		7,8E-2		1,1E-3
2770		7,8E-7		7,8E-2		1,1E-3
2775		7,8E-7		7,8E-2		1,1E-3
2780		7,8E-7		7,8E-2		1,1E-3
2785		7,8E-7		7,8E-2		1,1E-3
2790		7,8E-7		7,8E-2		1,1E-3
2795		7,8E-7		7,8E-2		1,1E-3
2800		7,8E-7		7,8E-2		1,1E-3
2805		7,8E-7		7,8E-2		1,1E-3
2810		7,7E-7		7,8E-2		1,1E-3
2815		7,7E-7		7,8E-2		1,1E-3
2820		7,7E-7		7,8E-2		1,1E-3
2825		7,7E-7		7,8E-2		1,1E-3
2830		7,7E-7		7,8E-2		1,1E-3
2835		7,7E-7		7,8E-2		1,1E-3
2840		7,8E-7		7,8E-2		1,1E-3
2845		7,8E-7		7,8E-2		1,1E-3
2850		7,8E-7		7,8E-2		1,1E-3
2855		7,8E-7		7,8E-2		1,1E-3
2860		7,9E-7		7,8E-2		1,1E-3
2865		8,1E-7		7,8E-2		1,1E-3
2870		8,3E-7		7,8E-2		1,1E-3
2875		8,2E-7		7,8E-2		1,1E-3
2880		7,8E-7		7,8E-2		1,1E-3
2885		7,5E-7		7,8E-2		1,1E-3
2890		7,5E-7		7,8E-2		1,1E-3
2895		7,5E-7		7,8E-2		1,1E-3
2900		7,5E-7		7,8E-2		1,1E-3
2905		7,5E-7		7,8E-2		1,1E-3
2910		7,5E-7		7,8E-2		1,1E-3
2915		7,5E-7		7,8E-2		1,1E-3
2920		7,5E-7		7,8E-2		1,1E-3
