Süre (Sn)	Basýnç (Torr)
0		1,1E-5
5		1,1E-5
10		1E-8
15		6,4E-7
20		4,1E-6
25		4,1E-6
30		4,1E-6
35		4E-6
40		4E-6
45		4E-6
50		4E-6
55		4E-6
60		4E-6
65		4E-6
70		4E-6
75		3,9E-6
80		3,9E-6
85		3,9E-6
90		3,9E-6
95		3,9E-6
100		3,9E-6
105		3,9E-6
110		3,9E-6
115		3,9E-6
120		3,9E-6
125		3,9E-6
130		3,8E-6
135		3,8E-6
140		3,8E-6
145		3,8E-6
150		3,8E-6
155		3,8E-6
160		3,7E-6
165		3,7E-6
170		3,7E-6
175		3,7E-6
180		3,7E-6
185		3,7E-6
190		3,7E-6
195		3,7E-6
200		3,7E-6
205		3,7E-6
210		3,7E-6
215		3,6E-6
220		3,6E-6
225		3,7E-6
230		3,7E-6
235		3,6E-6
240		3,6E-6
245		3,6E-6
250		3,6E-6
255		3,6E-6
260		3,6E-6
265		3,6E-6
270		3,6E-6
275		3,5E-6
280		3,5E-6
285		3,5E-6
290		3,5E-6
295		3,5E-6
300		3,5E-6
305		3,5E-6
310		3,5E-6
315		3,5E-6
320		3,5E-6
325		3,5E-6
330		3,5E-6
335		3,5E-6
340		3,5E-6
345		3,5E-6
350		3,5E-6
355		3,5E-6
360		3,5E-6
365		3,5E-6
370		3,4E-6
375		3,4E-6
380		3,4E-6
385		3,4E-6
390		3,4E-6
395		3,4E-6
400		3,4E-6
405		3,4E-6
410		3,4E-6
415		3,4E-6
420		3,4E-6
425		3,4E-6
430		3,4E-6
435		3,4E-6
440		3,3E-6
445		3,3E-6
450		3,3E-6
455		3,3E-6
460		3,3E-6
465		3,3E-6
470		3,4E-6
475		3,4E-6
480		3,4E-6
485		3,4E-6
490		3,3E-6
495		3,3E-6
500		3,3E-6
505		3,3E-6
510		3,3E-6
515		3,3E-6
520		3,3E-6
525		3,2E-6
530		3,2E-6
535		3,2E-6
540		3,2E-6
545		3,2E-6
550		3,2E-6
555		3,2E-6
560		3,2E-6
565		3,2E-6
570		3,2E-6
575		3,2E-6
580		3,2E-6
585		3,2E-6
590		3,2E-6
595		3,2E-6
600		3,2E-6
605		3,1E-6
610		3,1E-6
615		3,1E-6
620		3,1E-6
625		3,1E-6
630		3,2E-6
635		3,1E-6
640		3,1E-6
645		3,1E-6
650		3,1E-6
655		3,1E-6
660		3,1E-6
665		3,1E-6
670		3,1E-6
675		3,1E-6
680		3,1E-6
685		3,1E-6
690		3,1E-6
695		3,1E-6
700		3,1E-6
705		3,1E-6
710		3E-6
715		3E-6
720		3E-6
725		3E-6
730		3E-6
735		3E-6
740		3E-6
745		3E-6
750		3E-6
755		3E-6
760		3E-6
765		3E-6
770		3E-6
775		3E-6
780		3E-6
785		3E-6
790		3E-6
795		3E-6
800		3E-6
805		3E-6
810		3E-6
815		3E-6
820		3E-6
825		2,9E-6
830		2,9E-6
835		2,9E-6
840		2,9E-6
845		2,9E-6
850		2,9E-6
855		2,9E-6
860		2,9E-6
865		2,9E-6
870		2,9E-6
875		2,9E-6
880		2,9E-6
885		2,9E-6
890		2,9E-6
895		2,9E-6
900		2,9E-6
905		2,9E-6
910		2,9E-6
915		2,9E-6
920		2,9E-6
925		2,9E-6
930		2,9E-6
935		2,8E-6
940		2,8E-6
945		2,8E-6
950		2,9E-6
955		2,9E-6
960		2,8E-6
965		2,8E-6
970		2,8E-6
975		2,8E-6
980		2,8E-6
985		2,8E-6
990		2,8E-6
995		2,8E-6
1000		2,8E-6
1005		2,8E-6
1010		2,8E-6
1015		2,8E-6
1020		2,8E-6
1025		2,7E-6
1030		2,7E-6
1035		2,7E-6
1040		2,7E-6
1045		2,7E-6
1050		2,7E-6
1055		2,7E-6
1060		2,8E-6
1065		2,8E-6
1070		2,8E-6
1075		2,8E-6
1080		2,7E-6
1085		2,7E-6
1090		2,7E-6
1095		2,7E-6
1100		2,7E-6
1105		2,7E-6
1110		2,7E-6
1115		2,7E-6
1120		2,7E-6
1125		2,7E-6
1130		2,7E-6
1135		2,7E-6
1140		2,7E-6
1145		2,7E-6
1150		2,7E-6
1155		2,7E-6
1160		2,7E-6
1165		2,7E-6
1170		2,7E-6
1175		2,7E-6
1180		2,7E-6
1185		2,7E-6
1190		2,7E-6
1195		2,7E-6
1200		2,7E-6
1205		2,7E-6
1210		2,6E-6
1215		2,6E-6
1220		2,6E-6
1225		2,6E-6
1230		2,6E-6
1235		2,6E-6
1240		2,6E-6
1245		2,6E-6
1250		2,6E-6
