Süre (Sn)	Basýnç (Torr)
0		5,4E-5
1		5,4E-5
2		5,4E-5
3		5,4E-5
4		5,4E-5
5		5,4E-5
6		5,4E-5
7		5,4E-5
8		5,4E-5
9		5,4E-5
10		5,5E-5
11		5,5E-5
12		5,5E-5
13		5,5E-5
14		5,6E-5
15		5,6E-5
16		5,7E-5
17		5,7E-5
18		5,8E-5
19		5,9E-5
20		5,9E-5
21		5,9E-5
22		5,9E-5
23		5,9E-5
24		5,9E-5
25		5,9E-5
26		5,9E-5
27		5,8E-5
28		5,8E-5
29		5,8E-5
30		5,7E-5
31		5,7E-5
32		5,6E-5
33		5,6E-5
34		5,6E-5
35		5,6E-5
36		5,6E-5
37		5,6E-5
38		5,6E-5
39		5,6E-5
40		5,6E-5
41		5,6E-5
42		5,7E-5
43		5,7E-5
44		5,7E-5
45		5,7E-5
46		5,7E-5
47		5,7E-5
48		5,7E-5
49		5,7E-5
50		5,7E-5
51		5,7E-5
52		5,7E-5
53		5,7E-5
54		5,7E-5
55		5,7E-5
56		5,8E-5
57		5,8E-5
58		5,8E-5
59		5,8E-5
60		5,8E-5
61		5,9E-5
62		5,9E-5
63		5,9E-5
64		5,9E-5
65		5,9E-5
66		5,9E-5
67		5,9E-5
68		5,9E-5
69		5,9E-5
70		5,9E-5
71		6,0E-5
72		6,0E-5
73		6,0E-5
74		5,9E-5
75		5,9E-5
76		5,9E-5
77		5,7E-5
78		5,5E-5
79		5,2E-5
80		4,7E-5
81		4,4E-5
82		4,0E-5
83		3,5E-5
84		3,1E-5
85		2,8E-5
86		2,3E-5
87		2,1E-5
88		1,8E-5
89		1,5E-5
90		1,4E-5
91		1,2E-5
92		1,1E-5
93		1,0E-5
94		9,4E-6
95		8,7E-6
96		8,3E-6
97		7,9E-6
98		7,5E-6
99		7,3E-6
100		7,1E-6
101		6,8E-6
102		6,6E-6
103		6,5E-6
104		6,3E-6
105		6,2E-6
106		6,0E-6
107		5,9E-6
108		5,8E-6
109		5,7E-6
110		5,6E-6
111		5,5E-6
112		5,4E-6
113		5,3E-6
114		5,2E-6
115		5,1E-6
116		5,0E-6
117		5,0E-6
118		4,9E-6
119		4,8E-6
120		4,8E-6
121		4,7E-6
