Süre (Sn)	Basýnç (Torr)	Basýnç (Torr)	Basýnç (Torr)
---------	K-KBÖ		K-BBÖ		AH-PBÖ
460		7,6E+2		7,8E-2		5,8E+2
465		7,6E+2		7,8E-2		5,8E+2
470		7,6E+2		7,8E-2		5,8E+2
475		7,6E+2		7,8E-2		5,8E+2
480		7,6E+2		7,8E-2		5,8E+2
485		7,6E+2		7,8E-2		5,8E+2
490		7,6E+2		7,8E-2		5,8E+2
495		7,6E+2		7,8E-2		5,8E+2
500		7,6E+2		7,8E-2		5,8E+2
505		7,6E+2		7,8E-2		5,8E+2
510		7,6E+2		7,8E-2		5,8E+2
515		7,6E+2		7,8E-2		5,8E+2
520		7,6E+2		7,8E-2		5,8E+2
525		7,6E+2		7,8E-2		5,8E+2
530		7,6E+2		7,8E-2		5,8E+2
535		7,6E+2		7,8E-2		5,8E+2
540		7,6E+2		7,8E-2		5,8E+2
545		7,6E+2		7,8E-2		5,8E+2
550		7,6E+2		7,8E-2		5,8E+2
555		7,6E+2		7,8E-2		5,8E+2
560		7,6E+2		7,8E-2		5,8E+2
565		7,6E+2		7,8E-2		5,8E+2
570		7,6E+2		7,8E-2		5,7E+2
575		7,6E+2		7,8E-2		5,7E+2
580		7,6E+2		7,8E-2		5,8E+2
585		7,6E+2		7,8E-2		5,8E+2
590		7,6E+2		7,8E-2		5,8E+2
595		7,6E+2		7,8E-2		5,8E+2
600		7,6E+2		7,8E-2		5,8E+2
605		7,6E+2		7,8E-2		5,8E+2
610		7,6E+2		7,8E-2		5,8E+2
615		7,6E+2		7,8E-2		5,8E+2
620		7,6E+2		7,8E-2		5,8E+2
625		7,6E+2		7,8E-2		5,7E+2
630		7,6E+2		7,8E-2		5,7E+2
635		7,6E+2		7,8E-2		5,8E+2
640		7,6E+2		7,8E-2		5,8E+2
645		7,6E+2		7,8E-2		5,8E+2
650		7,6E+2		7,8E-2		5,8E+2
655		7,6E+2		7,8E-2		5,8E+2
660		7,6E+2		7,8E-2		5,8E+2
665		7,6E+2		7,8E-2		5,8E+2
670		7,6E+2		7,8E-2		5,8E+2
675		7,6E+2		7,8E-2		5,8E+2
680		7,6E+2		7,8E-2		5,8E+2
685		7,6E+2		7,8E-2		5,8E+2
690		7,6E+2		7,8E-2		5,8E+2
695		7,6E+2		7,8E-2		5,8E+2
700		7,6E+2		7,8E-2		5,8E+2
705		7,6E+2		7,8E-2		5,8E+2
710		7,6E+2		7,8E-2		5,8E+2
715		7,6E+2		7,8E-2		5,8E+2
720		7,6E+2		7,8E-2		5,8E+2
725		7,6E+2		7,8E-2		5,8E+2
730		7,6E+2		7,8E-2		5,8E+2
735		7,6E+2		7,8E-2		5,8E+2
740		7,6E+2		7,8E-2		5,8E+2
745		7,6E+2		7,8E-2		5,8E+2
750		7,6E+2		7,8E-2		5,8E+2
755		7,6E+2		7,8E-2		5,8E+2
760		7,6E+2		7,8E-2		5,8E+2
765		7,6E+2		7,8E-2		5,8E+2
770		7,6E+2		7,8E-2		5,8E+2
775		7,6E+2		7,8E-2		5,8E+2
780		7,6E+2		7,8E-2		5,8E+2
785		7,6E+2		7,8E-2		5,8E+2
790		7,6E+2		7,8E-2		5,8E+2
795		7,6E+2		7,8E-2		5,8E+2
800		7,6E+2		7,8E-2		5,8E+2
805		7,6E+2		7,8E-2		5,7E+2
810		7,6E+2		7,8E-2		5,7E+2
815		7,6E+2		7,8E-2		5,7E+2
820		7,6E+2		7,8E-2		5,8E+2
825		7,6E+2		7,8E-2		5,8E+2
830		7,6E+2		7,8E-2		5,8E+2
835		7,6E+2		7,8E-2		5,8E+2
840		7,6E+2		7,8E-2		5,8E+2
845		7,6E+2		7,8E-2		5,8E+2
850		7,6E+2		7,8E-2		5,8E+2
855		7,6E+2		7,8E-2		5,8E+2
860		7,6E+2		7,8E-2		5,8E+2
865		7,6E+2		7,8E-2		5,8E+2
870		7,6E+2		7,8E-2		5,8E+2
875		7,6E+2		7,8E-2		5,8E+2
880		7,6E+2		7,8E-2		5,8E+2
885		7,6E+2		7,8E-2		5,7E+2
890		7,6E+2		7,8E-2		5,8E+2
895		7,6E+2		7,8E-2		5,8E+2
900		7,6E+2		7,8E-2		5,8E+2
905		7,6E+2		7,8E-2		5,8E+2
910		7,6E+2		7,8E-2		5,8E+2
915		7,6E+2		7,8E-2		5,8E+2
920		7,6E+2		7,8E-2		5,8E+2
925		7,6E+2		7,8E-2		5,7E+2
930		7,6E+2		7,8E-2		5,8E+2
935		7,6E+2		7,8E-2		5,8E+2
940		7,6E+2		7,8E-2		5,8E+2
945		7,6E+2		7,8E-2		5,8E+2
950		7,6E+2		7,8E-2		5,8E+2
955		7,6E+2		7,8E-2		5,7E+2
960		7,6E+2		7,8E-2		5,7E+2
965		7,6E+2		7,8E-2		5,8E+2
970		7,6E+2		7,8E-2		5,8E+2
975		7,6E+2		7,8E-2		5,8E+2
980		7,6E+2		7,8E-2		5,8E+2
985		7,6E+2		7,8E-2		5,8E+2
990		7,6E+2		7,8E-2		5,8E+2
995		7,6E+2		7,8E-2		5,8E+2
1000		7,6E+2		7,8E-2		5,8E+2
1005		7,6E+2		7,8E-2		5,8E+2
1010		7,6E+2		7,8E-2		5,8E+2
1015		7,6E+2		7,8E-2		5,8E+2
1020		7,6E+2		7,8E-2		5,7E+2
1025		7,6E+2		7,8E-2		5,7E+2
1030		7,6E+2		7,8E-2		5,8E+2
1035		7,6E+2		7,8E-2		5,7E+2
1040		7,6E+2		7,8E-2		5,7E+2
1045		7,6E+2		7,8E-2		5,8E+2
1050		7,6E+2		7,8E-2		5,8E+2
1055		7,6E+2		7,8E-2		5,8E+2
1060		7,6E+2		7,8E-2		5,8E+2
1065		7,6E+2		7,8E-2		5,8E+2
1070		7,6E+2		7,8E-2		5,8E+2
1075		7,6E+2		7,8E-2		5,8E+2
1080		7,6E+2		7,8E-2		5,8E+2
1085		7,6E+2		7,8E-2		5,8E+2
1090		7,6E+2		7,8E-2		5,8E+2
1095		7,6E+2		7,8E-2		5,8E+2
1100		7,6E+2		7,8E-2		5,8E+2
1105		7,6E+2		7,8E-2		5,8E+2
1110		7,6E+2		7,8E-2		5,8E+2
1115		7,6E+2		7,8E-2		5,8E+2
1120		7,6E+2		7,9E-2		5,8E+2
1125		7,6E+2		8,5E-2		5,8E+2
1130		7,6E+2		9,3E-2		5,8E+2
1135		7,6E+2		9,9E-2		5,8E+2
1140		7,6E+2		1,0E-1		5,8E+2
1145		7,6E+2		1,1E-1		5,7E+2
1150		7,6E+2		1,2E-1		5,7E+2
1155		7,6E+2		1,3E-1		5,7E+2
1160		7,6E+2		1,3E-1		1,9E+2
1165		7,6E+2		1,4E-1		1,4E+1
1170		7,6E+2		1,5E-1		1,0E+0
1175		7,6E+2		1,5E-1		2,0E-1
1180		7,6E+2		1,5E-1		1,9E-1
1185		7,6E+2		1,4E-1		1,8E-1
1190		7,6E+2		1,3E-1		1,8E-1
1195		7,6E+2		1,3E-1		1,8E-1
1200		7,6E+2		1,2E-1		1,8E-1
1205		7,6E+2		1,1E-1		1,8E-1
1210		7,6E+2		1,1E-1		1,8E-1
1215		7,6E+2		1,0E-1		1,7E-1
1220		7,6E+2		9,3E-2		1,7E-1
1225		7,6E+2		8,7E-2		1,7E-1
1230		7,6E+2		7,9E-2		1,7E-1
1235		7,6E+2		7,8E-2		1,7E-1
1240		7,6E+2		7,8E-2		1,7E-1
1245		7,6E+2		7,8E-2		1,7E-1
1250		7,6E+2		7,8E-2		1,7E-1
1255		7,6E+2		7,8E-2		1,4E+0
1260		7,6E+2		7,8E-2		2,5E+1
1265		7,6E+2		7,8E-2		4,9E+2
1270		7,6E+2		7,8E-2		5,8E+2
1275		7,6E+2		7,8E-2		5,8E+2
1280		7,6E+2		7,8E-2		5,8E+2
1285		7,6E+2		7,8E-2		5,8E+2
1290		7,6E+2		7,8E-2		5,8E+2
1295		7,6E+2		7,8E-2		5,7E+2
1300		7,6E+2		7,8E-2		5,7E+2
1305		7,6E+2		7,8E-2		5,7E+2
1310		7,6E+2		7,8E-2		5,8E+2
1315		7,6E+2		7,8E-2		5,8E+2
1320		7,6E+2		7,8E-2		5,7E+2
1325		7,6E+2		7,8E-2		5,7E+2
1330		7,6E+2		7,8E-2		5,8E+2
1335		7,6E+2		7,8E-2		5,8E+2
1340		7,6E+2		7,8E-2		5,8E+2
1345		7,6E+2		7,8E-2		5,8E+2
1350		7,6E+2		7,8E-2		5,8E+2
1355		7,6E+2		7,8E-2		5,8E+2
1360		7,6E+2		7,8E-2		5,8E+2
1365		7,6E+2		7,8E-2		5,8E+2
1370		7,6E+2		7,8E-2		5,8E+2
1375		7,6E+2		7,8E-2		5,8E+2
1380		7,6E+2		7,8E-2		5,8E+2
1385		7,6E+2		7,8E-2		5,8E+2
1390		7,6E+2		7,8E-2		5,8E+2
1395		7,6E+2		7,8E-2		5,8E+2
1400		7,6E+2		7,8E-2		5,8E+2
1405		7,6E+2		7,8E-2		5,8E+2
1410		7,6E+2		7,8E-2		5,8E+2
1415		7,6E+2		7,8E-2		5,8E+2
1420		7,6E+2		7,8E-2		5,8E+2
1425		7,6E+2		7,8E-2		5,8E+2
1430		7,6E+2		7,8E-2		5,8E+2
1435		7,6E+2		7,8E-2		5,8E+2
1440		7,6E+2		7,8E-2		5,8E+2
1445		7,6E+2		7,8E-2		5,8E+2
1450		7,6E+2		7,8E-2		5,8E+2
1455		7,6E+2		7,8E-2		5,8E+2
1460		7,6E+2		7,8E-2		5,8E+2
1465		7,6E+2		7,8E-2		5,7E+2
1470		7,6E+2		7,8E-2		5,7E+2
1475		7,6E+2		7,8E-2		5,8E+2
1480		7,6E+2		7,8E-2		5,8E+2
1485		7,6E+2		7,8E-2		5,7E+2
1490		7,6E+2		7,8E-2		5,7E+2
1495		7,6E+2		7,8E-2		5,7E+2
1500		7,6E+2		7,8E-2		5,7E+2
1505		7,6E+2		7,8E-2		5,8E+2
1510		7,6E+2		7,8E-2		5,8E+2
1515		7,6E+2		7,8E-2		5,8E+2
1520		7,6E+2		7,8E-2		5,8E+2
1525		7,6E+2		7,8E-2		5,7E+2
1530		7,6E+2		7,8E-2		5,7E+2
1535		7,6E+2		7,8E-2		5,7E+2
1540		7,6E+2		7,8E-2		5,7E+2
1545		7,6E+2		7,8E-2		5,7E+2
1550		7,6E+2		7,8E-2		5,7E+2
1555		7,6E+2		7,8E-2		5,8E+2
1560		7,6E+2		7,8E-2		5,8E+2
1565		7,6E+2		7,8E-2		5,8E+2
1570		7,6E+2		7,8E-2		5,8E+2
1575		7,6E+2		7,8E-2		5,8E+2
1580		7,6E+2		7,8E-2		5,7E+2
1585		7,6E+2		7,8E-2		5,7E+2
1590		7,6E+2		7,8E-2		5,7E+2
1595		7,6E+2		7,8E-2		5,8E+2
1600		7,6E+2		7,8E-2		5,8E+2
1605		6,2E+2		7,8E-2		5,8E+2
1610		5,0E+2		7,8E-2		5,8E+2
1615		4,1E+2		7,8E-2		5,8E+2
1620		3,5E+2		7,8E-2		5,8E+2
1625		3,0E+2		7,8E-2		5,8E+2
1630		2,6E+2		7,8E-2		5,8E+2
1635		2,3E+2		7,8E-2		5,8E+2
1640		2,0E+2		7,8E-2		5,8E+2
1645		1,7E+2		7,8E-2		5,7E+2
1650		1,6E+2		7,8E-2		5,7E+2
1655		1,4E+2		7,8E-2		5,8E+2
1660		1,2E+2		7,8E-2		5,8E+2
1665		1,1E+2		7,8E-2		5,8E+2
1670		9,9E+1		7,8E-2		5,8E+2
1675		8,9E+1		7,8E-2		5,8E+2
1680		8,0E+1		7,8E-2		5,8E+2
1685		7,2E+1		7,8E-2		5,8E+2
1690		6,6E+1		7,8E-2		5,8E+2
1695		6,0E+1		7,8E-2		5,8E+2
1700		5,2E+1		7,8E-2		5,8E+2
1705		4,4E+1		7,8E-2		5,8E+2
1710		3,6E+1		7,8E-2		5,8E+2
1715		2,9E+1		7,8E-2		5,8E+2
1720		2,3E+1		7,8E-2		5,8E+2
1725		1,9E+1		7,8E-2		5,8E+2
1730		1,5E+1		7,8E-2		5,8E+2
1735		1,2E+1		7,8E-2		5,8E+2
1740		9,0E+0		7,8E-2		4,2E+2
1745		6,6E+0		7,8E-2		1,6E+2
1750		4,5E+0		7,8E-2		4,4E+1
1755		3,0E+0		7,8E-2		1,9E+1
1760		2,0E+0		7,8E-2		1,0E+1
1765		1,2E+0		7,8E-2		5,9E+0
1770		8,2E-1		7,8E-2		3,7E+0
1775		5,2E-1		7,8E-2		2,3E+0
1780		3,3E-1		7,8E-2		1,5E+0
1785		2,2E-1		7,8E-2		1,1E+0
1790		1,4E-1		7,8E-2		7,6E-1
1795		9,4E-2		7,8E-2		5,6E-1
1800		6,6E-2		7,8E-2		4,4E-1
1805		4,6E-2		7,8E-2		3,5E-1
1810		3,4E-2		7,8E-2		3,0E-1
1815		2,6E-2		7,8E-2		2,6E-1
1820		2,0E-2		7,8E-2		2,4E-1
1825		1,6E-2		7,8E-2		2,2E-1
1830		1,3E-2		7,8E-2		2,1E-1
1835		1,1E-2		7,8E-2		2,0E-1
1840		9,7E-3		7,8E-2		2,0E-1
1845		8,7E-3		7,8E-2		1,9E-1
1850		7,8E-3		7,8E-2		1,9E-1
1855		7,1E-3		7,8E-2		1,8E-1
1860		6,5E-3		7,8E-2		1,8E-1
1865		5,9E-3		7,8E-2		1,8E-1
1870		5,4E-3		7,8E-2		1,8E-1
1875		5,1E-3		7,8E-2		1,8E-1
1880		4,7E-3		7,8E-2		1,8E-1
1885		4,4E-3		7,8E-2		1,8E-1
1890		3,3E-3		7,8E-2		1,8E-1
1895		1,1E-3		7,8E-2		1,8E-1
1900		3,7E-4		7,8E-2		1,8E-1
1905		2,3E-4		7,8E-2		1,8E-1
1910		2,1E-4		7,8E-2		1,8E-1
1915		1,9E-4		7,8E-2		1,8E-1
1920		1,9E-4		7,8E-2		1,8E-1
1925		1,8E-4		7,8E-2		1,7E-1
1930		1,7E-4		7,8E-2		1,7E-1
1935		1,6E-4		7,8E-2		1,7E-1
1940		1,6E-4		7,8E-2		1,7E-1
1945		1,5E-4		7,8E-2		1,7E-1
1950		1,4E-4		7,8E-2		1,7E-1
1955		1,4E-4		7,8E-2		1,7E-1
1960		1,3E-4		7,8E-2		1,7E-1
1965		1,2E-4		7,8E-2		1,7E-1
1970		1,2E-4		7,8E-2		1,7E-1
1975		1,1E-4		7,8E-2		1,7E-1
1980		1,1E-4		7,8E-2		1,7E-1
1985		1,1E-4		7,8E-2		1,7E-1
1990		1,1E-4		7,8E-2		1,7E-1
1995		1,0E-4		7,8E-2		1,7E-1
2000		1,0E-4		7,8E-2		1,7E-1
2005		1,0E-4		7,8E-2		1,7E-1
2010		1,0E-4		7,8E-2		1,7E-1
2015		1,0E-4		7,8E-2		1,7E-1
2020		1,0E-4		7,8E-2		1,7E-1
2025		9,8E-5		7,8E-2		1,7E-1
2030		9,6E-5		7,8E-2		1,7E-1
2035		9,5E-5		7,8E-2		1,7E-1
2040		9,3E-5		7,8E-2		1,7E-1
2045		9,1E-5		7,8E-2		1,7E-1
2050		8,9E-5		7,8E-2		1,7E-1
2055		8,8E-5		7,8E-2		1,7E-1
2060		8,8E-5		7,8E-2		1,7E-1
2065		8,8E-5		7,8E-2		1,7E-1
2070		1,1E-4		8,3E-2		1,7E-1
2075		1,6E-4		9,1E-2		1,7E-1
2080		2,2E-4		9,7E-2		1,7E-1
2085		2,4E-4		1,0E-1		1,7E-1
2090		2,5E-4		1,1E-1		1,7E-1
2095		2,5E-4		1,2E-1		1,7E-1
2100		2,6E-4		1,2E-1		1,7E-1
2105		2,7E-4		1,3E-1		1,7E-1
2110		2,3E-4		1,4E-1		1,7E-1
2115		1,5E-4		1,4E-1		1,7E-1
2120		9,3E-5		1,5E-1		1,7E-1
2125		8,8E-5		1,6E-1		1,7E-1
2130		9,9E-5		1,6E-1		1,7E-1
2135		9,9E-5		1,6E-1		1,7E-1
2140		1,0E-4		1,6E-1		1,7E-1
2145		1,0E-4		1,6E-1		1,7E-1
2150		1,2E-4		1,6E-1		1,7E-1
2155		1,2E-4		1,6E-1		1,7E-1
2160		1,3E-4		1,6E-1		1,7E-1
2165		1,3E-4		1,6E-1		1,7E-1
2170		1,3E-4		1,6E-1		1,7E-1
2175		1,3E-4		1,6E-1		1,7E-1
2180		1,3E-4		1,6E-1		1,7E-1
2185		1,3E-4		1,6E-1		1,7E-1
2190		1,3E-4		1,6E-1		1,7E-1
2195		1,3E-4		1,6E-1		1,7E-1
2200		1,2E-4		1,6E-1		1,7E-1
2205		1,1E-4		1,6E-1		1,7E-1
2210		1,1E-4		1,6E-1		1,7E-1
2215		9,9E-5		1,6E-1		1,7E-1
2220		9,5E-5		1,6E-1		1,7E-1
2225		9,2E-5		1,6E-1		1,7E-1
2230		9,7E-5		1,6E-1		1,7E-1
2235		9,1E-5		1,6E-1		1,7E-1
2240		8,1E-5		1,6E-1		1,7E-1
2245		7,1E-5		1,6E-1		1,7E-1
2250		6,5E-5		1,6E-1		1,7E-1
2255		5,8E-5		1,6E-1		1,7E-1
2260		5,7E-5		1,6E-1		1,7E-1
2265		5,7E-5		1,6E-1		1,7E-1
2270		5,6E-5		1,6E-1		1,7E-1
2275		5,4E-5		1,6E-1		1,7E-1
2280		5,4E-5		1,6E-1		1,7E-1
2285		5,3E-5		1,6E-1		1,7E-1
2290		5,2E-5		1,6E-1		1,7E-1
2295		5,2E-5		1,6E-1		1,7E-1
2300		5,1E-5		1,6E-1		1,7E-1
2305		5,0E-5		1,6E-1		1,7E-1
2310		4,9E-5		1,6E-1		1,7E-1
2315		4,8E-5		1,6E-1		1,7E-1
2320		4,8E-5		1,6E-1		1,7E-1
2325		4,8E-5		1,6E-1		1,7E-1
2330		4,7E-5		1,6E-1		1,7E-1
2335		4,7E-5		1,6E-1		1,7E-1
2340		4,6E-5		1,6E-1		1,7E-1
2345		4,7E-5		1,6E-1		1,7E-1
2350		4,7E-5		1,6E-1		1,7E-1
2355		4,7E-5		1,6E-1		1,7E-1
2360		4,7E-5		1,6E-1		1,7E-1
2365		4,6E-5		1,6E-1		1,7E-1
2370		4,7E-5		1,6E-1		1,7E-1
2375		4,9E-5		1,6E-1		1,7E-1
2380		4,9E-5		1,6E-1		1,7E-1
2385		4,6E-5		1,6E-1		1,7E-1
2390		4,2E-5		1,6E-1		1,7E-1
2395		4,0E-5		1,6E-1		1,7E-1
2400		3,8E-5		1,6E-1		1,7E-1
2405		3,9E-5		1,6E-1		1,7E-1
2410		4,1E-5		1,6E-1		1,7E-1
2415		4,2E-5		1,6E-1		1,7E-1
2420		4,3E-5		1,6E-1		1,7E-1
2425		4,3E-5		1,6E-1		1,7E-1
2430		5,2E-5		1,6E-1		1,7E-1
2435		7,5E-5		1,6E-1		1,7E-1
2440		9,6E-5		1,6E-1		1,7E-1
2445		6,8E-5		1,6E-1		1,7E-1
2450		4,3E-5		1,6E-1		1,7E-1
2455		3,6E-5		1,6E-1		1,7E-1
2460		3,7E-5		1,6E-1		1,7E-1
2465		3,8E-5		1,6E-1		1,7E-1
2470		3,9E-5		1,6E-1		1,7E-1
2475		4,1E-5		1,6E-1		1,7E-1
2480		4,3E-5		1,6E-1		1,7E-1
2485		4,2E-5		1,6E-1		1,7E-1
2490		4,0E-5		1,6E-1		1,7E-1
2495		3,7E-5		1,6E-1		1,7E-1
2500		3,7E-5		1,6E-1		1,7E-1
2505		3,7E-5		1,6E-1		1,7E-1
2510		3,6E-5		1,6E-1		1,7E-1
2515		3,6E-5		1,6E-1		1,7E-1
2520		3,5E-5		1,6E-1		1,7E-1
2525		3,5E-5		1,6E-1		1,7E-1
2530		3,6E-5		1,6E-1		1,7E-1
2535		3,6E-5		1,6E-1		1,6E-1
2540		3,7E-5		1,6E-1		1,6E-1
2545		3,9E-5		1,6E-1		1,6E-1
2550		4,2E-5		1,6E-1		1,6E-1
2555		4,4E-5		1,6E-1		1,6E-1
2560		4,5E-5		1,6E-1		1,6E-1
2565		4,4E-5		1,6E-1		1,6E-1
2570		4,2E-5		1,6E-1		1,7E-1
2575		4,1E-5		1,6E-1		1,7E-1
2580		4,1E-5		1,6E-1		1,6E-1
2585		3,9E-5		1,6E-1		1,6E-1
2590		3,8E-5		1,6E-1		1,6E-1
2595		3,6E-5		1,6E-1		1,6E-1
2600		3,6E-5		1,6E-1		1,6E-1
2605		3,5E-5		1,6E-1		1,6E-1
2610		3,6E-5		1,6E-1		1,6E-1
2615		3,6E-5		1,6E-1		6,4E-1
2620		3,6E-5		1,6E-1		1,4E+1
2625		3,6E-5		1,6E-1		2,5E+2
2630		3,6E-5		1,6E-1		5,7E+2
2635		3,9E-5		1,6E-1		5,7E+2
2640		4,3E-5		1,6E-1		5,7E+2
2645		4,8E-5		1,6E-1		5,7E+2
2650		5,0E-5		1,6E-1		5,7E+2
2655		5,0E-5		1,6E-1		5,7E+2
2660		5,1E-5		1,6E-1		5,7E+2
2665		5,1E-5		1,6E-1		5,7E+2
2670		5,2E-5		1,6E-1		5,7E+2
2675		5,3E-5		1,6E-1		5,7E+2
2680		5,4E-5		1,6E-1		5,7E+2
2685		5,5E-5		1,6E-1		5,7E+2
2690		5,6E-5		1,6E-1		5,7E+2
2695		5,8E-5		1,6E-1		5,7E+2
2700		5,9E-5		1,6E-1		5,7E+2
2705		6,0E-5		1,6E-1		5,7E+2
2710		6,1E-5		1,6E-1		5,7E+2
2715		6,2E-5		1,6E-1		5,7E+2
2720		6,3E-5		1,6E-1		5,7E+2
2725		6,4E-5		1,6E-1		5,7E+2
2730		6,5E-5		1,6E-1		5,7E+2
2735		6,6E-5		1,6E-1		5,7E+2
2740		6,7E-5		1,6E-1		5,7E+2
2745		6,8E-5		1,6E-1		5,7E+2
2750		6,9E-5		1,6E-1		5,7E+2
2755		7,1E-5		1,6E-1		5,7E+2
2760		7,4E-5		1,6E-1		5,7E+2
2765		7,5E-5		1,6E-1		5,7E+2
2770		7,6E-5		1,6E-1		5,7E+2
2775		7,7E-5		1,6E-1		5,7E+2
2780		7,7E-5		1,6E-1		5,7E+2
2785		7,7E-5		1,6E-1		5,7E+2
2790		7,7E-5		1,6E-1		5,7E+2
2795		7,9E-5		1,6E-1		5,7E+2
2800		8,1E-5		1,6E-1		5,7E+2
2805		8,2E-5		1,6E-1		5,7E+2
2810		8,3E-5		1,6E-1		5,7E+2
2815		8,4E-5		1,6E-1		5,7E+2
2820		8,5E-5		1,6E-1		5,7E+2
2825		8,5E-5		1,6E-1		5,7E+2
2830		8,7E-5		1,6E-1		5,7E+2
2835		9,2E-5		1,6E-1		5,7E+2
2840		9,6E-5		1,6E-1		5,7E+2
2845		9,7E-5		1,6E-1		5,7E+2
2850		9,8E-5		1,6E-1		5,7E+2
