Süre (Sn)	Basýnç (Torr)
0		0E+0
5		0E+0
10		5,8E-8
15		3,5E-3
20		1,6E+1
25		1,6E+1
30		1,6E+1
35		1,6E+1
40		1,6E+1
45		1,6E+1
50		1,6E+1
55		1,6E+1
60		1,6E+1
65		1,6E+1
70		1,7E+1
75		1,7E+1
80		1,7E+1
85		1,7E+1
90		1,7E+1
95		1,7E+1
100		1,7E+1
105		1,7E+1
110		1,7E+1
115		1,7E+1
120		1,7E+1
125		1,7E+1
130		1,7E+1
135		1,7E+1
140		1,7E+1
145		1,8E+1
150		2,1E+1
155		2,8E+1
160		3,8E+1
165		5E+1
170		6,2E+1
175		7,4E+1
180		8,6E+1
185		9,8E+1
190		1,1E+2
195		1,2E+2
200		1,3E+2
205		1,5E+2
210		1,6E+2
215		1,7E+2
220		1,8E+2
225		2E+2
230		2,1E+2
235		2,2E+2
240		2,4E+2
245		2,5E+2
250		2,7E+2
